,timestamp,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,bpf_page_cache_hit,platform_power,node_type,id
478,1699528343,0.0,28485.0,299.6666666666667,0,6.666666666666666,82.0,1.0,all containers
479,1699528346,0.3333333333333333,28828.999999999996,267.0,0,5.333333333333333,83.0,1.0,all containers
480,1699528349,0.3333333333333333,28901.333333333336,275.0,0,1.3333333333333333,82.0,1.0,all containers
481,1699528352,0.3333333333333333,28877.0,289.0,0,1.3333333333333333,81.0,1.0,all containers
482,1699528355,0.3333333333333333,28785.0,266.3333333333333,0,2.6666666666666665,82.0,1.0,all containers
483,1699528358,0.0,28885.333333333336,262.6666666666667,0,4.666666666666667,81.0,1.0,all containers
484,1699528361,0.0,28914.0,255.66666666666666,0,2.6666666666666665,84.0,1.0,all containers
485,1699528364,0.3333333333333333,28962.666666666668,234.33333333333334,0,0.3333333333333333,83.0,1.0,all containers
486,1699528367,0.3333333333333333,29032.000000000004,278.33333333333337,0,6.0,82.0,1.0,all containers
487,1699528370,0.3333333333333333,26202.666666666668,246.66666666666669,0,22.333333333333336,82.0,1.0,all containers
488,1699528373,1.3333333333333333,1393.0,282.0,0,5.666666666666667,19.0,1.0,all containers
489,1699528376,0.0,1428.6666666666667,248.33333333333331,0,4.0,3.0,1.0,all containers
490,1699528379,0.3333333333333333,1381.0,241.33333333333334,0,4.666666666666667,2.0,1.0,all containers
491,1699528382,0.0,1323.3333333333335,209.0,0,0.0,3.0,1.0,all containers
492,1699528385,0.0,1461.3333333333335,316.66666666666663,0,25.0,2.0,1.0,all containers
493,1699528388,0.6666666666666666,5191.0,247.66666666666666,0,4.666666666666667,59.0,1.0,all containers
494,1699528391,0.3333333333333333,5220.0,222.0,0,2.6666666666666665,56.0,1.0,all containers
495,1699528394,0.3333333333333333,5219.333333333334,227.33333333333334,0,0.3333333333333333,58.0,1.0,all containers
496,1699528397,0.3333333333333333,5319.666666666667,253.33333333333334,0,6.333333333333333,60.0,1.0,all containers
497,1699528400,0.0,5177.333333333333,226.33333333333334,0,0.0,58.0,1.0,all containers
498,1699528403,0.0,5206.0,231.66666666666669,0,0.6666666666666666,58.0,1.0,all containers
499,1699528406,0.3333333333333333,5195.0,230.33333333333331,0,1.3333333333333333,59.0,1.0,all containers
500,1699528409,0.0,5201.0,219.33333333333331,0,4.666666666666667,60.0,1.0,all containers
501,1699528412,0.3333333333333333,5214.333333333334,208.66666666666666,0,2.3333333333333335,55.0,1.0,all containers
502,1699528415,0.3333333333333333,4646.666666666667,244.33333333333334,0,7.666666666666666,66.0,1.0,all containers
503,1699528418,1.3333333333333333,1435.3333333333335,300.3333333333333,0,9.333333333333334,5.0,1.0,all containers
504,1699528421,0.3333333333333333,1389.0,223.33333333333331,0,1.0,0.0,1.0,all containers
505,1699528424,0.3333333333333333,1398.6666666666667,218.66666666666666,0,1.0,2.0,1.0,all containers
506,1699528427,0.3333333333333333,1400.6666666666667,234.33333333333334,0,0.0,3.0,1.0,all containers
507,1699528430,0.3333333333333333,1449.6666666666667,312.0,0,31.0,7.0,1.0,all containers
508,1699528433,0.0,8993.666666666668,228.66666666666669,0,0.3333333333333333,89.0,1.0,all containers
509,1699528436,0.6666666666666666,8993.0,225.66666666666666,0,0.0,89.0,1.0,all containers
510,1699528439,0.3333333333333333,8994.0,226.66666666666666,0,5.333333333333333,89.0,1.0,all containers
511,1699528442,0.0,8990.666666666668,216.0,0,0.0,87.0,1.0,all containers
512,1699528445,0.3333333333333333,8856.333333333334,222.66666666666666,0,0.6666666666666666,91.0,1.0,all containers
513,1699528448,0.0,8806.666666666666,224.66666666666666,0,1.0,89.0,1.0,all containers
514,1699528451,0.6666666666666666,9022.333333333334,214.0,0,4.666666666666667,91.0,1.0,all containers
515,1699528454,0.3333333333333333,8995.0,225.0,0,0.3333333333333333,88.0,1.0,all containers
516,1699528457,0.0,8999.333333333332,216.0,0,0.0,91.0,1.0,all containers
517,1699528460,0.3333333333333333,1405.0,234.66666666666669,0,6.333333333333333,92.0,1.0,all containers
518,1699528463,1.3333333333333333,1424.3333333333333,294.33333333333337,0,3.3333333333333335,5.0,1.0,all containers
519,1699528466,0.3333333333333333,1384.3333333333335,239.0,0,0.0,4.0,1.0,all containers
520,1699528469,0.3333333333333333,1398.3333333333333,224.0,0,4.666666666666667,4.0,1.0,all containers
521,1699528472,0.3333333333333333,1437.6666666666667,262.3333333333333,0,12.666666666666666,0.0,1.0,all containers
522,1699528475,0.3333333333333333,11768.333333333334,287.66666666666663,0,18.333333333333332,141.0,1.0,all containers
523,1699528478,0.3333333333333333,15591.666666666666,229.66666666666666,0,0.0,151.0,1.0,all containers
524,1699528481,0.3333333333333333,15609.666666666666,217.0,0,5.666666666666667,150.0,1.0,all containers
525,1699528484,0.6666666666666666,15619.0,234.33333333333331,0,0.3333333333333333,149.0,1.0,all containers
526,1699528487,0.3333333333333333,15605.666666666668,208.66666666666666,0,0.6666666666666666,151.0,1.0,all containers
527,1699528490,0.3333333333333333,15619.666666666666,222.66666666666666,0,5.333333333333333,152.0,1.0,all containers
528,1699528493,0.6666666666666666,15639.333333333334,209.33333333333334,0,2.3333333333333335,152.0,1.0,all containers
529,1699528496,0.0,15600.666666666666,217.0,0,0.6666666666666666,151.0,1.0,all containers
530,1699528499,0.3333333333333333,15617.999999999998,193.33333333333334,0,0.6666666666666666,151.0,1.0,all containers
531,1699528502,0.3333333333333333,15621.0,225.0,0,5.333333333333333,153.0,1.0,all containers
532,1699528505,1.3333333333333333,1400.6666666666665,273.3333333333333,0,6.666666666666667,41.0,1.0,all containers
533,1699528508,0.0,1410.3333333333335,267.6666666666667,0,1.6666666666666667,10.0,1.0,all containers
534,1699528511,0.3333333333333333,1413.3333333333333,216.33333333333331,0,6.0,4.0,1.0,all containers
535,1699528514,0.0,1408.3333333333333,231.33333333333334,0,2.0,3.0,1.0,all containers
536,1699528517,0.3333333333333333,1502.0,304.3333333333333,0,23.333333333333332,4.0,1.0,all containers
537,1699528520,0.3333333333333333,23492.666666666668,249.66666666666666,0,4.333333333333333,134.0,1.0,all containers
538,1699528523,0.3333333333333333,24046.333333333332,239.0,0,0.3333333333333333,153.0,1.0,all containers
539,1699528526,0.3333333333333333,24049.0,211.0,0,1.3333333333333333,153.0,1.0,all containers
540,1699528529,0.0,24034.0,218.0,0,0.0,154.0,1.0,all containers
541,1699528532,0.6666666666666666,24067.333333333336,213.0,0,4.666666666666667,155.0,1.0,all containers
542,1699528535,0.0,24117.0,207.33333333333331,0,3.6666666666666665,150.0,1.0,all containers
543,1699528538,0.3333333333333333,24061.666666666668,213.33333333333331,0,0.6666666666666666,157.0,1.0,all containers
544,1699528541,0.3333333333333333,24059.333333333336,213.66666666666666,0,5.0,156.0,1.0,all containers
545,1699528544,0.0,24073.666666666668,210.33333333333334,0,1.3333333333333333,157.0,1.0,all containers
546,1699528547,0.6666666666666666,24003.0,210.66666666666669,0,6.333333333333334,158.0,1.0,all containers
547,1699528550,1.0,1389.0,281.0,0,6.0,18.0,1.0,all containers
548,1699528553,0.6666666666666666,1418.3333333333333,272.0,0,5.666666666666667,8.0,1.0,all containers
549,1699528556,0.3333333333333333,1394.6666666666667,233.0,0,0.3333333333333333,4.0,1.0,all containers
550,1699528559,0.3333333333333333,1394.3333333333333,205.66666666666669,0,0.3333333333333333,4.0,1.0,all containers
551,1699528562,0.3333333333333333,1452.3333333333333,297.3333333333333,0,30.333333333333332,9.0,1.0,all containers
552,1699528565,0.0,27286.333333333332,290.66666666666663,0,0.6666666666666666,122.0,1.0,all containers
553,1699528568,0.3333333333333333,28883.666666666668,281.3333333333333,0,0.3333333333333333,152.0,1.0,all containers
554,1699528571,0.0,29086.333333333332,246.0,0,0.6666666666666666,152.0,1.0,all containers
555,1699528574,0.6666666666666666,29101.333333333332,279.33333333333337,0,5.0,154.0,1.0,all containers
556,1699528577,0.0,29057.333333333332,256.33333333333337,0,0.6666666666666666,152.0,1.0,all containers
557,1699528580,0.6666666666666666,29071.000000000004,254.33333333333334,0,0.3333333333333333,154.0,1.0,all containers
558,1699528583,0.0,28982.333333333332,256.3333333333333,0,4.666666666666667,155.0,1.0,all containers
559,1699528586,0.3333333333333333,28913.333333333332,268.66666666666663,0,0.6666666666666666,154.0,1.0,all containers
560,1699528589,0.3333333333333333,29105.333333333336,251.66666666666666,0,1.0,155.0,1.0,all containers
561,1699528592,0.0,28989.333333333332,260.0,0,0.3333333333333333,155.0,1.0,all containers
562,1699528595,1.0,1477.6666666666667,287.3333333333333,0,13.333333333333334,33.0,1.0,all containers
563,1699528598,0.3333333333333333,1413.6666666666667,263.33333333333337,0,0.3333333333333333,7.0,1.0,all containers
564,1699528601,0.0,1405.0,223.33333333333334,0,0.3333333333333333,5.0,1.0,all containers
565,1699528604,0.0,1412.0,239.0,0,6.0,1.0,1.0,all containers
566,1699528607,0.0,1477.6666666666667,310.0,0,25.0,3.0,1.0,all containers
567,1699528610,0.6666666666666666,26693.666666666668,299.0,0,6.0,145.0,1.0,all containers
568,1699528613,0.0,28976.333333333332,275.3333333333333,0,5.666666666666667,149.0,1.0,all containers
569,1699528616,0.0,29018.0,253.0,0,1.0,151.0,1.0,all containers
570,1699528619,0.3333333333333333,29017.333333333332,287.6666666666667,0,0.0,150.0,1.0,all containers
571,1699528622,0.0,29080.666666666664,251.66666666666666,0,1.6666666666666667,153.0,1.0,all containers
572,1699528625,0.3333333333333333,28972.666666666668,268.0,0,6.333333333333333,154.0,1.0,all containers
573,1699528628,0.3333333333333333,29097.0,260.6666666666667,0,1.3333333333333333,155.0,1.0,all containers
574,1699528631,0.3333333333333333,29088.0,248.0,0,0.3333333333333333,155.0,1.0,all containers
575,1699528634,0.6666666666666666,28941.0,252.66666666666666,0,5.0,154.0,1.0,all containers
576,1699528637,0.0,28969.333333333332,267.0,0,1.6666666666666667,157.0,1.0,all containers
577,1699528640,1.3333333333333333,1395.6666666666665,242.66666666666666,0,5.0,51.0,1.0,all containers
578,1699528643,0.3333333333333333,1437.6666666666667,288.66666666666663,0,1.0,10.0,1.0,all containers
579,1699528646,0.0,1397.0,228.66666666666666,0,5.0,5.0,1.0,all containers
580,1699528649,0.3333333333333333,1375.6666666666667,239.66666666666666,0,1.0,3.0,1.0,all containers
581,1699528652,0.0,1484.6666666666667,284.0,0,26.0,1.0,1.0,all containers
582,1699528655,0.6666666666666666,4941.333333333333,280.0,0,7.333333333333333,31.0,1.0,all containers
583,1699528658,0.0,5163.666666666667,239.0,0,0.0,33.0,1.0,all containers
584,1699528661,0.3333333333333333,5145.666666666667,216.33333333333334,0,0.0,25.0,1.0,all containers
585,1699528664,0.3333333333333333,5180.333333333334,220.33333333333334,0,0.6666666666666666,31.0,1.0,all containers
586,1699528667,0.0,5190.0,237.66666666666666,0,5.666666666666667,26.0,1.0,all containers
587,1699528670,0.3333333333333333,5168.666666666667,199.33333333333334,0,1.0,28.0,1.0,all containers
588,1699528673,0.0,5167.666666666666,208.0,0,0.3333333333333333,26.0,1.0,all containers
589,1699528676,0.3333333333333333,5207.0,188.0,0,4.666666666666667,23.0,1.0,all containers
590,1699528679,0.3333333333333333,5167.666666666666,218.66666666666666,0,0.3333333333333333,26.0,1.0,all containers
591,1699528682,0.3333333333333333,5170.666666666667,197.0,0,0.3333333333333333,27.0,1.0,all containers
592,1699528685,1.3333333333333333,1426.6666666666665,298.3333333333333,0,6.0,0.0,1.0,all containers
593,1699528688,0.0,1419.0,263.66666666666663,0,5.666666666666667,1.0,1.0,all containers
594,1699528691,0.3333333333333333,1398.0,224.66666666666666,0,1.0,3.0,1.0,all containers
595,1699528694,0.0,1399.6666666666667,222.0,0,0.6666666666666666,3.0,1.0,all containers
596,1699528697,0.3333333333333333,1605.3333333333333,319.66666666666663,0,29.0,8.0,1.0,all containers
597,1699528700,0.3333333333333333,8915.666666666666,257.66666666666663,0,1.0,41.0,1.0,all containers
598,1699528703,0.0,8924.333333333334,251.33333333333334,0,0.3333333333333333,35.0,1.0,all containers
599,1699528706,0.3333333333333333,8942.333333333334,242.33333333333334,0,4.666666666666667,40.0,1.0,all containers
600,1699528709,0.3333333333333333,8933.0,224.33333333333334,0,0.3333333333333333,29.0,1.0,all containers
601,1699528712,0.0,8930.666666666666,204.0,0,0.0,31.0,1.0,all containers
602,1699528715,0.6666666666666666,9013.0,227.66666666666666,0,3.3333333333333335,34.0,1.0,all containers
603,1699528718,0.0,8938.666666666666,212.33333333333334,0,4.666666666666667,34.0,1.0,all containers
604,1699528721,0.0,8921.333333333334,226.66666666666666,0,0.0,32.0,1.0,all containers
605,1699528724,0.0,8936.0,208.0,0,0.3333333333333333,33.0,1.0,all containers
606,1699528727,0.0,7633.333333333333,251.66666666666669,0,11.666666666666666,37.0,1.0,all containers
607,1699528730,1.3333333333333333,1424.0,288.6666666666667,0,3.0,3.0,1.0,all containers
608,1699528733,0.0,1416.0,217.66666666666666,0,1.0,2.0,1.0,all containers
609,1699528736,0.3333333333333333,1380.3333333333335,219.66666666666666,0,1.0,2.0,1.0,all containers
610,1699528739,0.3333333333333333,1413.0,232.33333333333334,0,5.666666666666667,0.0,1.0,all containers
611,1699528742,0.0,1434.0,286.33333333333337,0,24.0,12.0,1.0,all containers
612,1699528745,0.6666666666666666,15485.999999999998,237.66666666666666,0,1.0,43.0,1.0,all containers
613,1699528748,0.0,15477.333333333334,253.33333333333334,0,5.333333333333333,45.0,1.0,all containers
614,1699528751,0.6666666666666666,15447.0,235.33333333333331,0,1.0,44.0,1.0,all containers
615,1699528754,0.0,15476.333333333334,225.0,0,1.3333333333333333,45.0,1.0,all containers
616,1699528757,0.6666666666666666,15490.666666666666,235.33333333333331,0,5.333333333333333,43.0,1.0,all containers
617,1699528760,0.6666666666666666,15456.0,217.0,0,0.0,45.0,1.0,all containers
618,1699528763,0.0,15490.0,232.66666666666666,0,0.3333333333333333,45.0,1.0,all containers
619,1699528766,0.6666666666666666,15458.333333333334,213.33333333333334,0,0.0,43.0,1.0,all containers
620,1699528769,0.0,15456.333333333332,221.33333333333331,0,4.666666666666667,46.0,1.0,all containers
621,1699528772,0.3333333333333333,9256.333333333334,235.0,0,12.333333333333334,26.0,1.0,all containers
622,1699528775,1.3333333333333333,1464.3333333333333,322.6666666666667,0,6.666666666666667,1.0,1.0,all containers
623,1699528778,0.0,1410.3333333333335,238.33333333333334,0,5.0,1.0,1.0,all containers
624,1699528781,0.3333333333333333,1399.0,247.33333333333331,0,1.6666666666666667,2.0,1.0,all containers
625,1699528784,0.0,1411.0,218.0,0,1.0,3.0,1.0,all containers
626,1699528787,0.0,1403.6666666666667,296.66666666666663,0,24.333333333333332,9.0,1.0,all containers
627,1699528790,0.0,23783.999999999996,246.66666666666666,0,4.666666666666667,53.0,1.0,all containers
628,1699528793,0.3333333333333333,23850.0,238.0,0,1.3333333333333333,49.0,1.0,all containers
629,1699528796,0.6666666666666666,23828.0,242.0,0,1.0,52.0,1.0,all containers
630,1699528799,0.0,23858.0,237.0,0,5.666666666666667,52.0,1.0,all containers
631,1699528802,0.3333333333333333,23844.0,223.33333333333334,0,0.3333333333333333,54.0,1.0,all containers
632,1699528805,0.3333333333333333,23850.0,237.33333333333334,0,0.6666666666666666,54.0,1.0,all containers
633,1699528808,0.3333333333333333,23819.333333333332,219.66666666666669,0,1.0,54.0,1.0,all containers
634,1699528811,0.6666666666666666,23855.333333333332,227.0,0,5.0,53.0,1.0,all containers
635,1699528814,0.0,23861.333333333332,229.66666666666666,0,1.3333333333333333,52.0,1.0,all containers
636,1699528817,0.3333333333333333,14985.333333333332,234.0,0,18.333333333333332,62.0,1.0,all containers
637,1699528820,1.3333333333333333,1418.6666666666665,308.33333333333337,0,9.0,3.0,1.0,all containers
638,1699528823,0.0,1398.0,235.66666666666666,0,1.0,5.0,1.0,all containers
639,1699528826,0.6666666666666666,1388.6666666666667,240.0,0,1.3333333333333333,3.0,1.0,all containers
640,1699528829,0.0,1400.6666666666667,235.33333333333334,0,5.0,2.0,1.0,all containers
641,1699528832,0.3333333333333333,1283.0,247.66666666666666,0,25.0,27.0,1.0,all containers
642,1699528835,0.3333333333333333,28562.333333333332,279.66666666666663,0,0.6666666666666666,37.0,1.0,all containers
643,1699528838,0.3333333333333333,28614.333333333332,274.33333333333337,0,3.3333333333333335,42.0,1.0,all containers
644,1699528841,0.6666666666666666,28637.000000000004,289.33333333333337,0,5.0,38.0,1.0,all containers
645,1699528844,0.0,28645.999999999996,249.33333333333334,0,0.3333333333333333,39.0,1.0,all containers
646,1699528847,0.3333333333333333,28686.666666666668,260.3333333333333,0,0.0,39.0,1.0,all containers
647,1699528850,0.0,28690.666666666668,241.0,0,4.333333333333333,39.0,1.0,all containers
648,1699528853,0.6666666666666666,28606.0,258.0,0,0.3333333333333333,37.0,1.0,all containers
649,1699528856,0.6666666666666666,28767.333333333336,243.0,0,0.3333333333333333,39.0,1.0,all containers
650,1699528859,0.0,28677.0,239.33333333333334,0,0.0,41.0,1.0,all containers
651,1699528862,0.6666666666666666,20347.333333333336,274.66666666666663,0,28.0,40.0,1.0,all containers
652,1699528865,1.0,1436.3333333333333,315.0,0,4.333333333333333,2.0,1.0,all containers
653,1699528868,0.3333333333333333,1388.0,226.66666666666666,0,1.0,0.0,1.0,all containers
654,1699528871,0.0,1408.3333333333335,234.66666666666666,0,5.0,2.0,1.0,all containers
655,1699528874,0.0,1416.3333333333333,213.66666666666666,0,0.6666666666666666,0.0,1.0,all containers
656,1699528877,0.3333333333333333,1522.3333333333333,276.0,0,24.666666666666668,12.0,1.0,all containers
657,1699528880,0.0,28431.333333333332,267.66666666666663,0,3.0,44.0,1.0,all containers
658,1699528883,0.3333333333333333,28533.666666666668,288.66666666666663,0,5.666666666666667,40.0,1.0,all containers
659,1699528886,0.3333333333333333,28661.0,269.3333333333333,0,0.3333333333333333,40.0,1.0,all containers
660,1699528889,0.3333333333333333,28596.0,270.0,0,0.3333333333333333,39.0,1.0,all containers
661,1699528892,0.0,28579.666666666664,266.3333333333333,0,4.333333333333333,40.0,1.0,all containers
662,1699528895,0.0,28610.999999999996,259.6666666666667,0,0.3333333333333333,39.0,1.0,all containers
663,1699528898,0.6666666666666666,28619.333333333336,247.66666666666666,0,3.0,40.0,1.0,all containers
664,1699528901,0.3333333333333333,28680.333333333336,252.0,0,0.3333333333333333,37.0,1.0,all containers
665,1699528904,0.0,28599.666666666668,259.3333333333333,0,5.666666666666667,39.0,1.0,all containers
666,1699528907,0.3333333333333333,22497.333333333336,288.3333333333333,0,23.666666666666664,41.0,1.0,all containers
667,1699528910,1.3333333333333333,1407.6666666666665,285.6666666666667,0,4.0,0.0,1.0,all containers
668,1699528913,0.0,1415.0,241.33333333333331,0,6.333333333333333,0.0,1.0,all containers
669,1699528916,0.0,1393.6666666666665,225.33333333333334,0,1.0,0.0,1.0,all containers
670,1699528919,0.3333333333333333,1402.6666666666667,220.33333333333334,0,0.3333333333333333,2.0,1.0,all containers
671,1699528922,0.0,1415.0,313.6666666666667,0,23.333333333333332,6.0,1.0,all containers
672,1699528925,0.3333333333333333,5223.666666666667,224.0,0,5.0,35.0,1.0,all containers
673,1699528928,0.3333333333333333,5167.333333333334,243.0,0,0.0,41.0,1.0,all containers
674,1699528931,0.3333333333333333,5171.666666666666,227.0,0,0.0,34.0,1.0,all containers
675,1699528934,0.0,5176.666666666667,242.33333333333331,0,4.666666666666667,37.0,1.0,all containers
676,1699528937,0.3333333333333333,5215.333333333334,228.33333333333334,0,0.0,37.0,1.0,all containers
677,1699528940,0.3333333333333333,5194.0,214.33333333333334,0,0.0,41.0,1.0,all containers
678,1699528943,0.3333333333333333,5232.666666666667,227.66666666666666,0,3.0,39.0,1.0,all containers
679,1699528946,0.0,5181.333333333334,211.33333333333331,0,4.333333333333333,33.0,1.0,all containers
680,1699528949,0.3333333333333333,5161.666666666666,216.33333333333334,0,0.3333333333333333,35.0,1.0,all containers
681,1699528952,0.3333333333333333,4133.333333333334,228.0,0,5.666666666666666,40.0,1.0,all containers
682,1699528955,1.3333333333333333,1457.0,293.6666666666667,0,8.0,5.0,1.0,all containers
683,1699528958,0.3333333333333333,1423.0,238.66666666666666,0,4.333333333333333,3.0,1.0,all containers
684,1699528961,0.3333333333333333,1394.3333333333333,225.0,0,1.3333333333333333,1.0,1.0,all containers
685,1699528964,0.3333333333333333,1406.6666666666665,253.0,0,6.333333333333333,2.0,1.0,all containers
686,1699528967,0.3333333333333333,5900.333333333334,321.6666666666667,0,25.666666666666668,27.0,1.0,all containers
687,1699528970,0.3333333333333333,8940.333333333334,236.0,0,1.0,54.0,1.0,all containers
688,1699528973,0.6666666666666666,8985.333333333332,223.0,0,1.6666666666666667,53.0,1.0,all containers
689,1699528976,0.0,8919.666666666666,225.0,0,4.666666666666667,51.0,1.0,all containers
690,1699528979,0.3333333333333333,8954.666666666666,230.66666666666666,0,1.0,54.0,1.0,all containers
691,1699528982,0.3333333333333333,8952.0,217.0,0,2.3333333333333335,54.0,1.0,all containers
692,1699528985,0.3333333333333333,8948.0,223.66666666666669,0,4.666666666666667,55.0,1.0,all containers
693,1699528988,0.0,8926.0,214.66666666666669,0,1.0,52.0,1.0,all containers
694,1699528991,0.3333333333333333,8931.666666666666,218.66666666666666,0,1.0,53.0,1.0,all containers
695,1699528994,0.3333333333333333,8942.666666666666,208.66666666666669,0,0.3333333333333333,53.0,1.0,all containers
696,1699528997,1.3333333333333333,1512.6666666666667,285.6666666666667,0,10.0,45.0,1.0,all containers
697,1699529000,0.3333333333333333,1382.3333333333335,266.33333333333337,0,1.3333333333333333,4.0,1.0,all containers
698,1699529003,0.3333333333333333,1410.0,225.0,0,1.6666666666666667,0.0,1.0,all containers
699,1699529006,0.3333333333333333,1399.6666666666667,240.0,0,6.666666666666667,2.0,1.0,all containers
700,1699529009,0.0,1462.3333333333333,278.6666666666667,0,23.666666666666668,1.0,1.0,all containers
701,1699529012,0.6666666666666666,14232.666666666668,263.0,0,1.0,81.0,1.0,all containers
702,1699529015,0.3333333333333333,15552.666666666666,244.0,0,1.0,80.0,1.0,all containers
703,1699529018,0.3333333333333333,15600.333333333334,223.66666666666669,0,7.0,83.0,1.0,all containers
704,1699529021,0.3333333333333333,15512.333333333334,223.0,0,0.6666666666666666,80.0,1.0,all containers
705,1699529024,0.3333333333333333,15551.666666666666,218.66666666666669,0,1.0,81.0,1.0,all containers
706,1699529027,0.6666666666666666,15541.666666666668,219.33333333333331,0,4.333333333333333,76.0,1.0,all containers
707,1699529030,0.0,15553.333333333334,219.66666666666666,0,0.6666666666666666,82.0,1.0,all containers
708,1699529033,0.6666666666666666,15553.666666666666,215.0,0,0.6666666666666666,81.0,1.0,all containers
709,1699529036,0.3333333333333333,15567.666666666668,216.0,0,4.666666666666667,80.0,1.0,all containers
710,1699529039,0.0,15563.000000000002,232.0,0,2.0,82.0,1.0,all containers
711,1699529042,1.3333333333333333,1387.6666666666667,285.0,0,5.666666666666667,1.0,1.0,all containers
712,1699529045,0.0,1420.3333333333335,246.0,0,2.0,3.0,1.0,all containers
713,1699529048,0.6666666666666666,1395.0,235.33333333333331,0,5.333333333333333,3.0,1.0,all containers
714,1699529051,0.0,1400.6666666666665,224.33333333333331,0,1.3333333333333333,2.0,1.0,all containers
715,1699529054,0.3333333333333333,1443.3333333333333,290.3333333333333,0,26.0,5.0,1.0,all containers
716,1699529057,0.3333333333333333,23938.666666666668,245.33333333333334,0,5.0,91.0,1.0,all containers
717,1699529060,0.3333333333333333,23946.0,234.33333333333331,0,0.6666666666666666,92.0,1.0,all containers
718,1699529063,0.6666666666666666,23977.666666666668,227.66666666666669,0,2.3333333333333335,89.0,1.0,all containers
719,1699529066,0.0,23943.0,233.33333333333331,0,0.0,91.0,1.0,all containers
720,1699529069,0.6666666666666666,23984.333333333332,229.0,0,4.666666666666667,86.0,1.0,all containers
721,1699529072,0.3333333333333333,23950.0,210.33333333333331,0,1.6666666666666667,86.0,1.0,all containers
722,1699529075,0.0,23983.0,213.66666666666666,0,0.6666666666666666,87.0,1.0,all containers
723,1699529078,0.3333333333333333,23984.666666666668,218.0,0,7.333333333333333,95.0,1.0,all containers
724,1699529081,0.0,23947.666666666668,215.0,0,1.0,86.0,1.0,all containers
725,1699529084,0.6666666666666666,20857.0,230.33333333333334,0,18.666666666666668,90.0,1.0,all containers
726,1699529087,1.3333333333333333,1423.3333333333333,287.6666666666667,0,9.0,3.0,1.0,all containers
727,1699529090,0.0,1402.3333333333333,255.66666666666666,0,1.0,2.0,1.0,all containers
728,1699529093,0.3333333333333333,1407.0,231.66666666666666,0,1.6666666666666667,2.0,1.0,all containers
729,1699529096,0.0,1395.6666666666667,209.0,0,1.3333333333333333,2.0,1.0,all containers
730,1699529099,0.6666666666666666,1419.0,304.6666666666667,0,30.0,7.0,1.0,all containers
731,1699529102,0.3333333333333333,28861.0,254.33333333333334,0,1.0,83.0,1.0,all containers
732,1699529105,0.0,28875.333333333336,261.0,0,1.3333333333333333,86.0,1.0,all containers
733,1699529108,0.3333333333333333,28885.0,239.66666666666666,0,6.666666666666667,86.0,1.0,all containers
734,1699529111,0.0,28877.666666666668,261.3333333333333,0,0.6666666666666666,87.0,1.0,all containers
735,1699529114,0.3333333333333333,28943.333333333336,233.66666666666669,0,0.6666666666666666,86.0,1.0,all containers
736,1699529117,0.3333333333333333,28829.333333333332,264.0,0,1.0,85.0,1.0,all containers
737,1699529120,0.3333333333333333,28861.0,254.0,0,5.333333333333333,86.0,1.0,all containers
738,1699529123,0.6666666666666666,28905.999999999996,258.66666666666663,0,2.0,88.0,1.0,all containers
739,1699529126,0.0,28894.0,242.66666666666666,0,1.6666666666666667,85.0,1.0,all containers
740,1699529129,0.6666666666666666,26942.0,254.0,0,25.333333333333332,85.0,1.0,all containers
741,1699529132,1.3333333333333333,1401.6666666666667,273.3333333333333,0,5.333333333333333,3.0,1.0,all containers
742,1699529135,0.3333333333333333,1428.3333333333333,263.3333333333333,0,2.6666666666666665,4.0,1.0,all containers
743,1699529138,0.3333333333333333,1435.3333333333335,229.33333333333334,0,5.0,4.0,1.0,all containers
744,1699529141,0.0,1388.0,222.33333333333334,0,5.0,3.0,1.0,all containers
745,1699529144,0.6666666666666666,1424.3333333333333,283.33333333333337,0,25.333333333333332,0.0,1.0,all containers
746,1699529147,0.0,28162.666666666668,309.0,0,7.0,87.0,1.0,all containers
747,1699529150,0.3333333333333333,28842.0,260.3333333333333,0,4.333333333333333,85.0,1.0,all containers
748,1699529153,0.3333333333333333,28833.666666666668,266.3333333333333,0,0.3333333333333333,85.0,1.0,all containers
749,1699529156,0.3333333333333333,28895.0,263.0,0,0.0,84.0,1.0,all containers
750,1699529159,0.3333333333333333,28995.0,252.33333333333334,0,0.0,84.0,1.0,all containers
751,1699529162,0.0,29047.0,247.0,0,4.333333333333333,86.0,1.0,all containers
752,1699529165,0.0,28856.333333333336,257.6666666666667,0,0.3333333333333333,86.0,1.0,all containers
753,1699529168,0.0,29095.666666666668,232.66666666666666,0,0.0,85.0,1.0,all containers
754,1699529171,0.3333333333333333,28933.333333333332,251.0,0,4.666666666666667,88.0,1.0,all containers
755,1699529174,0.6666666666666666,28632.666666666664,241.33333333333334,0,9.0,86.0,1.0,all containers
756,1699529177,1.0,1585.0,291.0,0,5.0,0.0,1.0,all containers
757,1699529180,0.3333333333333333,1426.6666666666667,255.33333333333334,0,0.0,3.0,1.0,all containers
758,1699529183,0.3333333333333333,1427.3333333333333,256.0,0,5.0,3.0,1.0,all containers
759,1699529186,0.0,1406.0,221.66666666666669,0,0.0,2.0,1.0,all containers
760,1699529189,0.6666666666666666,1447.0,300.3333333333333,0,24.0,1.0,1.0,all containers
761,1699529192,0.0,5209.0,253.0,0,4.333333333333333,57.0,1.0,all containers
