timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527215,0.0,0.0,0.0,0.0,51.28600000000248,0.0,0.0,48.28166666666706,1,1.0
1699527218,0.0,0.0,0.0,0.0,51.45366666666329,0.0,0.0,48.55166666666628,1,1.0
1699527221,394674.0,663552.0,109932.0,284742.0,54.72900000000178,0.0,0.0,49.270666666666024,1,1.0
1699527224,0.0,0.0,0.0,0.0,94.97866666666232,0.0,0.0,50.67233333333328,1,1.0
1699527227,0.0,0.0,0.0,0.0,87.0373333333361,0.0,0.0,47.75266666666721,1,1.0
1699527230,0.0,0.0,0.0,0.0,91.19499999999728,0.0,0.0,49.820333333331895,1,1.0
1699527233,0.0,0.0,0.0,0.0,90.29933333333854,0.0,0.0,49.164000000001884,1,1.0
1699527236,0.0,0.0,0.0,0.0,89.67833333332965,0.0,0.0,48.81699999999788,1,1.0
1699527239,0.0,0.0,0.0,0.0,88.16033333333326,0.0,0.0,47.9173333333359,1,1.0
1699527242,0.0,0.0,0.0,0.0,92.37833333333158,0.0,0.0,50.18166666666608,1,1.0
1699527245,0.0,0.0,0.0,0.0,88.0836666666728,0.0,0.0,48.101666666664336,1,1.0
1699527248,0.0,0.0,0.0,0.0,91.19533333332704,0.0,0.0,49.605666666670004,1,1.0
1699527251,0.0,0.0,0.0,0.0,88.00900000000063,0.0,0.0,48.043999999999265,1,1.0
1699527254,231933.0,0.0,0.0,231933.0,65.80400000000373,0.0,0.0,48.636333333333226,1,1.0
1699527257,23091.333333333332,0.0,23097.666666666668,0.0,51.62533333332976,0.0,0.0,48.32999999999933,1,1.0
1699527260,15668.666666666666,778240.0,15668.666666666666,0.0,51.760333333334216,0.0,0.0,48.78733333333366,1,1.0
1699527263,0.0,778240.0,0.0,0.0,51.58866666666776,0.0,0.0,48.77966666666666,1,1.0
1699527266,396549.0,622592.0,241515.33333333334,155027.3333333333,53.675333333332674,0.0,0.0,49.15399999999742,1,1.0
1699527269,0.0,0.0,0.0,0.0,90.32966666666714,0.0,0.0,49.165666666667676,1,1.0
1699527272,0.0,0.0,0.0,0.0,91.03399999999965,0.0,0.0,49.921666666666475,1,1.0
1699527275,0.0,0.0,0.0,0.0,89.3543333333364,0.0,0.0,48.81933333333533,1,1.0
1699527278,0.0,0.0,0.0,0.0,92.08599999999569,0.0,0.0,50.20099999999851,1,1.0
1699527281,0.0,0.0,0.0,0.0,86.30399999999888,0.0,0.0,47.656000000000255,1,1.0
1699527284,0.0,0.0,0.0,0.0,91.87533333333461,0.0,0.0,50.15399999999985,1,1.0
1699527287,0.0,0.0,0.0,0.0,87.57966666666714,0.0,0.0,47.831000000000735,1,1.0
1699527290,0.0,0.0,0.0,0.0,91.60766666666798,0.0,0.0,50.139333333332615,1,1.0
1699527293,0.0,0.0,0.0,0.0,87.99466666666558,0.0,0.0,48.00766666666701,1,1.0
1699527296,0.0,0.0,0.0,0.0,92.95866666666795,0.0,0.0,50.757333333332404,1,1.0
1699527299,176046.3333333333,0.0,62724.33333333333,113322.0,66.15099999999802,0.0,0.0,47.65600000000268,1,1.0
1699527302,33546.666666666664,0.0,20570.0,12982.333333333332,52.41166666666686,0.0,0.0,49.10599999999977,1,1.0
1699527305,0.0,0.0,0.0,0.0,51.654999999998836,0.0,0.0,48.565999999998894,1,1.0
1699527308,0.0,0.0,0.0,0.0,51.43066666666709,0.0,0.0,48.599333333334165,1,1.0
1699527311,364735.0,649898.6666666667,49566.33333333333,315168.6666666666,53.707666666668956,0.0,0.0,48.986999999998574,1,1.0
1699527314,0.0,0.0,0.0,0.0,82.27566666666341,0.0,0.0,48.80166666666628,1,1.0
1699527317,0.0,0.0,0.0,0.0,84.66933333333388,0.0,0.0,48.7340000000016,1,1.0
1699527320,17638.333333333336,0.0,3926.6666666666665,13705.333333333334,84.50900000000063,0.0,0.0,48.67933333333349,1,1.0
1699527323,0.0,0.0,0.0,0.0,83.67733333333551,0.0,0.0,48.534333333329414,1,1.0
1699527326,0.0,0.0,0.0,0.0,86.23699999999856,0.0,0.0,49.192333333334915,1,1.0
1699527329,0.0,0.0,0.0,0.0,83.00833333333624,0.0,0.0,48.076333333335555,1,1.0
1699527332,0.0,0.0,0.0,0.0,85.1333333333314,0.0,0.0,49.221999999999156,1,1.0
1699527335,0.0,0.0,0.0,0.0,84.48866666666679,0.0,0.0,48.81766666666468,1,1.0
1699527338,0.0,0.0,0.0,0.0,83.85233333333356,0.0,0.0,48.68133333333631,1,1.0
1699527341,0.0,0.0,0.0,0.0,83.46933333333193,0.0,0.0,48.43099999999686,1,1.0
1699527344,212874.0,0.0,66738.0,146136.0,55.582666666668956,0.0,0.0,48.679666666668105,1,1.0
1699527347,0.0,0.0,0.0,0.0,51.85000000000097,0.0,0.0,48.73800000000241,1,1.0
1699527350,0.0,0.0,0.0,0.0,51.4103333333284,0.0,0.0,48.7463333333338,1,1.0
1699527353,0.0,0.0,0.0,0.0,51.2146666666716,0.0,0.0,48.49199999999837,1,1.0
1699527356,363822.0,638976.0,47508.0,316320.0,65.70533333333151,0.0,0.0,49.75766666666701,1,1.0
1699527359,0.0,0.0,0.0,0.0,96.84233333333395,0.0,0.0,47.89599999999822,1,1.0
1699527362,0.0,0.0,0.0,0.0,99.01800000000124,0.0,0.0,49.00200000000283,1,1.0
1699527365,0.0,0.0,0.0,0.0,97.91899999999926,0.0,0.0,48.29633333333186,1,1.0
1699527368,0.0,0.0,0.0,0.0,100.04266666666565,0.0,0.0,49.35333333333256,1,1.0
1699527371,0.0,0.0,0.0,0.0,97.64433333333484,0.0,0.0,47.953333333333525,1,1.0
1699527374,0.0,0.0,0.0,0.0,99.45966666666209,0.0,0.0,48.96433333333213,1,1.0
1699527377,0.0,0.0,0.0,0.0,99.83566666667078,0.0,0.0,48.787333333336086,1,1.0
1699527380,19720.0,0.0,0.0,19713.333333333332,99.53433333332941,0.0,0.0,48.86333333333217,1,1.0
1699527383,0.0,0.0,0.0,0.0,98.38466666666984,0.0,0.0,48.37599999999899,1,1.0
1699527386,84846.66666666666,0.0,0.0,84853.33333333334,91.527999999996,0.0,0.0,49.00733333333725,1,1.0
1699527389,159220.0,0.0,57462.333333333336,101751.33333333333,51.61333333333701,0.0,0.0,48.13333333333139,1,1.0
1699527392,1095.6666666666665,0.0,247.0,855.0,52.079999999996886,0.0,0.0,48.99000000000038,1,1.0
1699527395,0.0,0.0,0.0,0.0,51.31700000000032,0.0,0.0,48.399666666664416,1,1.0
1699527398,0.0,0.0,0.0,0.0,51.9273333333355,0.0,0.0,49.017333333332004,1,1.0
1699527401,349099.6666666667,726357.3333333334,118661.33333333333,230432.0,88.31499999999748,0.0,0.0,48.80433333333349,1,1.0
1699527404,0.0,0.0,0.0,0.0,125.82633333333554,0.0,0.0,48.776000000002874,1,1.0
1699527407,0.0,0.0,0.0,0.0,126.06399999999849,0.0,0.0,48.754666666665194,1,1.0
1699527410,0.0,0.0,0.0,0.0,125.4406666666667,0.0,0.0,48.54733333333085,1,1.0
1699527413,0.0,0.0,0.0,0.0,126.50933333333523,0.0,0.0,48.84266666666857,1,1.0
1699527416,0.0,0.0,0.0,0.0,126.65499999999884,0.0,0.0,49.06700000000031,1,1.0
1699527419,0.0,0.0,0.0,0.0,126.0546666666681,0.0,0.0,48.90466666666422,1,1.0
1699527422,0.0,0.0,0.0,0.0,126.0243333333298,0.0,0.0,48.94833333333372,1,1.0
1699527425,0.0,0.0,0.0,0.0,125.42433333333368,0.0,0.0,48.34266666666857,1,1.0
1699527428,0.0,0.0,0.0,0.0,127.6043333333364,0.0,0.0,49.28866666666969,1,1.0
1699527431,58374.0,0.0,1866.0,56514.0,94.6929999999993,0.0,0.0,48.49933333333562,1,1.0
1699527434,163693.0,0.0,65229.0,98458.33333333334,53.34699999999915,0.0,0.0,49.00266666666721,1,1.0
1699527437,0.0,0.0,0.0,0.0,51.847666666668374,0.0,0.0,48.38933333332534,1,1.0
1699527440,14495.333333333332,0.0,0.0,14495.333333333332,52.98333333333236,0.0,0.0,49.0510000000019,1,1.0
1699527443,0.0,0.0,0.0,0.0,52.14933333333465,0.0,0.0,48.66166666666686,1,1.0
1699527446,350052.6666666666,603477.3333333333,36419.66666666667,313638.6666666666,89.91133333333225,0.0,0.0,49.29200000000128,1,1.0
1699527449,0.0,0.0,0.0,0.0,136.367333333333,0.0,0.0,49.0143333333302,1,1.0
1699527452,0.0,0.0,0.0,0.0,138.42699999999604,0.0,0.0,48.94900000000294,1,1.0
1699527455,0.0,0.0,0.0,0.0,138.06200000000536,0.0,0.0,48.71900000000218,1,1.0
1699527458,0.0,0.0,0.0,0.0,140.42833333332965,0.0,0.0,49.73666666666395,1,1.0
1699527461,0.0,0.0,0.0,0.0,137.2900000000033,0.0,0.0,48.61433333333602,1,1.0
1699527464,0.0,0.0,0.0,0.0,139.5296666666642,0.0,0.0,49.29200000000128,1,1.0
1699527467,0.0,0.0,0.0,0.0,136.2986666666693,0.0,0.0,48.78466666666404,1,1.0
1699527470,0.0,0.0,0.0,0.0,139.77266666666642,0.0,0.0,49.32500000000195,1,1.0
1699527473,0.0,0.0,0.0,0.0,134.87399999999616,0.0,0.0,48.81233333333026,1,1.0
1699527476,69736.33333333334,0.0,3768.3333333333335,65961.66666666666,106.90766666667088,0.0,0.0,48.96966666666654,1,1.0
1699527479,152814.0,0.0,39498.0,113316.0,52.952333333334536,0.0,0.0,48.8640000000014,1,1.0
1699527482,1296.0,0.0,288.0,1008.0,52.25433333333058,0.0,0.0,48.754666666665194,1,1.0
1699527485,0.0,0.0,0.0,0.0,51.97300000000299,0.0,0.0,48.19833333333372,1,1.0
1699527488,0.0,0.0,0.0,0.0,52.43633333333128,0.0,0.0,48.777333333331626,1,1.0
1699527491,372252.0,638976.0,43812.0,328440.0,88.21066666666593,0.0,0.0,49.460333333336166,1,1.0
1699527494,0.0,0.0,0.0,0.0,131.8399999999965,0.0,0.0,48.71033333333131,1,1.0
1699527497,0.0,0.0,0.0,0.0,133.15133333333748,0.0,0.0,49.16800000000027,1,1.0
1699527500,16000.0,81920.0,0.0,16006.666666666668,133.38699999999758,0.0,0.0,49.29366666666465,1,1.0
1699527503,0.0,81920.0,0.0,0.0,132.55033333333267,0.0,0.0,48.8506666666702,1,1.0
1699527506,0.0,0.0,0.0,0.0,134.33666666666977,0.0,0.0,49.39800000000105,1,1.0
1699527509,0.0,0.0,0.0,0.0,132.40699999999683,0.0,0.0,48.658666666665034,1,1.0
