,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
99,1699527206,1.0,0.0,0.0,0.0,0.0,54.56833333332421,0.0,0.0,1.1923333333349433,1.0,all containers
100,1699527209,1.0,216426.0,122880.0,73110.0,143316.0,5.691333333321381,0.0,0.0,0.7576666666694507,1.0,all containers
101,1699527212,1.0,13992.0,122880.0,3102.0,10884.0,2.9883333333224655,0.0,0.0,1.51900000000267,1.0,all containers
102,1699527215,1.0,0.0,0.0,0.0,0.0,0.9319999999909925,0.0,0.0,0.6256666666692396,1.0,all containers
103,1699527218,1.0,0.0,0.0,0.0,0.0,1.0996666666517996,0.0,0.0,0.8956666666684612,1.0,all containers
104,1699527221,1.0,394674.0,663552.0,109932.0,284742.0,4.374999999990294,0.0,0.0,1.6146666666682066,1.0,all containers
105,1699527224,1.0,0.0,0.0,0.0,0.0,44.62466666665083,0.0,0.0,3.01633333333546,1.0,all containers
106,1699527227,1.0,0.0,0.0,0.0,0.0,36.683333333324605,0.0,0.0,0.0966666666693925,1.0,all containers
107,1699527230,1.0,0.0,0.0,0.0,0.0,40.84099999998579,0.0,0.0,2.1643333333340777,1.0,all containers
108,1699527233,1.0,0.0,0.0,0.0,0.0,39.94533333332705,0.0,0.0,1.508000000004067,1.0,all containers
109,1699527236,1.0,0.0,0.0,0.0,0.0,39.32433333331816,0.0,0.0,1.1610000000000653,1.0,all containers
110,1699527239,1.0,0.0,0.0,0.0,0.0,37.80633333332177,0.0,0.0,0.2613333333380794,1.0,all containers
111,1699527242,1.0,0.0,0.0,0.0,0.0,42.024333333320094,0.0,0.0,2.525666666668265,1.0,all containers
112,1699527245,1.0,0.0,0.0,0.0,0.0,37.72966666666131,0.0,0.0,0.44566666666651855,1.0,all containers
113,1699527248,1.0,0.0,0.0,0.0,0.0,40.84133333331555,0.0,0.0,1.9496666666721865,1.0,all containers
114,1699527251,1.0,0.0,0.0,0.0,0.0,37.65499999998914,0.0,0.0,0.38800000000144763,1.0,all containers
115,1699527254,1.0,231933.0,0.0,0.0,231933.0,15.449999999992237,0.0,0.0,0.980333333335409,1.0,all containers
116,1699527257,1.0,23091.333333333332,0.0,23097.666666666668,0.0,1.2713333333182746,0.0,0.0,0.6740000000015129,1.0,all containers
117,1699527260,1.0,15668.666666666666,778240.0,15668.666666666666,0.0,1.4063333333227277,0.0,0.0,1.1313333333358457,1.0,all containers
118,1699527263,1.0,0.0,778240.0,0.0,0.0,1.234666666656274,0.0,0.0,1.1236666666688393,1.0,all containers
119,1699527266,1.0,396549.0,622592.0,241515.33333333334,155027.3333333333,3.321333333321185,0.0,0.0,1.4979999999995997,1.0,all containers
120,1699527269,1.0,0.0,0.0,0.0,0.0,39.97566666665565,0.0,0.0,1.5096666666698582,1.0,all containers
121,1699527272,1.0,0.0,0.0,0.0,0.0,40.67999999998816,0.0,0.0,2.2656666666686576,1.0,all containers
122,1699527275,1.0,0.0,0.0,0.0,0.0,39.00033333332491,0.0,0.0,1.163333333337512,1.0,all containers
123,1699527278,1.0,0.0,0.0,0.0,0.0,41.731999999984204,0.0,0.0,2.545000000000691,1.0,all containers
124,1699527281,1.0,0.0,0.0,0.0,0.0,35.94999999998739,0.0,0.0,2.4371615836571436e-12,1.0,all containers
125,1699527284,1.0,0.0,0.0,0.0,0.0,41.52133333332312,0.0,0.0,2.4980000000020297,1.0,all containers
126,1699527287,1.0,0.0,0.0,0.0,0.0,37.22566666665565,0.0,0.0,0.1750000000029175,1.0,all containers
127,1699527290,1.0,0.0,0.0,0.0,0.0,41.25366666665649,0.0,0.0,2.483333333334798,1.0,all containers
128,1699527293,1.0,0.0,0.0,0.0,0.0,37.64066666665409,0.0,0.0,0.3516666666691961,1.0,all containers
