timestamp,bpf_cpu_time_us,bpf_page_cache_hit,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527116,8891.333333333332,0.3333333333333333,80.51633333333545,0.0,0.0,48.96666666666715,1,1.0
1699527119,1403.3333333333333,7.0,65.37633333333117,0.0,0.0,48.28433333333183,1,1.0
1699527122,1404.6666666666665,4.0,51.71866666666756,0.0,0.0,48.68299999999968,1,1.0
1699527125,1403.0,1.3333333333333333,50.87133333333381,0.0,0.0,48.532666666666046,1,1.0
1699527128,1398.0,1.0,51.15600000000026,0.0,0.0,48.73733333333561,1,1.0
1699527131,1430.0,18.0,55.41733333333347,0.0,0.0,51.20133333333312,1,1.0
1699527134,12081.0,10.333333333333332,83.20299999999891,0.0,0.0,47.656000000000255,1,1.0
1699527137,15498.666666666666,0.0,96.13900000000042,0.0,0.0,48.650666666665835,1,1.0
1699527140,15473.333333333334,4.666666666666667,93.71133333333273,0.0,0.0,49.314999999999905,1,1.0
1699527143,15495.0,0.3333333333333333,91.48999999999796,0.0,0.0,48.431333333333896,1,1.0
1699527146,15455.666666666668,0.3333333333333333,92.92566666667214,0.0,0.0,48.93066666666709,1,1.0
1699527149,15461.333333333334,0.3333333333333333,92.25566666666418,0.0,0.0,48.7559999999988,1,1.0
1699527152,15477.666666666668,7.666666666666667,92.74733333333279,0.0,0.0,48.893000000001244,1,1.0
1699527155,15501.333333333332,1.6666666666666667,92.07866666666814,0.0,0.0,48.687333333332695,1,1.0
1699527158,15443.666666666666,0.0,92.51499999999942,0.0,0.0,48.81566666666428,1,1.0
1699527161,15491.333333333332,5.0,92.75300000000182,0.0,0.0,49.00200000000283,1,1.0
1699527164,1411.6666666666665,6.333333333333333,63.1989999999981,0.0,0.0,48.42399999999907,1,1.0
1699527167,1392.6666666666667,1.0,51.961333333335155,0.0,0.0,48.57433333333271,1,1.0
1699527170,1397.0,5.666666666666667,52.17766666666527,0.0,0.0,48.99733333333279,1,1.0
1699527173,1412.3333333333335,1.6666666666666667,51.31733333333492,0.0,0.0,48.20000000000194,1,1.0
1699527176,1503.6666666666665,25.0,59.170999999997235,0.0,0.0,49.54966666666829,1,1.0
1699527179,23418.0,1.0,97.40200000000186,0.0,0.0,48.30433333333349,1,1.0
1699527182,23782.333333333332,6.0,103.19566666666651,0.0,0.0,49.67233333333084,1,1.0
1699527185,23832.333333333332,2.0,98.99633333333378,0.0,0.0,48.4383333333341,1,1.0
1699527188,23812.666666666668,0.0,101.79800000000006,0.0,0.0,48.901333333332644,1,1.0
1699527191,23828.333333333332,5.666666666666667,102.54899999999907,0.0,0.0,49.305333333334914,1,1.0
1699527194,23797.0,1.6666666666666667,102.02433333333465,0.0,0.0,49.16766666666567,1,1.0
1699527197,23828.0,1.3333333333333333,101.4969999999982,0.0,0.0,48.71266666666634,1,1.0
1699527200,23802.0,0.0,102.71066666666593,0.0,0.0,49.283333333335264,1,1.0
1699527203,23827.666666666664,5.666666666666667,102.04033333333308,0.0,0.0,48.831666666665114,1,1.0
1699527206,23616.666666666664,10.0,104.9223333333357,0.0,0.0,48.84833333333276,1,1.0
1699527209,1383.3333333333335,5.0,56.04533333333287,0.0,0.0,48.41366666666727,1,1.0
1699527212,1443.0,7.333333333333333,53.342333333333954,0.0,0.0,49.17500000000049,1,1.0
1699527215,1403.0,1.3333333333333333,51.28600000000248,0.0,0.0,48.28166666666706,1,1.0
1699527218,1382.3333333333335,0.6666666666666666,51.45366666666329,0.0,0.0,48.55166666666628,1,1.0
1699527221,1449.0,28.666666666666668,54.72900000000178,0.0,0.0,49.270666666666024,1,1.0
1699527224,26240.0,0.6666666666666666,94.97866666666232,0.0,0.0,50.67233333333328,1,1.0
1699527227,28471.0,0.6666666666666666,87.0373333333361,0.0,0.0,47.75266666666721,1,1.0
1699527230,28578.666666666668,1.0,91.19499999999728,0.0,0.0,49.820333333331895,1,1.0
1699527233,28532.666666666664,5.0,90.29933333333854,0.0,0.0,49.164000000001884,1,1.0
1699527236,28612.333333333336,0.3333333333333333,89.67833333332965,0.0,0.0,48.81699999999788,1,1.0
1699527239,28525.0,1.0,88.16033333333326,0.0,0.0,47.9173333333359,1,1.0
1699527242,28625.666666666668,4.666666666666667,92.37833333333158,0.0,0.0,50.18166666666608,1,1.0
1699527245,28610.0,1.3333333333333333,88.0836666666728,0.0,0.0,48.101666666664336,1,1.0
1699527248,28802.333333333336,0.3333333333333333,91.19533333332704,0.0,0.0,49.605666666670004,1,1.0
1699527251,28509.333333333332,1.0,88.00900000000063,0.0,0.0,48.043999999999265,1,1.0
1699527254,1423.6666666666665,10.0,65.80400000000373,0.0,0.0,48.636333333333226,1,1.0
1699527257,1430.6666666666667,1.0,51.62533333332976,0.0,0.0,48.32999999999933,1,1.0
1699527260,1401.6666666666667,1.0,51.760333333334216,0.0,0.0,48.78733333333366,1,1.0
1699527263,1425.6666666666667,6.0,51.58866666666776,0.0,0.0,48.77966666666666,1,1.0
1699527266,1446.0,25.0,53.675333333332674,0.0,0.0,49.15399999999742,1,1.0
1699527269,24347.666666666668,6.333333333333333,90.32966666666714,0.0,0.0,49.165666666667676,1,1.0
1699527272,28572.333333333336,3.0,91.03399999999965,0.0,0.0,49.921666666666475,1,1.0
1699527275,28484.666666666668,4.666666666666667,89.3543333333364,0.0,0.0,48.81933333333533,1,1.0
1699527278,28627.333333333332,0.3333333333333333,92.08599999999569,0.0,0.0,50.20099999999851,1,1.0
1699527281,28563.0,0.0,86.30399999999888,0.0,0.0,47.656000000000255,1,1.0
1699527284,28644.333333333336,5.0,91.87533333333461,0.0,0.0,50.15399999999985,1,1.0
1699527287,28662.0,0.3333333333333333,87.57966666666714,0.0,0.0,47.831000000000735,1,1.0
1699527290,28626.333333333332,0.3333333333333333,91.60766666666798,0.0,0.0,50.139333333332615,1,1.0
1699527293,28471.666666666668,0.6666666666666666,87.99466666666558,0.0,0.0,48.00766666666701,1,1.0
1699527296,28643.0,4.666666666666667,92.95866666666795,0.0,0.0,50.757333333332404,1,1.0
1699527299,1396.6666666666667,5.333333333333333,66.15099999999802,0.0,0.0,47.65600000000268,1,1.0
1699527302,1420.3333333333333,0.3333333333333333,52.41166666666686,0.0,0.0,49.10599999999977,1,1.0
1699527305,1423.0,4.666666666666667,51.654999999998836,0.0,0.0,48.565999999998894,1,1.0
1699527308,1407.3333333333333,1.0,51.43066666666709,0.0,0.0,48.599333333334165,1,1.0
1699527311,1475.0,24.666666666666668,53.707666666668956,0.0,0.0,48.986999999998574,1,1.0
1699527314,4699.666666666667,1.0,82.27566666666341,0.0,0.0,48.80166666666628,1,1.0
1699527317,5251.666666666667,7.0,84.66933333333388,0.0,0.0,48.7340000000016,1,1.0
1699527320,5200.666666666667,0.3333333333333333,84.50900000000063,0.0,0.0,48.67933333333349,1,1.0
1699527323,5222.333333333333,0.6666666666666666,83.67733333333551,0.0,0.0,48.534333333329414,1,1.0
1699527326,5201.666666666667,4.666666666666667,86.23699999999856,0.0,0.0,49.192333333334915,1,1.0
1699527329,5191.0,0.0,83.00833333333624,0.0,0.0,48.076333333335555,1,1.0
1699527332,5222.0,3.3333333333333335,85.1333333333314,0.0,0.0,49.221999999999156,1,1.0
1699527335,5237.0,5.0,84.48866666666679,0.0,0.0,48.81766666666468,1,1.0
1699527338,5206.0,0.3333333333333333,83.85233333333356,0.0,0.0,48.68133333333631,1,1.0
1699527341,5192.0,0.3333333333333333,83.46933333333193,0.0,0.0,48.43099999999686,1,1.0
1699527344,1429.0,5.666666666666667,55.582666666668956,0.0,0.0,48.679666666668105,1,1.0
1699527347,1422.6666666666665,6.333333333333333,51.85000000000097,0.0,0.0,48.73800000000241,1,1.0
1699527350,1402.0,0.3333333333333333,51.4103333333284,0.0,0.0,48.7463333333338,1,1.0
1699527353,1412.0,0.3333333333333333,51.2146666666716,0.0,0.0,48.49199999999837,1,1.0
1699527356,1447.0,29.666666666666668,65.70533333333151,0.0,0.0,49.75766666666701,1,1.0
1699527359,8976.333333333332,1.0,96.84233333333395,0.0,0.0,47.89599999999822,1,1.0
1699527362,8935.333333333334,1.6666666666666667,99.01800000000124,0.0,0.0,49.00200000000283,1,1.0
1699527365,8990.0,1.3333333333333333,97.91899999999926,0.0,0.0,48.29633333333186,1,1.0
1699527368,8977.666666666666,4.0,100.04266666666565,0.0,0.0,49.35333333333256,1,1.0
1699527371,8955.666666666666,0.0,97.64433333333484,0.0,0.0,47.953333333333525,1,1.0
1699527374,8979.0,1.0,99.45966666666209,0.0,0.0,48.96433333333213,1,1.0
1699527377,9166.0,5.0,99.83566666667078,0.0,0.0,48.787333333336086,1,1.0
1699527380,8983.666666666668,0.0,99.53433333332941,0.0,0.0,48.86333333333217,1,1.0
1699527383,8991.333333333332,1.3333333333333333,98.38466666666984,0.0,0.0,48.37599999999899,1,1.0
1699527386,7847.0,10.333333333333334,91.527999999996,0.0,0.0,49.00733333333725,1,1.0
1699527389,1422.3333333333333,8.333333333333334,51.61333333333701,0.0,0.0,48.13333333333139,1,1.0
1699527392,1423.3333333333333,3.0,52.079999999996886,0.0,0.0,48.99000000000038,1,1.0
1699527395,1432.0,1.3333333333333333,51.31700000000032,0.0,0.0,48.399666666664416,1,1.0
1699527398,1406.3333333333335,4.666666666666667,51.9273333333355,0.0,0.0,49.017333333332004,1,1.0
1699527401,1436.3333333333335,24.666666666666668,88.31499999999748,0.0,0.0,48.80433333333349,1,1.0
1699527404,15575.0,0.6666666666666666,125.82633333333554,0.0,0.0,48.776000000002874,1,1.0
1699527407,15576.666666666666,5.0,126.06399999999849,0.0,0.0,48.754666666665194,1,1.0
1699527410,15575.666666666668,0.6666666666666666,125.4406666666667,0.0,0.0,48.54733333333085,1,1.0
1699527413,15581.0,1.0,126.50933333333523,0.0,0.0,48.84266666666857,1,1.0
1699527416,15561.0,1.0,126.65499999999884,0.0,0.0,49.06700000000031,1,1.0
1699527419,15601.333333333334,5.333333333333333,126.0546666666681,0.0,0.0,48.90466666666422,1,1.0
1699527422,15575.0,1.0,126.0243333333298,0.0,0.0,48.94833333333372,1,1.0
1699527425,15585.333333333332,0.6666666666666666,125.42433333333368,0.0,0.0,48.34266666666857,1,1.0
1699527428,15565.666666666668,5.333333333333333,127.6043333333364,0.0,0.0,49.28866666666969,1,1.0
1699527431,9818.333333333334,17.333333333333332,94.6929999999993,0.0,0.0,48.49933333333562,1,1.0
1699527434,1448.3333333333335,4.666666666666667,53.34699999999915,0.0,0.0,49.00266666666721,1,1.0
1699527437,1407.0,0.3333333333333333,51.847666666668374,0.0,0.0,48.38933333332534,1,1.0
1699527440,1437.0,5.0,52.98333333333236,0.0,0.0,49.0510000000019,1,1.0
1699527443,1415.0,0.6666666666666666,52.14933333333465,0.0,0.0,48.66166666666686,1,1.0
1699527446,1427.3333333333333,24.0,89.91133333333225,0.0,0.0,49.29200000000128,1,1.0
1699527449,23952.666666666668,4.333333333333333,136.367333333333,0.0,0.0,49.0143333333302,1,1.0
1699527452,24000.0,2.3333333333333335,138.42699999999604,0.0,0.0,48.94900000000294,1,1.0
1699527455,23976.333333333332,0.6666666666666666,138.06200000000536,0.0,0.0,48.71900000000218,1,1.0
1699527458,24013.0,5.333333333333333,140.42833333332965,0.0,0.0,49.73666666666395,1,1.0
1699527461,24001.666666666664,0.3333333333333333,137.2900000000033,0.0,0.0,48.61433333333602,1,1.0
1699527464,24022.0,1.3333333333333333,139.5296666666642,0.0,0.0,49.29200000000128,1,1.0
1699527467,23992.666666666668,0.6666666666666666,136.2986666666693,0.0,0.0,48.78466666666404,1,1.0
1699527470,24018.666666666664,6.0,139.77266666666642,0.0,0.0,49.32500000000195,1,1.0
1699527473,24021.0,1.3333333333333333,134.87399999999616,0.0,0.0,48.81233333333026,1,1.0
1699527476,16354.0,27.0,106.90766666667088,0.0,0.0,48.96966666666654,1,1.0
1699527479,1537.3333333333335,7.666666666666667,52.952333333334536,0.0,0.0,48.8640000000014,1,1.0
1699527482,1391.0,0.0,52.25433333333058,0.0,0.0,48.754666666665194,1,1.0
1699527485,1414.3333333333333,0.3333333333333333,51.97300000000299,0.0,0.0,48.19833333333372,1,1.0
1699527488,1397.6666666666667,0.0,52.43633333333128,0.0,0.0,48.777333333331626,1,1.0
1699527491,1291.0,28.666666666666668,88.21066666666593,0.0,0.0,49.460333333336166,1,1.0
1699527494,28835.333333333332,0.6666666666666666,131.8399999999965,0.0,0.0,48.71033333333131,1,1.0
1699527497,28903.666666666668,1.0,133.15133333333748,0.0,0.0,49.16800000000027,1,1.0
1699527500,28668.333333333336,5.333333333333333,133.38699999999758,0.0,0.0,49.29366666666465,1,1.0
1699527503,28931.0,1.0,132.55033333333267,0.0,0.0,48.8506666666702,1,1.0
1699527506,28865.333333333332,1.0,134.33666666666977,0.0,0.0,49.39800000000105,1,1.0
1699527509,29024.333333333332,0.6666666666666666,132.40699999999683,0.0,0.0,48.658666666665034,1,1.0
1699527512,28853.666666666664,7.333333333333333,134.89700000000207,0.0,0.0,49.67566666666729,1,1.0
1699527515,28960.666666666668,1.3333333333333333,131.8120000000005,0.0,0.0,48.75433333333543,1,1.0
1699527518,28884.0,1.0,133.759666666665,0.0,0.0,49.39499999999922,1,1.0
1699527521,20738.0,39.666666666666664,113.00766666666702,0.0,0.0,48.43633333333613,1,1.0
1699527524,1450.0,4.333333333333333,52.596999999999156,0.0,0.0,48.90266666666139,1,1.0
1699527527,1414.0,1.6666666666666667,51.926333333336515,0.0,0.0,48.36533333333014,1,1.0
1699527530,1412.3333333333333,1.6666666666666667,52.26166666666782,0.0,0.0,48.76666666667248,1,1.0
1699527533,1426.6666666666667,5.666666666666667,52.45833333333334,0.0,0.0,48.81366666666386,1,1.0
1699527536,1326.0,25.333333333333332,85.22333333333275,0.0,0.0,50.28066666666806,1,1.0
1699527539,28756.333333333336,3.6666666666666665,129.53666666666686,0.0,0.0,47.766666666662786,1,1.0
1699527542,28890.666666666664,5.333333333333333,134.6436666666656,0.0,0.0,49.56966666666752,1,1.0
1699527545,28810.333333333332,1.3333333333333333,131.91166666666686,0.0,0.0,48.61966666667043,1,1.0
1699527548,28892.0,1.0,135.4210000000021,0.0,0.0,49.8106666666669,1,1.0
1699527551,28846.0,1.0,131.54833333332985,0.0,0.0,48.56066666666205,1,1.0
1699527554,28765.333333333332,5.333333333333333,136.33266666666896,0.0,0.0,50.27500000000388,1,1.0
1699527557,28808.666666666668,1.0,130.27133333333282,0.0,0.0,47.993333333331975,1,1.0
1699527560,28749.0,1.0,133.53566666666788,0.0,0.0,49.25099999999899,1,1.0
1699527563,28886.000000000004,5.666666666666667,134.09100000000035,0.0,0.0,49.342999999998334,1,1.0
1699527566,22631.0,31.333333333333332,123.87799999999697,0.0,0.0,49.16433333333407,1,1.0
1699527569,1441.3333333333335,5.0,52.245000000000196,0.0,0.0,48.162333333336086,1,1.0
1699527572,1442.0,2.6666666666666665,53.16433333333407,0.0,0.0,48.921000000002095,1,1.0
1699527575,1437.0,4.666666666666667,51.761333333328366,0.0,0.0,48.18466666666791,1,1.0
1699527578,1408.3333333333333,0.0,52.27766666667109,0.0,0.0,48.91333333333023,1,1.0
1699527581,1468.3333333333333,24.666666666666668,72.10099999999996,0.0,0.0,49.26433333333504,1,1.0
1699527584,5225.333333333333,4.333333333333333,102.94266666666954,0.0,0.0,48.8373333333293,1,1.0
1699527587,5212.666666666667,1.0,100.49699999999818,0.0,0.0,48.38833333333605,1,1.0
1699527590,5190.333333333333,0.6666666666666666,101.81166666666589,0.0,0.0,48.92966666666325,1,1.0
1699527593,5226.666666666667,4.666666666666667,106.50433333333542,0.0,0.0,48.970000000001164,1,1.0
1699527596,5191.0,0.3333333333333333,101.21600000000035,0.0,0.0,48.80666666666608,1,1.0
1699527599,5290.666666666666,0.0,101.32466666666733,0.0,0.0,48.653666666670084,1,1.0
1699527602,5202.0,1.6666666666666667,105.39133333333302,0.0,0.0,49.17766666666527,1,1.0
1699527605,5237.666666666667,5.0,103.18366666666407,0.0,0.0,48.67766666667012,1,1.0
1699527608,5195.0,1.0,101.87833333333158,0.0,0.0,49.02800000000085,1,1.0
1699527611,4068.0,6.333333333333334,83.67866666666912,0.0,0.0,48.0983333333279,1,1.0
1699527614,1438.3333333333333,7.666666666666667,53.498666666666395,0.0,0.0,49.20100000000093,1,1.0
1699527617,1437.0,0.0,51.91066666666787,0.0,0.0,48.214666666666744,1,1.0
1699527620,1399.0,1.0,52.72133333333477,0.0,0.0,48.90133333333264,1,1.0
1699527623,1421.3333333333333,1.6666666666666667,52.30066666666244,0.0,0.0,48.51366666666581,1,1.0
1699527626,5690.666666666666,29.0,99.43033333333733,0.0,0.0,49.610333333335205,1,1.0
1699527629,9008.333333333334,0.6666666666666666,124.96433333333215,0.0,0.0,48.10366666666718,1,1.0
1699527632,8996.666666666666,3.0,127.97199999999913,0.0,0.0,49.17033333333288,1,1.0
1699527635,9029.666666666668,5.0,128.24399999999636,0.0,0.0,48.801333333331655,1,1.0
1699527638,8963.666666666666,0.3333333333333333,127.02600000000285,0.0,0.0,48.84466666666654,1,1.0
1699527641,9004.0,0.6666666666666666,126.44233333333494,0.0,0.0,48.51066666666398,1,1.0
1699527644,9021.666666666668,5.666666666666667,130.05366666666427,0.0,0.0,49.37966666667003,1,1.0
1699527647,8938.0,0.0,126.19266666666954,0.0,0.0,48.38499999999962,1,1.0
1699527650,8958.333333333334,0.0,128.0643333333331,0.0,0.0,49.11800000000221,1,1.0
1699527653,9010.333333333334,0.3333333333333333,126.84699999999913,0.0,0.0,48.46499999999651,1,1.0
1699527656,1398.3333333333333,9.333333333333334,85.95466666666714,0.0,0.0,49.15466666666907,1,1.0
1699527659,1412.3333333333335,0.3333333333333333,51.97533333333073,0.0,0.0,48.26366666666581,1,1.0
1699527662,1378.0,2.0,52.63133333333341,0.0,0.0,48.960333333336166,1,1.0
1699527665,1421.3333333333333,5.666666666666667,52.283666666665034,0.0,0.0,48.656666666662204,1,1.0
1699527668,1455.0,25.666666666666668,54.40933333333911,0.0,0.0,49.094000000002175,1,1.0
1699527671,13220.666666666666,1.6666666666666667,157.86099999999473,0.0,0.0,48.299333333333685,1,1.0
1699527674,15610.0,0.6666666666666666,179.9273333333355,0.0,0.0,49.158666666665034,1,1.0
1699527677,15748.333333333334,6.333333333333333,179.64499999999921,0.0,0.0,49.117666666667596,1,1.0
1699527680,15620.333333333332,0.3333333333333333,179.39599999999822,0.0,0.0,48.95733333333434,1,1.0
1699527683,15625.333333333334,1.3333333333333333,178.93500000000253,0.0,0.0,48.76433333333019,1,1.0
1699527686,15623.333333333332,5.333333333333333,181.16733333333104,0.0,0.0,49.36833333333683,1,1.0
1699527689,15606.666666666666,0.3333333333333333,178.69133333333593,0.0,0.0,48.451333333330695,1,1.0
1699527692,15628.666666666666,1.6666666666666667,181.17666666666628,0.0,0.0,49.211333333335155,1,1.0
1699527695,15642.333333333334,2.3333333333333335,179.05233333333067,0.0,0.0,48.799666666668294,1,1.0
1699527698,15612.333333333334,4.666666666666667,181.723000000003,0.0,0.0,49.31799999999445,1,1.0
1699527701,1408.6666666666667,6.666666666666667,74.39733333333182,0.0,0.0,48.58133333333535,1,1.0
1699527704,1435.0,2.0,53.37699999999799,0.0,0.0,49.012000000002445,1,1.0
1699527707,1403.0,6.0,52.85966666666596,0.0,0.0,48.48366666666698,1,1.0
1699527710,1391.3333333333335,0.6666666666666666,52.4746666666712,0.0,0.0,48.78566666666302,1,1.0
1699527713,1436.3333333333333,26.0,71.84533333333093,0.0,0.0,48.841666666669575,1,1.0
1699527716,23966.333333333332,5.333333333333333,188.4370000000005,0.0,0.0,49.16499999999845,1,1.0
1699527719,24027.333333333332,1.3333333333333333,187.05099999999706,0.0,0.0,48.62200000000303,1,1.0
1699527722,24010.333333333332,1.0,190.23033333333538,0.0,0.0,49.471333333329916,1,1.0
1699527725,24048.333333333332,1.3333333333333333,188.04833333333468,0.0,0.0,48.802999999999884,1,1.0
1699527728,24051.333333333336,5.333333333333333,191.17333333333468,0.0,0.0,49.64266666666663,1,1.0
1699527731,24133.333333333336,0.3333333333333333,187.2533333333316,0.0,0.0,48.54200000000128,1,1.0
1699527734,24138.666666666668,1.6666666666666667,190.19600000000113,0.0,0.0,49.384999999999614,1,1.0
1699527737,24130.333333333336,4.666666666666667,190.240333333335,0.0,0.0,49.29633333333671,1,1.0
1699527740,24105.333333333332,1.0,189.47166666666453,0.0,0.0,49.04766666666061,1,1.0
1699527743,22266.333333333332,27.0,180.27766666666625,0.0,0.0,49.16466666666869,1,1.0
1699527746,1410.0,4.333333333333333,53.43899999999849,0.0,0.0,48.985000000005435,1,1.0
1699527749,1405.3333333333333,5.333333333333333,52.625666666669225,0.0,0.0,48.6820000000007,1,1.0
1699527752,1395.0,3.0,52.50900000000062,0.0,0.0,48.79766666666061,1,1.0
