,timestamp,bpf_block_irq,bpf_net_rx_irq,bpf_net_tx_irq,cache_miss,cpu_cycles,cpu_instructions,platform_power,node_type,id
1058,1699530083,0.0,224.33333333333334,0,774197.6666666667,1937175462.3333335,1033227309.3333334,3.0,1.0,all containers
1059,1699530086,0.6666666666666666,242.33333333333334,0,1186235.0,2222301687.0,1339779574.0,4.0,1.0,all containers
1060,1699530089,0.3333333333333333,241.0,0,1073065.3333333335,2113997873.6666665,1571230743.6666667,5.0,1.0,all containers
1061,1699530092,0.3333333333333333,281.0,0,2496844.333333333,13649189437.666666,5121730454.0,36.0,1.0,all containers
1062,1699530095,0.3333333333333333,221.0,0,1143314.3333333333,52410410078.0,32080921845.333336,151.0,1.0,all containers
1063,1699530098,0.0,216.33333333333334,0,960128.3333333333,55002942938.666664,32280588412.333336,156.0,1.0,all containers
1064,1699530101,0.6666666666666666,230.0,0,889193.6666666667,51738801634.666664,32038312049.333336,158.0,1.0,all containers
1065,1699530104,0.6666666666666666,206.66666666666669,0,866018.3333333334,54123179670.0,32360224696.0,155.0,1.0,all containers
1066,1699530107,0.0,224.66666666666669,0,1040090.3333333334,53903266911.33333,32265790915.0,160.0,1.0,all containers
1067,1699530110,0.3333333333333333,225.0,0,997323.3333333334,51794966081.666664,31786775432.333336,160.0,1.0,all containers
1068,1699530113,0.0,209.33333333333331,0,906612.3333333333,54829667237.0,31755713486.333336,160.0,1.0,all containers
1069,1699530116,0.6666666666666666,200.33333333333334,0,791688.3333333334,52415506437.33333,32593114752.000004,159.0,1.0,all containers
1070,1699530119,0.0,219.33333333333334,0,919876.0,52586205869.666664,32686262534.333336,158.0,1.0,all containers
1071,1699530122,0.3333333333333333,232.0,0,960958.3333333333,33550163877.666668,19430788168.333332,161.0,1.0,all containers
1072,1699530125,1.3333333333333333,303.0,0,1640204.3333333335,2323735162.333333,1557706441.3333333,5.0,1.0,all containers
1073,1699530128,0.0,226.0,0,863828.3333333333,1959815071.3333335,927493355.6666666,6.0,1.0,all containers
1074,1699530131,0.6666666666666666,217.0,0,728449.6666666667,1951629142.0,1212058021.0,6.0,1.0,all containers
1075,1699530134,0.0,218.0,0,732930.0,1766488703.0,1493477522.3333333,1.0,1.0,all containers
1076,1699530137,0.3333333333333333,281.0,0,2951013.6666666665,7754254368.0,3841999092.6666665,8.0,1.0,all containers
1077,1699530140,0.0,234.33333333333331,0,859821.0,52792523890.33333,28194900745.0,150.0,1.0,all containers
1078,1699530143,0.3333333333333333,200.33333333333331,0,872273.0,55667110848.33333,29308132602.666664,148.0,1.0,all containers
1079,1699530146,0.3333333333333333,227.66666666666666,0,859432.6666666666,52891124941.666664,29922347621.666668,150.0,1.0,all containers
1080,1699530149,0.0,200.0,0,873963.0,53977601788.333336,29770971064.0,153.0,1.0,all containers
1081,1699530152,0.6666666666666666,188.66666666666669,0,535767.6666666667,55191140245.666664,29651798459.333336,149.0,1.0,all containers
1082,1699530155,0.3333333333333333,209.66666666666669,0,910518.0,52290842313.333336,28894020663.333336,156.0,1.0,all containers
1083,1699530158,0.3333333333333333,197.66666666666669,0,696282.6666666667,55075776930.333336,27954383061.333332,154.0,1.0,all containers
1084,1699530161,0.6666666666666666,212.66666666666669,0,905307.0,53974579106.00001,27783627770.333332,154.0,1.0,all containers
1085,1699530164,0.0,193.66666666666669,0,784350.0,52859866881.333336,28105658236.0,155.0,1.0,all containers
1086,1699530167,0.6666666666666666,239.66666666666666,0,1173267.3333333335,40510387279.33333,23578359642.0,156.0,1.0,all containers
1087,1699530170,1.3333333333333333,295.3333333333333,0,1538983.3333333333,2486750766.333333,1588981139.6666667,10.0,1.0,all containers
1088,1699530173,0.0,216.33333333333334,0,731569.3333333333,1927747801.0,817837212.6666666,5.0,1.0,all containers
1089,1699530176,0.6666666666666666,212.33333333333331,0,1588299.6666666667,2268465705.6666665,1426922425.3333333,5.0,1.0,all containers
1090,1699530179,0.0,219.0,0,705629.0,2069930167.0,966759036.3333334,3.0,1.0,all containers
1091,1699530182,0.6666666666666666,219.33333333333331,0,2581718.0,4642621988.666667,1371593539.0,83.0,1.0,all containers
1092,1699530185,0.3333333333333333,277.33333333333337,0,1053876.0,54314226591.99999,26108053156.666664,144.0,1.0,all containers
1093,1699530188,0.0,253.33333333333334,0,648083.6666666666,54033183819.666664,25887871452.0,144.0,1.0,all containers
1094,1699530191,0.3333333333333333,279.66666666666663,0,866313.0,53882327274.333336,25116885077.666668,142.0,1.0,all containers
1095,1699530194,0.0,268.6666666666667,0,856979.3333333333,54423050415.666664,24854570651.666664,143.0,1.0,all containers
1096,1699530197,0.6666666666666666,243.66666666666666,0,952301.0,53955918528.66667,24859516264.0,144.0,1.0,all containers
1097,1699530200,0.0,264.3333333333333,0,766608.6666666666,54248376895.66667,24917839093.666664,140.0,1.0,all containers
1098,1699530203,0.0,245.0,0,873934.0,54378265705.333336,25798144080.000004,146.0,1.0,all containers
1099,1699530206,0.6666666666666666,256.0,0,1089113.3333333333,53804478437.66667,25761241077.666668,146.0,1.0,all containers
1100,1699530209,0.0,235.99999999999997,0,778664.0,54440756189.333336,25870433788.0,147.0,1.0,all containers
1101,1699530212,0.6666666666666666,278.66666666666663,0,1209403.6666666667,44186893197.99999,21322842715.0,141.0,1.0,all containers
1102,1699530215,1.0,300.6666666666667,0,1790985.0,2476344540.0,1457770337.3333333,7.0,1.0,all containers
1103,1699530218,0.0,226.66666666666666,0,791448.6666666667,2210708539.6666665,1684433846.6666665,6.0,1.0,all containers
1104,1699530221,0.3333333333333333,222.0,0,777591.3333333334,1827643994.0,1038499585.0,0.0,1.0,all containers
1105,1699530224,0.0,231.33333333333334,0,897469.6666666667,2230224556.3333335,1751592909.3333333,4.0,1.0,all containers
1106,1699530227,0.3333333333333333,255.0,0,2796156.3333333335,4223183558.666667,2079949875.0,24.0,1.0,all containers
1107,1699530230,0.0,268.66666666666663,0,771242.3333333333,54328506763.666664,25216786290.0,148.0,1.0,all containers
1108,1699530233,0.3333333333333333,255.66666666666669,0,923601.0,54309427909.33333,25401057577.0,144.0,1.0,all containers
1109,1699530236,0.0,281.3333333333333,0,825227.3333333333,53695742077.666664,26000111720.666668,148.0,1.0,all containers
1110,1699530239,0.3333333333333333,252.0,0,742867.3333333333,54470098334.0,26056861988.333332,146.0,1.0,all containers
1111,1699530242,0.6666666666666666,247.33333333333334,0,763273.0,54048967985.0,25682271251.0,144.0,1.0,all containers
1112,1699530245,0.0,268.6666666666667,0,925806.0,53837886624.333336,25288857157.333332,141.0,1.0,all containers
1113,1699530248,0.6666666666666666,253.66666666666669,0,830866.3333333334,54594227178.333336,24972831250.333336,146.0,1.0,all containers
1114,1699530251,0.0,250.0,0,696257.3333333333,53984548908.0,24761896680.999996,151.0,1.0,all containers
1115,1699530254,0.3333333333333333,260.6666666666667,0,954396.6666666666,54025859119.33333,24517318620.0,147.0,1.0,all containers
1116,1699530257,0.3333333333333333,264.3333333333333,0,1322207.6666666665,45439674573.0,22207344326.000004,147.0,1.0,all containers
1117,1699530260,1.3333333333333333,302.33333333333337,0,1631716.3333333333,2397239053.428571,1576527260.0,6.0,1.0,all containers
1118,1699530263,0.3333333333333333,219.0,0,986054.3333333333,2277723359.333333,1294139318.3333335,2.0,1.0,all containers
1119,1699530266,0.0,248.33333333333334,0,1153032.0,2044515525.3333333,1307052549.6666665,5.0,1.0,all containers
1120,1699530269,0.3333333333333333,208.66666666666669,0,751908.6666666667,1728584682.6666667,1159930563.6666665,2.0,1.0,all containers
1121,1699530272,0.3333333333333333,299.6666666666667,0,3057240.0,8765296301.0,2739067892.3333335,10.0,1.0,all containers
1122,1699530275,0.3333333333333333,210.66666666666666,0,35292346.666666664,23277553852.666668,13933647149.0,50.0,1.0,all containers
1123,1699530278,0.6666666666666666,223.0,0,34895286.0,24806810469.333332,12416332743.333332,50.0,1.0,all containers
1124,1699530281,0.0,200.0,0,34478027.0,22970309821.333336,14298945436.0,46.0,1.0,all containers
1125,1699530284,0.3333333333333333,213.66666666666666,0,34858109.333333336,23517087730.666668,11338939356.0,51.0,1.0,all containers
1126,1699530287,0.3333333333333333,218.0,0,34852359.666666664,24416858040.0,14975540742.666664,49.0,1.0,all containers
1127,1699530290,0.0,196.33333333333334,0,34078373.666666664,21560656655.333332,11912258405.333332,48.0,1.0,all containers
1128,1699530293,0.6666666666666666,204.33333333333331,0,34174467.0,24168570732.333332,13192699422.666668,47.0,1.0,all containers
1129,1699530296,0.0,207.33333333333334,0,35658116.0,23429814309.666668,13055464953.333332,47.0,1.0,all containers
1130,1699530299,0.3333333333333333,207.0,0,34606209.0,23740771354.333332,13271531572.333334,47.0,1.0,all containers
1131,1699530302,0.3333333333333333,226.33333333333331,0,22845400.666666668,16856988600.333334,7991420625.666666,47.0,1.0,all containers
1132,1699530305,1.0,276.6666666666667,0,1778296.0,2685833728.0,1698523257.0,4.0,1.0,all containers
1133,1699530308,0.6666666666666666,236.33333333333334,0,689132.6666666667,1990469578.3333335,1149261196.6666665,2.0,1.0,all containers
1134,1699530311,0.0,205.66666666666666,0,628680.3333333334,2068714308.0,1414563968.0,3.0,1.0,all containers
1135,1699530314,0.3333333333333333,247.66666666666666,0,1069412.6666666665,1851454033.6666667,1178047099.0,4.0,1.0,all containers
1136,1699530317,0.6666666666666666,290.0,0,42002972.0,17021767185.333332,12088210084.333332,33.0,1.0,all containers
1137,1699530320,0.0,223.33333333333334,0,67205733.66666667,28432452176.0,13326926767.333332,69.0,1.0,all containers
1138,1699530323,0.6666666666666666,220.0,0,68257355.33333333,26144180967.333332,17395691010.666664,73.0,1.0,all containers
1139,1699530326,0.0,239.33333333333331,0,67516815.33333334,27407284316.666668,14028969005.666668,70.0,1.0,all containers
1140,1699530329,0.3333333333333333,224.66666666666669,0,65651925.66666667,26956778168.0,17027685998.0,69.0,1.0,all containers
1141,1699530332,0.0,206.0,0,65230737.333333336,26470193305.666664,13922993424.0,68.0,1.0,all containers
1142,1699530335,0.6666666666666666,221.66666666666669,0,67228619.33333333,27902000235.333336,16978100719.333332,74.0,1.0,all containers
1143,1699530338,0.3333333333333333,218.66666666666666,0,67409271.0,25723742149.0,14522348999.0,69.0,1.0,all containers
1144,1699530341,0.3333333333333333,211.66666666666666,0,67322754.0,27227691205.0,15450412236.0,69.0,1.0,all containers
1145,1699530344,0.3333333333333333,212.0,0,65918597.0,26860049976.333332,15670251844.0,67.0,1.0,all containers
1146,1699530347,1.3333333333333333,290.3333333333333,0,2130863.666666667,9330369731.333334,4513521400.0,69.0,1.0,all containers
1147,1699530350,0.6666666666666666,236.66666666666669,0,995069.6666666667,2481583328.0,1302979008.6666667,4.0,1.0,all containers
1148,1699530353,0.0,229.33333333333331,0,855736.3333333333,2043874169.6666665,1633286824.6666667,2.0,1.0,all containers
1149,1699530356,0.3333333333333333,222.33333333333334,0,933528.3333333334,2381553612.3333335,1087630337.3333333,6.0,1.0,all containers
1150,1699530359,0.3333333333333333,288.0,0,2226682.0,2760035063.3333335,1768079517.6666665,0.0,1.0,all containers
1151,1699530362,0.3333333333333333,259.0,0,114637428.33333333,29178902682.666668,19190780002.0,104.0,1.0,all containers
1152,1699530365,0.3333333333333333,248.0,0,129619567.0,31635061253.333336,23877101381.0,111.0,1.0,all containers
1153,1699530368,0.0,243.33333333333334,0,128950318.0,33360845358.333336,21910976340.0,110.0,1.0,all containers
1154,1699530371,0.3333333333333333,235.66666666666666,0,127430425.33333334,31554878143.666664,23319840000.333336,110.0,1.0,all containers
1155,1699530374,0.3333333333333333,223.33333333333334,0,129242239.0,33306236073.666664,21232147462.0,110.0,1.0,all containers
1156,1699530377,0.0,231.66666666666666,0,132334284.66666666,31814968670.333332,24322989306.333336,107.0,1.0,all containers
1157,1699530380,0.6666666666666666,227.0,0,127284747.0,32733069015.666664,21571565197.0,109.0,1.0,all containers
1158,1699530383,0.0,238.66666666666669,0,128281592.0,32727486449.0,23209665388.0,110.0,1.0,all containers
1159,1699530386,0.6666666666666666,219.33333333333334,0,130157354.66666667,31655099278.0,23129873337.0,107.0,1.0,all containers
1160,1699530389,0.3333333333333333,224.0,0,127366688.66666667,33692335821.0,21605086618.333336,108.0,1.0,all containers
