timestamp,bpf_cpu_time_us,bpf_page_cache_hit,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,platform_power,node_type
1699528313,28818.333333333332,0.3333333333333333,746135.0,0.0,0.0,0.0,0.0,44715348057.66667,9734477639.333332,26.0,135168.0,284.0,1
1699528316,28858.333333333336,4.333333333333333,936173.3333333334,0.0,0.0,0.0,0.0,44582882161.0,11976270418.333334,0.0,0.0,284.0,1
1699528319,28932.0,0.0,654136.6666666666,0.0,0.0,0.0,0.0,44677177229.0,9735298642.0,0.3333333333333333,76458.66666666667,283.0,1
1699528322,29036.0,0.6666666666666666,689448.3333333333,0.0,0.0,0.0,0.0,44692451910.666664,11831048946.0,0.3333333333333333,42325.333333333336,284.0,1
1699528325,24131.333333333332,26.0,1249965.3333333333,9114.0,589824.0,0.0,9114.0,42086254363.333336,9994612612.0,0.0,0.0,284.0,1
1699528328,1422.3333333333333,5.0,1388507.3333333335,202849.6666666667,557056.0,0.0,202849.6666666667,2010686094.0,1152507349.6666665,0.0,39594.666666666664,203.0,1
1699528331,1404.6666666666667,0.3333333333333333,917796.0,0.0,0.0,0.0,0.0,2141207156.6666667,1529633025.6666667,0.3333333333333333,50517.333333333336,203.0,1
1699528334,1417.6666666666667,2.0,865989.3333333333,0.0,0.0,0.0,0.0,2065229684.0,1172961453.3333333,0.0,8192.0,203.0,1
1699528337,1434.0,5.333333333333333,1287674.0,0.0,0.0,0.0,0.0,2318023043.333333,1380763135.0,0.3333333333333333,125610.66666666667,202.0,1
1699528340,1435.3333333333333,24.666666666666668,2838394.6666666665,336260.0,557056.0,29846.333333333336,306413.6666666666,3983217391.3333335,2541180613.0,0.3333333333333333,32768.0,206.0,1
1699528343,28485.0,6.666666666666666,1332487.6666666665,14161.333333333334,557056.0,0.0,14161.333333333334,44682365960.0,11537765594.0,30.333333333333332,2730.6666666666665,283.0,1
1699528346,28828.999999999996,5.333333333333333,997711.3333333333,0.0,0.0,0.0,0.0,44768164123.0,10261967770.0,31.0,40960.0,284.0,1
1699528349,28901.333333333336,1.3333333333333333,698416.6666666667,0.0,0.0,0.0,0.0,44721010945.333336,11191614933.666666,30.333333333333332,0.0,283.0,1
1699528352,28877.0,1.3333333333333333,632940.3333333333,0.0,0.0,0.0,0.0,44648536898.33333,10820833401.0,10.333333333333334,5461.333333333333,282.0,1
1699528355,28785.0,2.6666666666666665,975704.3333333333,0.0,0.0,0.0,0.0,44707009587.333336,10615522769.666668,0.0,58709.333333333336,283.0,1
1699528358,28885.333333333336,4.666666666666667,820600.6666666667,0.0,0.0,0.0,0.0,44683380749.66667,11386225805.0,0.3333333333333333,354986.6666666666,282.0,1
1699528361,28914.0,2.6666666666666665,792277.6666666667,0.0,0.0,0.0,0.0,44694199815.666664,10102793167.666666,0.3333333333333333,4095.9999999999995,285.0,1
1699528364,28962.666666666668,0.3333333333333333,654594.6666666667,0.0,0.0,0.0,0.0,44551643757.33333,11657781224.0,129.66666666666666,1365.3333333333333,284.0,1
1699528367,29032.000000000004,6.0,1074562.3333333333,0.0,0.0,0.0,0.0,44991030434.66667,10158897149.333334,0.0,1365.3333333333333,283.0,1
1699528370,26202.666666666668,22.333333333333336,892220.6666666666,0.0,0.0,0.0,0.0,43968901750.333336,11960455197.333334,0.0,4096.0,283.0,1
1699528373,1393.0,5.666666666666667,1510451.6666666667,219810.0,0.0,38070.0,181734.0,4275643301.0,2383886116.333333,0.6666666666666666,2730.6666666666665,220.0,1
1699528376,1428.6666666666667,4.0,1170407.3333333333,0.0,0.0,0.0,0.0,2122246699.3333333,1212670262.0,0.0,0.0,204.0,1
1699528379,1381.0,4.666666666666667,832337.6666666667,0.0,0.0,0.0,0.0,2153658967.333333,480057572.3333333,0.3333333333333333,2730.6666666666665,203.0,1
1699528382,1323.3333333333335,0.0,596219.0,0.0,0.0,0.0,0.0,2257944488.666667,1576652381.3333333,0.0,42325.333333333336,204.0,1
1699528385,1461.3333333333335,25.0,2527540.0,383274.0,638976.0,146334.0,236940.0,5250937162.666667,2423266865.333333,0.0,57344.0,203.0,1
1699528388,5191.0,4.666666666666667,980660.0,0.0,0.0,0.0,0.0,30591975383.0,10061442924.666668,4.333333333333334,55978.666666666664,260.0,1
1699528391,5220.0,2.6666666666666665,884877.6666666667,0.0,0.0,0.0,0.0,30186876225.0,10961293749.0,4.333333333333333,98304.0,257.0,1
1699528394,5219.333333333334,0.3333333333333333,807037.6666666667,0.0,0.0,0.0,0.0,28966274737.666668,9993510959.666666,4.0,1365.3333333333333,259.0,1
1699528397,5319.666666666667,6.333333333333333,2241441.6666666665,0.0,0.0,0.0,0.0,30639173111.333332,9902226742.666668,0.3333333333333333,819200.0,261.0,1
1699528400,5177.333333333333,0.0,819198.6666666666,0.0,0.0,0.0,0.0,29522875973.0,11194445147.666668,0.0,578901.3333333333,259.0,1
1699528403,5206.0,0.6666666666666666,1213536.3333333335,15766.666666666668,27306.666666666664,15766.666666666668,0.0,29352786565.333332,9875122213.333334,0.3333333333333333,43690.666666666664,259.0,1
1699528406,5195.0,1.3333333333333333,906558.0,0.0,0.0,0.0,0.0,30664874690.333336,9384833689.333334,0.3333333333333333,31402.666666666668,260.0,1
1699528409,5201.0,4.666666666666667,1026372.0,0.0,0.0,0.0,0.0,29232302386.666664,11295701715.666666,0.0,8192.0,261.0,1
1699528412,5214.333333333334,2.3333333333333335,806276.3333333334,0.0,0.0,0.0,0.0,29333406153.666668,8922416142.0,20.666666666666668,234837.33333333334,256.0,1
1699528415,4646.666666666667,7.666666666666666,1344403.0,66780.0,0.0,5586.666666666666,61200.0,25928301719.333332,9430428395.0,0.3333333333333333,4096.0,267.0,1
1699528418,1435.3333333333335,9.333333333333334,1649647.6666666665,162785.66666666666,0.0,27379.0,135406.6666666667,2549636519.6666665,1407079817.3333333,0.0,43690.666666666664,206.0,1
1699528421,1389.0,1.0,706556.6666666667,0.0,0.0,0.0,0.0,2062291104.0,1499576826.3333333,0.3333333333333333,132437.3333333333,201.0,1
1699528424,1398.6666666666667,1.0,711992.3333333333,0.0,0.0,0.0,0.0,2181358882.3333335,1408363807.0,0.3333333333333333,5461.333333333333,203.0,1
1699528427,1400.6666666666667,0.0,882839.6666666666,0.0,0.0,0.0,0.0,2124650568.0,1207384736.3333335,0.0,363178.6666666667,204.0,1
1699528430,1449.6666666666667,31.0,2502185.6666666665,393015.0,674474.6666666666,110896.66666666667,282118.3333333334,13125487520.666666,5040685756.0,0.0,45056.0,208.0,1
1699528433,8993.666666666668,0.3333333333333333,858384.3333333333,0.0,0.0,0.0,0.0,36679194091.33333,11774902711.666668,8.333333333333334,5461.333333333333,290.0,1
1699528436,8993.0,0.0,768804.6666666667,0.0,0.0,0.0,0.0,38728450600.0,13247281681.0,8.333333333333334,40960.0,290.0,1
1699528439,8994.0,5.333333333333333,873814.3333333333,0.0,0.0,0.0,0.0,38403268309.333336,12019216232.666668,8.0,974848.0,290.0,1
1699528442,8990.666666666668,0.0,684724.3333333333,0.0,0.0,0.0,0.0,36853421561.333336,12706123466.0,8.333333333333334,73728.0,288.0,1
1699528445,8856.333333333334,0.6666666666666666,900682.6666666667,0.0,0.0,0.0,0.0,39954202283.66667,12182263400.0,5.0,4096.0,292.0,1
1699528448,8806.666666666666,1.0,787834.3333333333,0.0,0.0,0.0,0.0,38898807177.333336,12217768169.333334,0.0,143360.0,290.0,1
1699528451,9022.333333333334,4.666666666666667,939996.0,0.0,0.0,0.0,0.0,38474142691.666664,13018516909.333334,0.0,129706.66666666667,292.0,1
1699528454,8995.0,0.3333333333333333,767857.0,0.0,0.0,0.0,0.0,39465145327.666664,11910434659.333332,0.6666666666666666,6826.666666666667,289.0,1
1699528457,8999.333333333332,0.0,1103934.6666666667,0.0,0.0,0.0,0.0,37278020439.0,13087208504.0,0.3333333333333333,4095.9999999999995,292.0,1
1699528460,1405.0,6.333333333333333,983451.6666666667,64806.66666666667,0.0,23613.333333333336,41186.66666666667,15151904365.333334,6271100747.666667,0.0,1365.3333333333333,293.0,1
1699528463,1424.3333333333333,3.3333333333333335,1469767.3333333333,176753.3333333333,0.0,66880.0,109880.0,2506499385.0,1521920746.6666667,0.0,172032.0,206.0,1
1699528466,1384.3333333333335,0.0,767645.0,0.0,0.0,0.0,0.0,2074754242.3333333,955239732.3333334,0.0,0.0,205.0,1
1699528469,1398.3333333333333,4.666666666666667,802682.0,0.0,0.0,0.0,0.0,1796647297.6666667,1268345198.6666667,0.0,0.0,205.0,1
1699528472,1437.6666666666667,12.666666666666666,1489487.0,307338.3333333333,1037653.3333333333,55942.33333333333,251396.0,2659579250.6666665,1470937215.0,0.3333333333333333,10922.666666666666,201.0,1
1699528475,11768.333333333334,18.333333333333332,2634683.6666666665,14621142.666666666,4962986.666666667,3302521.0,11318621.666666666,38150506506.66667,13209808832.666668,11.666666666666666,11183445.333333334,342.0,1
1699528478,15591.666666666666,0.0,1026742.3333333333,0.0,0.0,0.0,0.0,54898631968.0,15761150664.333332,15.0,11176618.666666668,352.0,1
1699528481,15609.666666666666,5.666666666666667,1044714.6666666666,0.0,0.0,0.0,0.0,53253714345.0,16464510649.666668,15.0,11175253.333333334,351.0,1
1699528484,15619.0,0.3333333333333333,958379.0,0.0,0.0,0.0,0.0,51672358576.66667,15631403070.666668,15.0,11517952.0,350.0,1
1699528487,15605.666666666668,0.6666666666666666,895679.3333333333,0.0,0.0,0.0,0.0,55808895812.333336,16495234340.333332,7.0,5461.333333333333,352.0,1
1699528490,15619.666666666666,5.333333333333333,1088223.0,0.0,0.0,0.0,0.0,51963963865.66667,15840241743.666668,0.3333333333333333,580266.6666666666,353.0,1
1699528493,15639.333333333334,2.3333333333333335,916984.6666666666,0.0,0.0,0.0,0.0,53277432396.333336,16773437338.666668,0.3333333333333333,2730.6666666666665,353.0,1
1699528496,15600.666666666666,0.6666666666666666,941428.3333333334,0.0,0.0,0.0,0.0,54371866014.666664,16275088027.0,0.0,0.0,352.0,1
1699528499,15617.999999999998,0.6666666666666666,728079.6666666666,0.0,0.0,0.0,0.0,50976299911.0,16023170701.333332,0.0,60074.666666666664,352.0,1
1699528502,15621.0,5.333333333333333,1037045.3333333334,0.0,0.0,0.0,0.0,55339627324.333336,16578322770.333334,70.0,66901.33333333333,354.0,1
1699528505,1400.6666666666665,6.666666666666667,1270169.3333333335,209117.0,208896.0,59449.0,149662.3333333333,10052776430.333334,4083835963.0,0.3333333333333333,0.0,242.0,1
1699528508,1410.3333333333335,1.6666666666666667,1085982.3333333335,12738.666666666668,208896.0,2867.333333333333,9871.333333333332,1908424186.0,1501950765.3333333,0.0,1365.3333333333333,211.0,1
1699528511,1413.3333333333333,6.0,847586.6666666667,0.0,0.0,0.0,0.0,2356599523.0,1449216511.6666667,0.3333333333333333,329045.3333333333,205.0,1
1699528514,1408.3333333333333,2.0,876512.0,0.0,0.0,0.0,0.0,2077020767.0,1084482917.0,0.0,1365.3333333333333,204.0,1
1699528517,1502.0,23.333333333333332,3115713.333333333,354138.3333333334,603477.3333333333,70816.33333333334,283322.0,3312012397.0,2064026395.3333333,0.0,5461.333333333333,205.0,1
1699528520,23492.666666666668,4.333333333333333,1466948.6666666665,0.0,0.0,0.0,0.0,54696531438.0,14167509560.666666,24.0,17701546.666666668,335.0,1
1699528523,24046.333333333332,0.3333333333333333,1003389.0,9823.0,0.0,9823.0,0.0,51771894468.0,14427449864.666666,24.666666666666668,17716565.333333332,354.0,1
1699528526,24049.0,1.3333333333333333,816778.3333333334,0.0,0.0,0.0,0.0,55509978864.0,15045791752.666666,24.0,17195008.0,354.0,1
1699528529,24034.0,0.0,654178.3333333333,0.0,0.0,0.0,0.0,54051073227.333336,13742835978.333334,24.0,17263274.666666668,355.0,1
1699528532,24067.333333333336,4.666666666666667,775948.6666666667,0.0,0.0,0.0,0.0,52564236736.666664,14890275332.333336,24.0,10922.666666666666,356.0,1
1699528535,24117.0,3.6666666666666665,917433.0,0.0,0.0,0.0,0.0,56167500039.33333,14295584012.666668,2.6666666666666665,0.0,351.0,1
1699528538,24061.666666666668,0.6666666666666666,795362.3333333333,0.0,0.0,0.0,0.0,52352606539.00001,14923424320.0,0.3333333333333333,43690.666666666664,358.0,1
1699528541,24059.333333333336,5.0,871524.0,0.0,0.0,0.0,0.0,53986465237.66667,13956087209.0,0.0,916138.6666666667,357.0,1
1699528544,24073.666666666668,1.3333333333333333,802765.0,0.0,0.0,0.0,0.0,55414453041.0,15214198576.333332,0.0,2730.6666666666665,358.0,1
1699528547,24003.0,6.333333333333334,947060.6666666666,0.0,0.0,0.0,0.0,51842037324.0,14357013163.666668,0.0,0.0,359.0,1
1699528550,1389.0,6.0,1377002.3333333335,190752.0,0.0,65742.0,125010.0,3997787901.0,1894202086.6666665,0.0,30037.333333333336,219.0,1
1699528553,1418.3333333333333,5.666666666666667,1351346.0,19884.0,0.0,0.0,19884.0,2430840240.3333335,1223832661.0,0.3333333333333333,383658.6666666666,209.0,1
1699528556,1394.6666666666667,0.3333333333333333,807303.3333333333,0.0,0.0,0.0,0.0,1992667901.3333333,1653647482.6666667,0.6666666666666666,793258.6666666667,205.0,1
1699528559,1394.3333333333333,0.3333333333333333,606892.0,0.0,0.0,0.0,0.0,1977182432.6666667,1323838009.6666667,0.3333333333333333,0.0,205.0,1
1699528562,1452.3333333333333,30.333333333333332,2253791.0,360936.0,614400.0,126360.0,234576.0,2879933697.6666665,1414731226.3333333,0.0,4096.0,210.0,1
1699528565,27286.333333333332,0.6666666666666666,1999249.0,0.0,0.0,0.0,0.0,53618999421.0,13070900448.0,29.333333333333332,22497962.666666664,323.0,1
1699528568,28883.666666666668,0.3333333333333333,807190.6666666667,0.0,0.0,0.0,0.0,52824414433.0,13464689966.333332,31.333333333333332,22712320.0,353.0,1
1699528571,29086.333333333332,0.6666666666666666,697540.0,0.0,0.0,0.0,0.0,54745034532.99999,12491161007.333332,30.666666666666668,23396352.0,353.0,1
1699528574,29101.333333333332,5.0,895504.3333333334,0.0,0.0,0.0,0.0,54639439805.0,13711079441.000002,31.666666666666664,0.0,355.0,1
1699528577,29057.333333333332,0.6666666666666666,2295650.3333333335,0.0,0.0,0.0,0.0,52995571415.0,13028563409.0,30.0,0.0,353.0,1
1699528580,29071.000000000004,0.3333333333333333,759258.6666666667,0.0,0.0,0.0,0.0,55458421333.666664,12842087027.0,31.666666666666664,562517.3333333334,355.0,1
1699528583,28982.333333333332,4.666666666666667,1038016.6666666667,10286.666666666668,27306.666666666664,2320.0,7966.666666666666,53477922451.333336,14052259421.0,5.333333333333333,80554.66666666666,356.0,1
1699528586,28913.333333333332,0.6666666666666666,834001.0,0.0,0.0,0.0,0.0,53694586054.0,11810693832.0,0.0,45056.0,355.0,1
1699528589,29105.333333333336,1.0,652877.6666666667,0.0,0.0,0.0,0.0,55201265570.333336,14262092656.0,0.0,223914.6666666667,356.0,1
1699528592,28989.333333333332,0.3333333333333333,742245.3333333333,0.0,0.0,0.0,0.0,52815866554.666664,12361701103.666666,0.0,0.0,356.0,1
1699528595,1477.6666666666667,13.333333333333334,1842451.0,224580.0,0.0,90782.0,133798.0,7593922115.666667,3593715706.6666665,0.0,45056.00000000001,234.0,1
1699528598,1413.6666666666667,0.3333333333333333,1130728.3333333335,13217.666666666666,0.0,0.0,13217.666666666666,2155662123.6666665,1654293898.6666667,0.0,0.0,208.0,1
1699528601,1405.0,0.3333333333333333,843232.6666666666,0.0,0.0,0.0,0.0,2178128892.333333,1441974497.3333333,0.0,46421.333333333336,206.0,1
1699528604,1412.0,6.0,972640.3333333334,0.0,0.0,0.0,0.0,2162988637.6666665,988977755.6666666,0.0,0.0,202.0,1
1699528607,1477.6666666666667,25.0,2457714.333333333,403458.6666666667,622592.0,163115.0,240350.0,2524467246.0,1646537141.3333333,0.0,46421.333333333336,204.0,1
1699528610,26693.666666666668,6.0,1929827.6666666665,0.0,0.0,0.0,0.0,51970753373.0,12004927569.666666,29.666666666666668,22727338.666666664,346.0,1
1699528613,28976.333333333332,5.666666666666667,1035533.0,0.0,0.0,0.0,0.0,52962203110.333336,14898585087.333334,31.0,22451541.333333332,350.0,1
1699528616,29018.0,1.0,750640.6666666667,0.0,0.0,0.0,0.0,55188103693.666664,11420754883.666668,30.666666666666664,312661.3333333334,352.0,1
1699528619,29017.333333333332,0.0,810646.6666666666,0.0,0.0,0.0,0.0,53729711605.0,14249165531.333332,31.333333333333332,333141.3333333334,351.0,1
1699528622,29080.666666666664,1.6666666666666667,769249.6666666666,0.0,0.0,0.0,0.0,53638869188.99999,12763148104.666668,31.0,45056.0,354.0,1
1699528625,28972.666666666668,6.333333333333333,1100821.6666666665,0.0,0.0,0.0,0.0,55272516814.333336,12735958777.0,22.0,0.0,355.0,1
1699528628,29097.0,1.3333333333333333,819906.3333333333,0.0,0.0,0.0,0.0,53120891154.333336,13854103670.333334,0.3333333333333333,161109.3333333333,356.0,1
1699528631,29088.0,0.3333333333333333,793546.3333333334,0.0,0.0,0.0,0.0,54544829659.0,12050087341.333334,0.0,2730.6666666666665,356.0,1
1699528634,28941.0,5.0,893628.3333333333,0.0,0.0,0.0,0.0,54659005606.666664,14246244588.0,0.0,0.0,355.0,1
1699528637,28969.333333333332,1.6666666666666667,1011927.0,0.0,0.0,0.0,0.0,52990578967.666664,12012382328.333332,0.0,152917.33333333334,358.0,1
1699528640,1395.6666666666665,5.0,1300110.0,236286.6666666667,273066.6666666667,52453.33333333333,183833.3333333333,6577349115.666667,3151080089.333333,0.0,39594.666666666664,252.0,1
1699528643,1437.6666666666667,1.0,1459072.0,45400.0,273066.6666666667,0.0,45393.33333333333,2501618742.666667,1671681140.6666667,0.3333333333333333,58709.333333333336,211.0,1
1699528646,1397.0,5.0,917588.6666666667,0.0,0.0,0.0,0.0,2010671753.3333333,1139268053.6666667,0.0,233472.0,206.0,1
1699528649,1375.6666666666667,1.0,842191.6666666667,0.0,0.0,0.0,0.0,2363276242.0,1642023534.3333333,0.0,0.0,204.0,1
1699528652,1484.6666666666667,26.0,2258362.6666666665,408120.0,600746.6666666666,134693.33333333334,273426.6666666667,2146927152.6666667,1516419099.3333333,0.3333333333333333,114688.0,202.0,1
1699528655,4941.333333333333,7.333333333333333,1647751.0,0.0,0.0,0.0,0.0,21668016096.333336,10831282039.0,3.6666666666666665,3559424.0,232.0,1
1699528658,5163.666666666667,0.0,909031.6666666667,0.0,0.0,0.0,0.0,24707249892.666664,13845505798.0,4.333333333333333,3675477.333333333,234.0,1
1699528661,5145.666666666667,0.0,755820.6666666667,0.0,0.0,0.0,0.0,24057492104.666668,12144421866.0,4.0,0.0,226.0,1
1699528664,5180.333333333334,0.6666666666666666,827456.0,0.0,0.0,0.0,0.0,23919217578.0,14172095045.666668,4.0,102400.0,232.0,1
1699528667,5190.0,5.666666666666667,1165596.0,0.0,0.0,0.0,0.0,24782908039.0,11544516421.0,4.333333333333334,0.0,227.0,1
1699528670,5168.666666666667,1.0,822191.0,0.0,0.0,0.0,0.0,24294378328.666668,13797532061.666668,3.3333333333333335,45056.0,229.0,1
1699528673,5167.666666666666,0.3333333333333333,899270.0,0.0,0.0,0.0,0.0,24130125710.666668,12077339579.666668,0.0,46421.333333333336,227.0,1
1699528676,5207.0,4.666666666666667,1006974.3333333333,0.0,0.0,0.0,0.0,23590502843.333336,13147429824.333332,0.3333333333333333,1365.3333333333333,224.0,1
1699528679,5167.666666666666,0.3333333333333333,987528.0,0.0,0.0,0.0,0.0,24095022613.0,12158665868.666666,0.0,2730.6666666666665,227.0,1
1699528682,5170.666666666667,0.3333333333333333,780997.0,0.0,0.0,0.0,0.0,24963768272.0,14136704508.666666,0.3333333333333333,6826.666666666667,228.0,1
1699528685,1426.6666666666665,6.0,1743028.6666666667,234356.3333333333,0.0,23188.0,211168.3333333333,3685337189.6666665,1649919435.3333333,0.3333333333333333,43690.66666666667,201.0,1
1699528688,1419.0,5.666666666666667,1134312.0,0.0,0.0,0.0,0.0,1941878080.6666665,1546895362.6666667,0.3333333333333333,144725.3333333333,202.0,1
1699528691,1398.0,1.0,698458.0,0.0,0.0,0.0,0.0,2343422141.3333335,1029588466.3333334,0.0,0.0,204.0,1
1699528694,1399.6666666666667,0.6666666666666666,740295.6666666667,0.0,0.0,0.0,0.0,1837903317.6666665,1004252066.3333333,0.0,126976.00000000001,204.0,1
1699528697,1605.3333333333333,29.0,3966185.6666666665,361975.3333333334,626688.0,172476.3333333333,189504.6666666667,6521808161.333334,3012479807.0,0.0,91477.33333333334,209.0,1
1699528700,8915.666666666666,1.0,815339.6666666667,0.0,0.0,0.0,0.0,27599920463.0,18151681761.333336,8.333333333333334,774144.0,242.0,1
1699528703,8924.333333333334,0.3333333333333333,1082761.0,18385.666666666664,0.0,4154.666666666666,14224.666666666666,27529307994.333332,16550143500.666668,8.0,1365.3333333333333,236.0,1
1699528706,8942.333333333334,4.666666666666667,987877.3333333333,0.0,0.0,0.0,0.0,27939210847.0,20052213023.0,8.0,978944.0,241.0,1
1699528709,8933.0,0.3333333333333333,939590.0,0.0,0.0,0.0,0.0,26975196816.0,16801714447.0,4.333333333333333,0.0,230.0,1
1699528712,8930.666666666666,0.0,615022.0,0.0,0.0,0.0,0.0,27745544615.333336,18374774541.666664,0.0,9557.333333333334,232.0,1
1699528715,9013.0,3.3333333333333335,1124627.6666666665,0.0,0.0,0.0,0.0,28490055500.666668,17073222525.333334,0.0,43690.66666666667,235.0,1
1699528718,8938.666666666666,4.666666666666667,1083143.3333333335,0.0,0.0,0.0,0.0,26972523152.333332,18366244798.333332,0.6666666666666666,273066.6666666666,235.0,1
1699528721,8921.333333333334,0.0,863054.0,0.0,0.0,0.0,0.0,27615772369.333336,16385041364.666668,0.3333333333333333,1365.3333333333333,233.0,1
1699528724,8936.0,0.3333333333333333,869722.6666666666,0.0,0.0,0.0,0.0,27157589760.666668,20077679753.666664,38.666666666666664,161109.33333333334,234.0,1
1699528727,7633.333333333333,11.666666666666666,1404718.6666666667,59900.666666666664,0.0,16061.333333333334,43839.333333333336,23169609919.333332,13723457201.666668,0.3333333333333333,0.0,238.0,1
1699528730,1424.0,3.0,1386187.6666666667,156066.0,0.0,51390.0,104676.0,2081717799.3333335,1182269655.3333335,0.0,42325.333333333336,204.0,1
1699528733,1416.0,1.0,775907.0,0.0,0.0,0.0,0.0,2302141621.3333335,1579879420.6666667,0.0,0.0,203.0,1
1699528736,1380.3333333333335,1.0,673318.3333333333,0.0,0.0,0.0,0.0,1902128993.6666665,924810449.3333333,0.6666666666666666,125610.66666666667,203.0,1
1699528739,1413.0,5.666666666666667,1045257.3333333333,0.0,0.0,0.0,0.0,2311609556.666667,1128441372.6666667,0.0,286720.0,201.0,1
1699528742,1434.0,24.0,2479677.6666666665,376110.0,589824.0,150318.0,225792.0,9153954767.333334,4537754885.0,0.3333333333333333,87381.33333333334,213.0,1
1699528745,15485.999999999998,1.0,1003135.3333333334,0.0,0.0,0.0,0.0,31902020301.333336,26528111854.333336,15.0,0.0,244.0,1
1699528748,15477.333333333334,5.333333333333333,1078943.3333333333,0.0,0.0,0.0,0.0,33548065794.0,27173170802.333336,15.0,46421.333333333336,246.0,1
1699528751,15447.0,1.0,927683.0,0.0,0.0,0.0,0.0,32178263228.666664,25854832768.666668,15.0,75093.33333333333,245.0,1
1699528754,15476.333333333334,1.3333333333333333,1069004.3333333335,0.0,0.0,0.0,0.0,33573401647.0,26789293476.666664,7.666666666666667,0.0,246.0,1
1699528757,15490.666666666666,5.333333333333333,1370414.3333333333,0.0,0.0,0.0,0.0,32717558407.333332,24943187488.666664,0.0,35498.666666666664,244.0,1
1699528760,15456.0,0.0,818062.6666666666,0.0,0.0,0.0,0.0,32440591135.333336,27584787112.666668,0.0,0.0,246.0,1
1699528763,15490.0,0.3333333333333333,1064556.3333333335,21713.333333333336,27306.666666666664,4920.0,16793.333333333332,33157425026.333336,25687313189.333332,0.3333333333333333,90112.0,246.0,1
1699528766,15458.333333333334,0.0,786016.3333333333,0.0,0.0,0.0,0.0,32396274894.333336,27446271990.666664,0.0,38229.333333333336,244.0,1
1699528769,15456.333333333332,4.666666666666667,1056529.3333333333,0.0,0.0,0.0,0.0,33619116101.333336,25623012401.333336,0.3333333333333333,146090.6666666667,247.0,1
1699528772,9256.333333333334,12.333333333333334,1112229.0,66300.0,0.0,51733.33333333333,14566.666666666668,20194333531.666664,17156419400.333334,0.3333333333333333,4096.0,227.0,1
1699528775,1464.3333333333333,6.666666666666667,1675941.0,158415.66666666666,0.0,5966.0,152449.6666666667,2704777849.0,1415032949.3333335,0.0,132437.33333333334,202.0,1
1699528778,1410.3333333333335,5.0,994075.6666666667,0.0,0.0,0.0,0.0,1763183788.3333333,1371780220.6666667,0.0,0.0,202.0,1
1699528781,1399.0,1.6666666666666667,824239.0,0.0,0.0,0.0,0.0,1986939607.3333335,1579087574.0,0.3333333333333333,8192.0,203.0,1
1699528784,1411.0,1.0,785218.6666666667,0.0,0.0,0.0,0.0,1964299504.6666667,1160446797.6666667,0.0,12288.0,204.0,1
1699528787,1403.6666666666667,24.333333333333332,2567589.666666667,389582.3333333333,648533.3333333334,195402.33333333334,194180.0,6342721496.333333,2620069070.0,0.0,1239722.6666666667,210.0,1
1699528790,23783.999999999996,4.666666666666667,1057869.6666666665,0.0,0.0,0.0,0.0,32829287129.333332,33672524245.666664,24.0,0.0,254.0,1
1699528793,23850.0,1.3333333333333333,812540.6666666667,0.0,0.0,0.0,0.0,33341609346.666664,34590447141.66667,24.0,0.0,250.0,1
1699528796,23828.0,1.0,727573.0,0.0,0.0,0.0,0.0,33751445236.666664,35120482046.66667,19.333333333333332,10922.666666666666,253.0,1
1699528799,23858.0,5.666666666666667,980869.0,0.0,0.0,0.0,0.0,32679543892.666668,36066652202.0,0.0,0.0,253.0,1
1699528802,23844.0,0.3333333333333333,718732.6666666667,0.0,0.0,0.0,0.0,33948078655.0,34019519383.0,0.0,102400.0,255.0,1
1699528805,23850.0,0.6666666666666666,786929.3333333333,0.0,0.0,0.0,0.0,32792729744.666664,34451383401.33333,0.3333333333333333,262144.0,255.0,1
1699528808,23819.333333333332,1.0,815051.3333333333,0.0,0.0,0.0,0.0,33257134875.666668,33398232252.333336,0.0,0.0,255.0,1
1699528811,23855.333333333332,5.0,842122.0,0.0,0.0,0.0,0.0,33857554313.666664,35632531993.0,0.0,81920.0,254.0,1
1699528814,23861.333333333332,1.3333333333333333,842717.0,0.0,0.0,0.0,0.0,32669844246.333336,35036138625.0,0.0,4095.9999999999995,253.0,1
1699528817,14985.333333333332,18.333333333333332,2041412.0,63945.0,0.0,7882.0,56063.0,24006995514.333332,22753625304.0,0.3333333333333333,193877.33333333334,263.0,1
1699528820,1418.6666666666665,9.0,1870111.0,173066.6666666667,0.0,50720.0,122346.66666666666,2139299457.0,1575252659.3333335,0.3333333333333333,4095.9999999999995,204.0,1
1699528823,1398.0,1.0,956289.6666666666,14833.333333333332,0.0,14840.0,0.0,1980785889.3333333,1073391941.3333334,0.0,0.0,206.0,1
1699528826,1388.6666666666667,1.3333333333333333,849779.3333333333,0.0,0.0,0.0,0.0,2356664961.3333335,1300488880.3333333,0.3333333333333333,464213.3333333334,204.0,1
1699528829,1400.6666666666667,5.0,1004309.0,0.0,0.0,0.0,0.0,2110142160.6666667,1191425316.0,0.0,101034.66666666667,203.0,1
1699528832,1283.0,25.0,2759879.0,408000.0,682666.6666666667,131826.66666666666,276166.6666666667,3336087105.6666665,1414592804.3333335,0.3333333333333333,282624.0,228.0,1
