,timestamp,packge_ratio_package,bpf_cpu_time_us,bpf_page_cache_hit,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,id
74,1699527131,1.0,1430.0,18.0,1753237.6666666667,364831.6666666667,752298.6666666666,116242.0,248583.33333333334,2432909296.0,1294021880.3333335,0.0,65536.0,5.063333333321978,0.0,0.0,3.5453333333353,1.0,all containers
75,1699527134,1.0,12081.0,10.333333333333332,3075197.3333333335,13534527.666666668,4777301.333333333,2997643.0,10536891.333333332,25475309420.0,17970156814.0,12.0,20396714.666666668,32.84899999998742,0.0,0.0,2.4371615836571436e-12,1.0,all containers
76,1699527137,1.0,15498.666666666666,0.0,2450257.6666666665,0.0,0.0,0.0,0.0,32306367657.0,24985724410.666664,15.333333333333332,20433578.666666668,45.78499999998893,0.0,0.0,0.9946666666680173,1.0,all containers
77,1699527140,1.0,15473.333333333334,4.666666666666667,2375322.0,16800.0,57344.0,3262.0,13538.0,34106846671.666664,25180864404.0,15.333333333333334,20328448.000000004,43.35733333332124,0.0,0.0,1.659000000002088,1.0,all containers
78,1699527143,1.0,15495.0,0.3333333333333333,2232979.0,0.0,0.0,0.0,0.0,31500746118.0,22417034866.0,15.0,20283392.0,41.135999999986474,0.0,0.0,0.7753333333360786,1.0,all containers
79,1699527146,1.0,15455.666666666668,0.3333333333333333,1903370.3333333335,0.0,0.0,0.0,0.0,34219160134.666668,27380570248.0,14.666666666666666,27306.666666666668,42.571666666660654,0.0,0.0,1.274666666669276,1.0,all containers
80,1699527149,1.0,15461.333333333334,0.3333333333333333,2121209.0,0.0,0.0,0.0,0.0,31482597613.666668,21893292976.333332,15.666666666666668,4096.0,41.901666666652694,0.0,0.0,1.100000000000982,1.0,all containers
81,1699527152,1.0,15477.666666666668,7.666666666666667,2536416.0,0.0,0.0,0.0,0.0,33054075240.333332,25751727397.666664,3.0,1365.3333333333333,42.3933333333213,0.0,0.0,1.2370000000034267,1.0,all containers
82,1699527155,1.0,15501.333333333332,1.6666666666666667,2265922.333333333,0.0,0.0,0.0,0.0,33414610651.666668,24028141852.0,0.3333333333333333,15018.666666666666,41.72466666665665,0.0,0.0,1.031333333334878,1.0,all containers
83,1699527158,1.0,15443.666666666666,0.0,1957231.6666666667,0.0,0.0,0.0,0.0,31741533996.0,25246331024.0,0.0,17749.333333333332,42.16099999998793,0.0,0.0,1.1596666666664603,1.0,all containers
84,1699527161,1.0,15491.333333333332,5.0,2261377.333333333,0.0,0.0,0.0,0.0,34613587359.333336,23072971203.333336,0.0,344064.0,42.39899999999033,0.0,0.0,1.346000000005013,1.0,all containers
85,1699527164,1.0,1411.6666666666665,6.333333333333333,1477048.0,189011.6666666667,0.0,0.0,189011.6666666667,6077226936.0,4125308349.0,0.3333333333333333,39594.666666666664,12.844999999986612,0.0,0.0,0.7680000000012512,1.0,all containers
