timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,platform_power,node_type
1699528514,0.0,0.0,0.0,0.0,204.0,1
1699528517,354138.3333333334,603477.3333333333,70816.33333333334,283322.0,205.0,1
1699528520,0.0,0.0,0.0,0.0,335.0,1
1699528523,9823.0,0.0,9823.0,0.0,354.0,1
1699528526,0.0,0.0,0.0,0.0,354.0,1
1699528529,0.0,0.0,0.0,0.0,355.0,1
1699528532,0.0,0.0,0.0,0.0,356.0,1
1699528535,0.0,0.0,0.0,0.0,351.0,1
1699528538,0.0,0.0,0.0,0.0,358.0,1
1699528541,0.0,0.0,0.0,0.0,357.0,1
1699528544,0.0,0.0,0.0,0.0,358.0,1
1699528547,0.0,0.0,0.0,0.0,359.0,1
1699528550,190752.0,0.0,65742.0,125010.0,219.0,1
1699528553,19884.0,0.0,0.0,19884.0,209.0,1
1699528556,0.0,0.0,0.0,0.0,205.0,1
1699528559,0.0,0.0,0.0,0.0,205.0,1
1699528562,360936.0,614400.0,126360.0,234576.0,210.0,1
1699528565,0.0,0.0,0.0,0.0,323.0,1
1699528568,0.0,0.0,0.0,0.0,353.0,1
1699528571,0.0,0.0,0.0,0.0,353.0,1
1699528574,0.0,0.0,0.0,0.0,355.0,1
1699528577,0.0,0.0,0.0,0.0,353.0,1
1699528580,0.0,0.0,0.0,0.0,355.0,1
1699528583,10286.666666666668,27306.666666666664,2320.0,7966.666666666666,356.0,1
1699528586,0.0,0.0,0.0,0.0,355.0,1
1699528589,0.0,0.0,0.0,0.0,356.0,1
1699528592,0.0,0.0,0.0,0.0,356.0,1
1699528595,224580.0,0.0,90782.0,133798.0,234.0,1
1699528598,13217.666666666666,0.0,0.0,13217.666666666666,208.0,1
1699528601,0.0,0.0,0.0,0.0,206.0,1
1699528604,0.0,0.0,0.0,0.0,202.0,1
1699528607,403458.6666666667,622592.0,163115.0,240350.0,204.0,1
1699528610,0.0,0.0,0.0,0.0,346.0,1
1699528613,0.0,0.0,0.0,0.0,350.0,1
1699528616,0.0,0.0,0.0,0.0,352.0,1
1699528619,0.0,0.0,0.0,0.0,351.0,1
1699528622,0.0,0.0,0.0,0.0,354.0,1
1699528625,0.0,0.0,0.0,0.0,355.0,1
1699528628,0.0,0.0,0.0,0.0,356.0,1
1699528631,0.0,0.0,0.0,0.0,356.0,1
1699528634,0.0,0.0,0.0,0.0,355.0,1
1699528637,0.0,0.0,0.0,0.0,358.0,1
1699528640,236286.6666666667,273066.6666666667,52453.33333333333,183833.3333333333,252.0,1
1699528643,45400.0,273066.6666666667,0.0,45393.33333333333,211.0,1
1699528646,0.0,0.0,0.0,0.0,206.0,1
1699528649,0.0,0.0,0.0,0.0,204.0,1
1699528652,408120.0,600746.6666666666,134693.33333333334,273426.6666666667,202.0,1
1699528655,0.0,0.0,0.0,0.0,232.0,1
1699528658,0.0,0.0,0.0,0.0,234.0,1
1699528661,0.0,0.0,0.0,0.0,226.0,1
1699528664,0.0,0.0,0.0,0.0,232.0,1
1699528667,0.0,0.0,0.0,0.0,227.0,1
1699528670,0.0,0.0,0.0,0.0,229.0,1
1699528673,0.0,0.0,0.0,0.0,227.0,1
1699528676,0.0,0.0,0.0,0.0,224.0,1
1699528679,0.0,0.0,0.0,0.0,227.0,1
1699528682,0.0,0.0,0.0,0.0,228.0,1
1699528685,234356.3333333333,0.0,23188.0,211168.3333333333,201.0,1
1699528688,0.0,0.0,0.0,0.0,202.0,1
1699528691,0.0,0.0,0.0,0.0,204.0,1
1699528694,0.0,0.0,0.0,0.0,204.0,1
1699528697,361975.3333333334,626688.0,172476.3333333333,189504.6666666667,209.0,1
1699528700,0.0,0.0,0.0,0.0,242.0,1
1699528703,18385.666666666664,0.0,4154.666666666666,14224.666666666666,236.0,1
1699528706,0.0,0.0,0.0,0.0,241.0,1
1699528709,0.0,0.0,0.0,0.0,230.0,1
1699528712,0.0,0.0,0.0,0.0,232.0,1
1699528715,0.0,0.0,0.0,0.0,235.0,1
1699528718,0.0,0.0,0.0,0.0,235.0,1
1699528721,0.0,0.0,0.0,0.0,233.0,1
1699528724,0.0,0.0,0.0,0.0,234.0,1
1699528727,59900.666666666664,0.0,16061.333333333334,43839.333333333336,238.0,1
1699528730,156066.0,0.0,51390.0,104676.0,204.0,1
1699528733,0.0,0.0,0.0,0.0,203.0,1
1699528736,0.0,0.0,0.0,0.0,203.0,1
1699528739,0.0,0.0,0.0,0.0,201.0,1
1699528742,376110.0,589824.0,150318.0,225792.0,213.0,1
1699528745,0.0,0.0,0.0,0.0,244.0,1
1699528748,0.0,0.0,0.0,0.0,246.0,1
1699528751,0.0,0.0,0.0,0.0,245.0,1
1699528754,0.0,0.0,0.0,0.0,246.0,1
1699528757,0.0,0.0,0.0,0.0,244.0,1
1699528760,0.0,0.0,0.0,0.0,246.0,1
1699528763,21713.333333333336,27306.666666666664,4920.0,16793.333333333332,246.0,1
1699528766,0.0,0.0,0.0,0.0,244.0,1
1699528769,0.0,0.0,0.0,0.0,247.0,1
1699528772,66300.0,0.0,51733.33333333333,14566.666666666668,227.0,1
1699528775,158415.66666666666,0.0,5966.0,152449.6666666667,202.0,1
1699528778,0.0,0.0,0.0,0.0,202.0,1
1699528781,0.0,0.0,0.0,0.0,203.0,1
1699528784,0.0,0.0,0.0,0.0,204.0,1
1699528787,389582.3333333333,648533.3333333334,195402.33333333334,194180.0,210.0,1
1699528790,0.0,0.0,0.0,0.0,254.0,1
1699528793,0.0,0.0,0.0,0.0,250.0,1
1699528796,0.0,0.0,0.0,0.0,253.0,1
1699528799,0.0,0.0,0.0,0.0,253.0,1
1699528802,0.0,0.0,0.0,0.0,255.0,1
1699528805,0.0,0.0,0.0,0.0,255.0,1
1699528808,0.0,0.0,0.0,0.0,255.0,1
1699528811,0.0,0.0,0.0,0.0,254.0,1
1699528814,0.0,0.0,0.0,0.0,253.0,1
1699528817,63945.0,0.0,7882.0,56063.0,263.0,1
1699528820,173066.6666666667,0.0,50720.0,122346.66666666666,204.0,1
1699528823,14833.333333333332,0.0,14840.0,0.0,206.0,1
1699528826,0.0,0.0,0.0,0.0,204.0,1
1699528829,0.0,0.0,0.0,0.0,203.0,1
1699528832,408000.0,682666.6666666667,131826.66666666666,276166.6666666667,228.0,1
1699528835,0.0,0.0,0.0,0.0,238.0,1
1699528838,0.0,0.0,0.0,0.0,243.0,1
1699528841,0.0,0.0,0.0,0.0,239.0,1
1699528844,0.0,0.0,0.0,0.0,240.0,1
1699528847,0.0,0.0,0.0,0.0,240.0,1
1699528850,0.0,0.0,0.0,0.0,240.0,1
1699528853,0.0,0.0,0.0,0.0,238.0,1
1699528856,0.0,0.0,0.0,0.0,240.0,1
1699528859,0.0,0.0,0.0,0.0,242.0,1
1699528862,80490.0,0.0,1224.0,79272.0,241.0,1
1699528865,161981.6666666667,0.0,41117.33333333333,120858.66666666666,203.0,1
1699528868,0.0,0.0,0.0,0.0,201.0,1
1699528871,0.0,0.0,0.0,0.0,203.0,1
1699528874,0.0,0.0,0.0,0.0,201.0,1
1699528877,355368.0,557056.0,152773.3333333333,202594.6666666667,213.0,1
1699528880,0.0,0.0,0.0,0.0,245.0,1
1699528883,16061.333333333334,0.0,3654.3333333333335,12407.0,241.0,1
1699528886,0.0,0.0,0.0,0.0,241.0,1
1699528889,0.0,0.0,0.0,0.0,240.0,1
1699528892,0.0,0.0,0.0,0.0,241.0,1
1699528895,0.0,0.0,0.0,0.0,240.0,1
1699528898,0.0,0.0,0.0,0.0,241.0,1
1699528901,0.0,0.0,0.0,0.0,238.0,1
1699528904,0.0,0.0,0.0,0.0,240.0,1
1699528907,89312.66666666667,0.0,0.0,89319.0,242.0,1
1699528910,159660.0,0.0,4296.0,155364.0,201.0,1
1699528913,0.0,0.0,0.0,0.0,201.0,1
1699528916,0.0,0.0,0.0,0.0,201.0,1
1699528919,0.0,0.0,0.0,0.0,203.0,1
1699528922,362196.0,614400.0,139242.0,222954.0,207.0,1
1699528925,0.0,0.0,0.0,0.0,236.0,1
1699528928,0.0,0.0,0.0,0.0,242.0,1
1699528931,0.0,0.0,0.0,0.0,235.0,1
1699528934,0.0,0.0,0.0,0.0,238.0,1
1699528937,0.0,0.0,0.0,0.0,238.0,1
1699528940,0.0,0.0,0.0,0.0,242.0,1
1699528943,21380.0,27306.666666666664,4860.0,16520.0,240.0,1
1699528946,0.0,0.0,0.0,0.0,234.0,1
1699528949,0.0,0.0,0.0,0.0,236.0,1
1699528952,88646.66666666666,0.0,7500.0,81146.66666666667,241.0,1
1699528955,172855.66666666666,0.0,23655.0,149194.3333333333,206.0,1
1699528958,0.0,0.0,0.0,0.0,204.0,1
1699528961,0.0,0.0,0.0,0.0,202.0,1
1699528964,37119.66666666667,285354.6666666666,8442.333333333332,28683.666666666668,203.0,1
1699528967,15276635.0,4445525.333333334,3467595.6666666665,11809039.333333334,228.0,1
1699528970,0.0,0.0,0.0,0.0,255.0,1
1699528973,0.0,0.0,0.0,0.0,254.0,1
1699528976,0.0,0.0,0.0,0.0,252.0,1
1699528979,0.0,0.0,0.0,0.0,255.0,1
1699528982,0.0,0.0,0.0,0.0,255.0,1
1699528985,0.0,0.0,0.0,0.0,256.0,1
1699528988,0.0,0.0,0.0,0.0,253.0,1
1699528991,0.0,0.0,0.0,0.0,254.0,1
1699528994,0.0,0.0,0.0,0.0,254.0,1
1699528997,206520.0,0.0,0.0,206520.0,246.0,1
1699529000,35986.666666666664,0.0,0.0,35980.0,205.0,1
1699529003,15226.666666666668,0.0,1626.6666666666665,13600.0,201.0,1
1699529006,0.0,0.0,0.0,0.0,203.0,1
1699529009,408433.3333333334,737280.0,143446.66666666666,264986.6666666667,202.0,1
1699529012,0.0,0.0,0.0,0.0,282.0,1
1699529015,0.0,0.0,0.0,0.0,281.0,1
1699529018,0.0,0.0,0.0,0.0,284.0,1
1699529021,918.0,0.0,210.0,714.0,281.0,1
1699529024,0.0,0.0,0.0,0.0,282.0,1
1699529027,0.0,0.0,0.0,0.0,277.0,1
1699529030,0.0,0.0,0.0,0.0,283.0,1
1699529033,0.0,0.0,0.0,0.0,282.0,1
1699529036,0.0,0.0,0.0,0.0,281.0,1
1699529039,0.0,0.0,0.0,0.0,283.0,1
1699529042,196911.0,0.0,20009.0,176896.3333333333,202.0,1
1699529045,0.0,0.0,0.0,0.0,204.0,1
1699529048,0.0,0.0,0.0,0.0,204.0,1
1699529051,0.0,0.0,0.0,0.0,203.0,1
1699529054,368322.0,603477.3333333333,66487.0,301835.0,206.0,1
1699529057,0.0,0.0,0.0,0.0,292.0,1
1699529060,0.0,0.0,0.0,0.0,293.0,1
1699529063,11672.333333333334,0.0,0.0,11672.333333333334,290.0,1
1699529066,0.0,0.0,0.0,0.0,292.0,1
1699529069,0.0,0.0,0.0,0.0,287.0,1
1699529072,0.0,0.0,0.0,0.0,287.0,1
1699529075,0.0,0.0,0.0,0.0,288.0,1
1699529078,0.0,0.0,0.0,0.0,296.0,1
1699529081,0.0,0.0,0.0,0.0,287.0,1
1699529084,67735.0,466944.0,0.0,67735.0,291.0,1
1699529087,169638.0,466944.0,0.0,169638.0,204.0,1
1699529090,0.0,466944.0,0.0,0.0,203.0,1
1699529093,0.0,0.0,0.0,0.0,203.0,1
1699529096,0.0,0.0,0.0,0.0,203.0,1
1699529099,354042.0,589824.0,113346.0,240702.0,208.0,1
1699529102,0.0,0.0,0.0,0.0,284.0,1
1699529105,0.0,0.0,0.0,0.0,287.0,1
1699529108,0.0,0.0,0.0,0.0,287.0,1
1699529111,0.0,0.0,0.0,0.0,288.0,1
1699529114,0.0,0.0,0.0,0.0,287.0,1
1699529117,0.0,0.0,0.0,0.0,286.0,1
1699529120,0.0,0.0,0.0,0.0,287.0,1
1699529123,15520.0,0.0,3520.0,11993.333333333332,289.0,1
1699529126,0.0,0.0,0.0,0.0,286.0,1
1699529129,0.0,0.0,0.0,0.0,286.0,1
1699529132,231040.0,0.0,51306.333333333336,179733.66666666666,204.0,1
1699529135,15706.666666666666,0.0,3572.0,12141.0,205.0,1
1699529138,0.0,0.0,0.0,0.0,205.0,1
1699529141,0.0,0.0,0.0,0.0,204.0,1
1699529144,367194.0,700416.0,96665.66666666667,270528.3333333334,201.0,1
1699529147,0.0,0.0,0.0,0.0,288.0,1
1699529150,0.0,0.0,0.0,0.0,286.0,1
1699529153,0.0,0.0,0.0,0.0,286.0,1
1699529156,0.0,0.0,0.0,0.0,285.0,1
1699529159,0.0,0.0,0.0,0.0,285.0,1
1699529162,0.0,0.0,0.0,0.0,287.0,1
1699529165,0.0,0.0,0.0,0.0,287.0,1
1699529168,0.0,0.0,0.0,0.0,286.0,1
1699529171,0.0,0.0,0.0,0.0,289.0,1
1699529174,0.0,0.0,0.0,0.0,287.0,1
1699529177,228146.6666666667,0.0,63240.0,164906.6666666667,201.0,1
1699529180,12173.333333333332,0.0,0.0,12166.666666666668,204.0,1
1699529183,13580.0,0.0,0.0,13586.666666666668,204.0,1
1699529186,0.0,0.0,0.0,0.0,203.0,1
1699529189,398533.3333333334,709973.3333333333,85026.66666666666,313500.0,202.0,1
1699529192,0.0,0.0,0.0,0.0,258.0,1
1699529195,0.0,0.0,0.0,0.0,257.0,1
1699529198,0.0,0.0,0.0,0.0,256.0,1
1699529201,1338.0,0.0,306.0,1038.0,258.0,1
1699529204,0.0,0.0,0.0,0.0,255.0,1
1699529207,0.0,0.0,0.0,0.0,256.0,1
1699529210,0.0,0.0,0.0,0.0,257.0,1
1699529213,0.0,0.0,0.0,0.0,257.0,1
1699529216,0.0,0.0,0.0,0.0,255.0,1
1699529219,0.0,0.0,0.0,0.0,258.0,1
1699529222,199432.6666666667,0.0,13016.333333333332,186416.3333333333,202.0,1
1699529225,0.0,0.0,0.0,0.0,203.0,1
1699529228,0.0,0.0,0.0,0.0,201.0,1
1699529231,0.0,0.0,0.0,0.0,204.0,1
1699529234,376302.0,614400.0,131118.0,245184.0,210.0,1
1699529237,0.0,0.0,0.0,0.0,286.0,1
1699529240,0.0,0.0,0.0,0.0,285.0,1
1699529243,19286.666666666668,0.0,19286.666666666668,0.0,287.0,1
1699529246,0.0,0.0,0.0,0.0,288.0,1
1699529249,0.0,0.0,0.0,0.0,284.0,1
1699529252,0.0,0.0,0.0,0.0,284.0,1
1699529255,0.0,0.0,0.0,0.0,291.0,1
1699529258,0.0,0.0,0.0,0.0,286.0,1
1699529261,0.0,0.0,0.0,0.0,286.0,1
1699529264,67153.33333333333,0.0,37093.333333333336,30060.0,289.0,1
1699529267,161544.33333333334,0.0,47544.333333333336,114000.0,205.0,1
1699529270,0.0,0.0,0.0,0.0,204.0,1
1699529273,0.0,0.0,0.0,0.0,205.0,1
1699529276,44181.333333333336,674474.6666666666,30495.0,13680.0,203.0,1
1699529279,15478147.666666668,4852394.666666666,3556887.6666666665,11921266.333333334,274.0,1
1699529282,0.0,0.0,0.0,0.0,338.0,1
1699529285,0.0,0.0,0.0,0.0,345.0,1
1699529288,0.0,0.0,0.0,0.0,345.0,1
1699529291,0.0,0.0,0.0,0.0,344.0,1
1699529294,0.0,0.0,0.0,0.0,343.0,1
1699529297,0.0,0.0,0.0,0.0,344.0,1
1699529300,0.0,0.0,0.0,0.0,344.0,1
1699529303,9570.0,0.0,0.0,9570.0,346.0,1
1699529306,0.0,0.0,0.0,0.0,347.0,1
1699529309,200673.6666666667,0.0,59488.66666666667,141179.3333333333,302.0,1
1699529312,18813.333333333336,0.0,18813.333333333336,0.0,207.0,1
1699529315,0.0,0.0,0.0,0.0,206.0,1
1699529318,0.0,0.0,0.0,0.0,206.0,1
1699529321,334673.3333333334,557056.0,104584.0,230095.0,204.0,1
1699529324,0.0,0.0,0.0,0.0,346.0,1
1699529327,0.0,0.0,0.0,0.0,351.0,1
1699529330,0.0,0.0,0.0,0.0,351.0,1
1699529333,0.0,0.0,0.0,0.0,350.0,1
1699529336,0.0,0.0,0.0,0.0,353.0,1
1699529339,0.0,0.0,0.0,0.0,356.0,1
1699529342,0.0,0.0,0.0,0.0,353.0,1
1699529345,0.0,0.0,0.0,0.0,355.0,1
1699529348,0.0,0.0,0.0,0.0,356.0,1
1699529351,0.0,0.0,0.0,0.0,351.0,1
1699529354,203394.0,270336.0,62202.0,141186.0,246.0,1
1699529357,16734.0,270336.0,3810.0,12924.0,208.0,1
1699529360,0.0,0.0,0.0,0.0,204.0,1
1699529363,12072.0,0.0,2754.0,9324.0,204.0,1
1699529366,376764.0,638976.0,111876.0,264888.0,203.0,1
1699529369,0.0,0.0,0.0,0.0,319.0,1
1699529372,0.0,0.0,0.0,0.0,357.0,1
1699529375,0.0,0.0,0.0,0.0,357.0,1
1699529378,0.0,0.0,0.0,0.0,357.0,1
1699529381,920.0,0.0,206.66666666666669,713.3333333333333,358.0,1
1699529384,0.0,0.0,0.0,0.0,357.0,1
1699529387,0.0,0.0,0.0,0.0,359.0,1
1699529390,0.0,0.0,0.0,0.0,359.0,1
1699529393,0.0,0.0,0.0,0.0,358.0,1
1699529396,0.0,0.0,0.0,0.0,361.0,1
1699529399,175344.66666666666,0.0,18170.333333333336,157174.33333333334,213.0,1
1699529402,42914.666666666664,0.0,0.0,42914.666666666664,212.0,1
1699529405,0.0,0.0,0.0,0.0,208.0,1
1699529408,0.0,0.0,0.0,0.0,204.0,1
1699529411,393065.6666666667,596650.6666666667,108718.0,284341.3333333334,204.0,1
1699529414,0.0,0.0,0.0,0.0,324.0,1
1699529417,0.0,0.0,0.0,0.0,358.0,1
1699529420,0.0,0.0,0.0,0.0,356.0,1
1699529423,9877.0,860160.0,2254.0,7630.0,360.0,1
1699529426,0.0,860160.0,0.0,0.0,357.0,1
1699529429,0.0,0.0,0.0,0.0,358.0,1
1699529432,0.0,0.0,0.0,0.0,362.0,1
1699529435,0.0,0.0,0.0,0.0,360.0,1
1699529438,0.0,0.0,0.0,0.0,358.0,1
1699529441,0.0,0.0,0.0,0.0,358.0,1
1699529444,163064.0,0.0,35955.0,127103.33333333334,217.0,1
1699529447,67110.33333333333,0.0,28180.333333333336,38930.0,206.0,1
1699529450,0.0,0.0,0.0,0.0,208.0,1
1699529453,0.0,0.0,0.0,0.0,205.0,1
1699529456,348528.3333333334,1206954.6666666665,69518.66666666667,279009.6666666666,201.0,1
1699529459,9177.0,1206954.6666666665,0.0,9183.333333333332,225.0,1
1699529462,0.0,0.0,0.0,0.0,230.0,1
1699529465,0.0,0.0,0.0,0.0,229.0,1
1699529468,0.0,0.0,0.0,0.0,226.0,1
1699529471,0.0,0.0,0.0,0.0,228.0,1
1699529474,0.0,0.0,0.0,0.0,230.0,1
1699529477,0.0,0.0,0.0,0.0,230.0,1
1699529480,0.0,0.0,0.0,0.0,227.0,1
1699529483,19234.333333333336,25941.333333333332,19234.333333333336,0.0,227.0,1
1699529486,1368.0,25941.333333333332,1368.0,0.0,229.0,1
1699529489,65958.0,24576.0,4164.0,61794.0,212.0,1
1699529492,160920.0,24576.0,21744.0,139170.0,206.0,1
1699529495,0.0,0.0,0.0,0.0,204.0,1
1699529498,0.0,0.0,0.0,0.0,203.0,1
1699529501,366858.0,576170.6666666666,73116.0,293748.0,204.0,1
1699529504,15311986.0,4251648.0,3481372.0,11830614.0,236.0,1
1699529507,0.0,0.0,0.0,0.0,235.0,1
1699529510,0.0,0.0,0.0,0.0,239.0,1
1699529513,0.0,0.0,0.0,0.0,235.0,1
1699529516,0.0,0.0,0.0,0.0,240.0,1
1699529519,0.0,0.0,0.0,0.0,234.0,1
1699529522,0.0,0.0,0.0,0.0,236.0,1
1699529525,0.0,0.0,0.0,0.0,236.0,1
1699529528,0.0,0.0,0.0,0.0,235.0,1
1699529531,0.0,0.0,0.0,0.0,237.0,1
1699529534,62757.0,0.0,15820.666666666666,46930.0,221.0,1
1699529537,163710.33333333334,0.0,27588.0,136122.3333333333,205.0,1
1699529540,0.0,0.0,0.0,0.0,203.0,1
1699529543,14680.666666666666,0.0,14680.666666666666,0.0,205.0,1
1699529546,244472.0,1426773.3333333333,89928.33333333333,154550.0,204.0,1
1699529549,15476136.0,5492736.0,3535198.6666666665,11940930.333333334,251.0,1
1699529552,0.0,0.0,0.0,0.0,248.0,1
1699529555,0.0,0.0,0.0,0.0,251.0,1
1699529558,0.0,0.0,0.0,0.0,251.0,1
1699529561,1122.0,0.0,258.0,870.0,250.0,1
1699529564,0.0,0.0,0.0,0.0,248.0,1
1699529567,0.0,0.0,0.0,0.0,251.0,1
1699529570,0.0,0.0,0.0,0.0,250.0,1
1699529573,0.0,0.0,0.0,0.0,250.0,1
1699529576,0.0,0.0,0.0,0.0,249.0,1
1699529579,55017.66666666667,0.0,20026.0,34986.0,243.0,1
1699529582,145746.6666666667,0.0,29914.333333333336,115838.0,204.0,1
1699529585,0.0,0.0,0.0,0.0,203.0,1
1699529588,0.0,0.0,0.0,0.0,202.0,1
1699529591,62344.66666666667,882005.3333333333,3411.333333333333,58927.66666666667,203.0,1
1699529594,15641513.333333334,4949333.333333333,3639863.333333333,12001649.666666668,237.0,1
1699529597,0.0,0.0,0.0,0.0,252.0,1
1699529600,0.0,0.0,0.0,0.0,252.0,1
1699529603,15941.0,0.0,15941.0,0.0,250.0,1
1699529606,0.0,0.0,0.0,0.0,255.0,1
1699529609,0.0,0.0,0.0,0.0,250.0,1
1699529612,0.0,0.0,0.0,0.0,256.0,1
1699529615,0.0,0.0,0.0,0.0,255.0,1
1699529618,0.0,0.0,0.0,0.0,255.0,1
1699529621,0.0,0.0,0.0,0.0,256.0,1
1699529624,63472.666666666664,0.0,4490.333333333334,58988.666666666664,268.0,1
1699529627,144534.0,0.0,54522.0,90006.0,204.0,1
1699529630,0.0,0.0,0.0,0.0,202.0,1
1699529633,0.0,0.0,0.0,0.0,204.0,1
1699529636,38184.0,211626.6666666667,2994.0,35196.0,204.0,1
1699529639,15733620.0,4470101.333333333,3550041.0,12183579.0,233.0,1
1699529642,0.0,0.0,0.0,0.0,237.0,1
1699529645,0.0,0.0,0.0,0.0,234.0,1
1699529648,0.0,0.0,0.0,0.0,236.0,1
1699529651,0.0,0.0,0.0,0.0,236.0,1
1699529654,0.0,0.0,0.0,0.0,238.0,1
1699529657,0.0,0.0,0.0,0.0,238.0,1
1699529660,1653.3333333333335,873813.3333333333,373.33333333333337,1273.3333333333333,237.0,1
1699529663,19233.333333333332,873813.3333333333,19233.333333333332,0.0,239.0,1
1699529666,0.0,873813.3333333333,0.0,0.0,238.0,1
1699529669,71653.33333333333,518826.6666666666,25453.333333333336,46206.66666666667,273.0,1
1699529672,169461.0,492885.3333333333,128750.33333333333,40704.333333333336,205.0,1
1699529675,0.0,0.0,0.0,0.0,201.0,1
1699529678,0.0,0.0,0.0,0.0,205.0,1
1699529681,0.0,0.0,0.0,0.0,205.0,1
1699529684,412819.3333333333,622592.0,168485.66666666666,244333.66666666666,215.0,1
1699529687,0.0,0.0,0.0,0.0,237.0,1
1699529690,0.0,0.0,0.0,0.0,237.0,1
1699529693,0.0,0.0,0.0,0.0,238.0,1
1699529696,0.0,0.0,0.0,0.0,236.0,1
1699529699,0.0,0.0,0.0,0.0,237.0,1
1699529702,0.0,0.0,0.0,0.0,235.0,1
1699529705,0.0,0.0,0.0,0.0,238.0,1
1699529708,0.0,0.0,0.0,0.0,235.0,1
1699529711,0.0,0.0,0.0,0.0,236.0,1
1699529714,0.0,0.0,0.0,0.0,236.0,1
1699529717,288920.0,0.0,0.0,288920.0,201.0,1
1699529720,0.0,0.0,0.0,0.0,205.0,1
1699529723,16840.0,0.0,0.0,16846.666666666668,203.0,1
1699529726,0.0,0.0,0.0,0.0,203.0,1
1699529729,443613.3333333334,682666.6666666667,151386.66666666666,292226.6666666667,206.0,1
1699529732,0.0,0.0,0.0,0.0,242.0,1
1699529735,0.0,0.0,0.0,0.0,240.0,1
1699529738,0.0,0.0,0.0,0.0,242.0,1
1699529741,1344.0,0.0,306.0,1032.0,245.0,1
1699529744,0.0,0.0,0.0,0.0,241.0,1
1699529747,0.0,0.0,0.0,0.0,239.0,1
1699529750,0.0,0.0,0.0,0.0,239.0,1
1699529753,0.0,0.0,0.0,0.0,238.0,1
1699529756,0.0,0.0,0.0,0.0,241.0,1
1699529759,62790.0,0.0,47322.0,15474.0,240.0,1
1699529762,144607.6666666667,0.0,37105.33333333333,107496.66666666666,201.0,1
1699529765,0.0,0.0,0.0,0.0,204.0,1
1699529768,0.0,0.0,0.0,0.0,204.0,1
1699529771,0.0,0.0,0.0,0.0,203.0,1
1699529774,342261.0,557056.0,66062.0,276204.6666666667,209.0,1
1699529777,0.0,0.0,0.0,0.0,259.0,1
1699529780,0.0,0.0,0.0,0.0,264.0,1
1699529783,18664.333333333336,25941.333333333332,18664.333333333336,0.0,261.0,1
1699529786,0.0,0.0,0.0,0.0,257.0,1
1699529789,0.0,0.0,0.0,0.0,259.0,1
1699529792,0.0,0.0,0.0,0.0,258.0,1
1699529795,0.0,0.0,0.0,0.0,259.0,1
1699529798,0.0,0.0,0.0,0.0,261.0,1
1699529801,0.0,0.0,0.0,0.0,263.0,1
1699529804,64194.666666666664,0.0,49444.333333333336,14750.333333333334,260.0,1
1699529807,161046.0,245760.0,21756.0,139290.0,203.0,1
1699529810,0.0,245760.0,0.0,0.0,204.0,1
1699529813,0.0,0.0,0.0,0.0,204.0,1
1699529816,0.0,0.0,0.0,0.0,204.0,1
1699529819,369282.0,614400.0,110220.0,259056.0,206.0,1
1699529822,0.0,0.0,0.0,0.0,295.0,1
1699529825,0.0,0.0,0.0,0.0,288.0,1
1699529828,0.0,0.0,0.0,0.0,289.0,1
1699529831,0.0,0.0,0.0,0.0,291.0,1
1699529834,0.0,0.0,0.0,0.0,288.0,1
1699529837,0.0,0.0,0.0,0.0,290.0,1
1699529840,0.0,0.0,0.0,0.0,289.0,1
1699529843,13673.333333333332,0.0,13673.333333333332,0.0,288.0,1
1699529846,1006.6666666666667,0.0,1006.6666666666667,0.0,287.0,1
1699529849,0.0,0.0,0.0,0.0,290.0,1
1699529852,212375.66666666666,0.0,36271.0,176111.0,203.0,1
1699529855,20716.333333333332,0.0,20716.333333333332,0.0,205.0,1
1699529858,0.0,0.0,0.0,0.0,205.0,1
1699529861,0.0,0.0,0.0,0.0,203.0,1
1699529864,394725.0,622592.0,115862.0,278856.6666666666,209.0,1
1699529867,0.0,0.0,0.0,0.0,269.0,1
1699529870,0.0,0.0,0.0,0.0,289.0,1
1699529873,0.0,0.0,0.0,0.0,296.0,1
1699529876,0.0,0.0,0.0,0.0,295.0,1
1699529879,0.0,0.0,0.0,0.0,294.0,1
1699529882,0.0,0.0,0.0,0.0,295.0,1
1699529885,0.0,0.0,0.0,0.0,295.0,1
1699529888,0.0,0.0,0.0,0.0,291.0,1
1699529891,0.0,0.0,0.0,0.0,295.0,1
1699529894,0.0,0.0,0.0,0.0,295.0,1
1699529897,235813.3333333333,0.0,45913.33333333333,189900.0,207.0,1
1699529900,7653.333333333334,0.0,1753.3333333333335,5900.0,204.0,1
1699529903,13353.333333333332,0.0,3060.0,10300.0,205.0,1
1699529906,0.0,0.0,0.0,0.0,204.0,1
1699529909,421506.6666666666,737280.0,69286.66666666667,352220.0,203.0,1
1699529912,0.0,0.0,0.0,0.0,277.0,1
1699529915,0.0,0.0,0.0,0.0,279.0,1
1699529918,0.0,0.0,0.0,0.0,280.0,1
1699529921,1128.0,0.0,258.0,870.0,280.0,1
1699529924,0.0,0.0,0.0,0.0,274.0,1
1699529927,0.0,0.0,0.0,0.0,280.0,1
1699529930,0.0,0.0,0.0,0.0,279.0,1
1699529933,0.0,0.0,0.0,0.0,278.0,1
1699529936,0.0,0.0,0.0,0.0,273.0,1
1699529939,0.0,0.0,0.0,0.0,279.0,1
