,timestamp,kubelet_cpu_usage,kubelet_memory_bytes,platform_power,node_type,id
438,1699528223,13.666666666666666,2730.6666666666665,85.0,1.0,all containers
439,1699528226,0.0,1365.3333333333333,88.0,1.0,all containers
440,1699528229,0.0,223914.66666666666,88.0,1.0,all containers
441,1699528232,0.3333333333333333,192512.0,87.0,1.0,all containers
442,1699528235,0.3333333333333333,66901.33333333334,89.0,1.0,all containers
443,1699528238,0.0,1365.3333333333333,10.0,1.0,all containers
444,1699528241,0.3333333333333333,300373.3333333333,2.0,1.0,all containers
445,1699528244,0.0,25941.333333333332,3.0,1.0,all containers
446,1699528247,0.0,51882.66666666667,1.0,1.0,all containers
447,1699528250,0.3333333333333333,13653.333333333334,14.0,1.0,all containers
448,1699528253,24.333333333333332,1365.3333333333333,92.0,1.0,all containers
449,1699528256,23.666666666666668,843776.0,92.0,1.0,all containers
450,1699528259,24.0,5461.333333333333,92.0,1.0,all containers
451,1699528262,8.333333333333334,0.0,95.0,1.0,all containers
452,1699528265,0.3333333333333333,488789.3333333333,93.0,1.0,all containers
453,1699528268,0.3333333333333333,1365.3333333333333,95.0,1.0,all containers
454,1699528271,0.0,2730.6666666666665,93.0,1.0,all containers
455,1699528274,93.0,0.0,92.0,1.0,all containers
456,1699528277,0.0,178858.6666666667,91.0,1.0,all containers
457,1699528280,0.3333333333333333,73728.0,90.0,1.0,all containers
458,1699528283,0.0,161109.3333333333,3.0,1.0,all containers
459,1699528286,0.3333333333333333,2215936.0,0.0,1.0,all containers
460,1699528289,0.0,50517.33333333333,3.0,1.0,all containers
461,1699528292,0.0,229376.0,1.0,1.0,all containers
462,1699528295,0.0,1365.3333333333333,4.0,1.0,all containers
463,1699528298,30.666666666666668,0.0,74.0,1.0,all containers
464,1699528301,31.0,273066.6666666666,85.0,1.0,all containers
465,1699528304,31.0,16384.0,82.0,1.0,all containers
466,1699528307,30.666666666666664,0.0,77.0,1.0,all containers
467,1699528310,31.0,5461.333333333333,84.0,1.0,all containers
468,1699528313,26.0,135168.0,83.0,1.0,all containers
469,1699528316,0.0,0.0,83.0,1.0,all containers
470,1699528319,0.3333333333333333,76458.66666666667,82.0,1.0,all containers
471,1699528322,0.3333333333333333,42325.333333333336,83.0,1.0,all containers
472,1699528325,0.0,0.0,83.0,1.0,all containers
473,1699528328,0.0,39594.666666666664,2.0,1.0,all containers
474,1699528331,0.3333333333333333,50517.333333333336,2.0,1.0,all containers
475,1699528334,0.0,8192.0,2.0,1.0,all containers
476,1699528337,0.3333333333333333,125610.66666666667,1.0,1.0,all containers
477,1699528340,0.3333333333333333,32768.0,5.0,1.0,all containers
478,1699528343,30.333333333333332,2730.6666666666665,82.0,1.0,all containers
479,1699528346,31.0,40960.0,83.0,1.0,all containers
480,1699528349,30.333333333333332,0.0,82.0,1.0,all containers
481,1699528352,10.333333333333334,5461.333333333333,81.0,1.0,all containers
482,1699528355,0.0,58709.333333333336,82.0,1.0,all containers
483,1699528358,0.3333333333333333,354986.6666666666,81.0,1.0,all containers
484,1699528361,0.3333333333333333,4095.9999999999995,84.0,1.0,all containers
485,1699528364,129.66666666666666,1365.3333333333333,83.0,1.0,all containers
486,1699528367,0.0,1365.3333333333333,82.0,1.0,all containers
487,1699528370,0.0,4096.0,82.0,1.0,all containers
488,1699528373,0.6666666666666666,2730.6666666666665,19.0,1.0,all containers
489,1699528376,0.0,0.0,3.0,1.0,all containers
490,1699528379,0.3333333333333333,2730.6666666666665,2.0,1.0,all containers
491,1699528382,0.0,42325.333333333336,3.0,1.0,all containers
492,1699528385,0.0,57344.0,2.0,1.0,all containers
493,1699528388,4.333333333333334,55978.666666666664,59.0,1.0,all containers
494,1699528391,4.333333333333333,98304.0,56.0,1.0,all containers
495,1699528394,4.0,1365.3333333333333,58.0,1.0,all containers
496,1699528397,0.3333333333333333,819200.0,60.0,1.0,all containers
497,1699528400,0.0,578901.3333333333,58.0,1.0,all containers
498,1699528403,0.3333333333333333,43690.666666666664,58.0,1.0,all containers
499,1699528406,0.3333333333333333,31402.666666666668,59.0,1.0,all containers
500,1699528409,0.0,8192.0,60.0,1.0,all containers
501,1699528412,20.666666666666668,234837.33333333334,55.0,1.0,all containers
502,1699528415,0.3333333333333333,4096.0,66.0,1.0,all containers
503,1699528418,0.0,43690.666666666664,5.0,1.0,all containers
504,1699528421,0.3333333333333333,132437.3333333333,0.0,1.0,all containers
505,1699528424,0.3333333333333333,5461.333333333333,2.0,1.0,all containers
506,1699528427,0.0,363178.6666666667,3.0,1.0,all containers
507,1699528430,0.0,45056.0,7.0,1.0,all containers
508,1699528433,8.333333333333334,5461.333333333333,89.0,1.0,all containers
509,1699528436,8.333333333333334,40960.0,89.0,1.0,all containers
510,1699528439,8.0,974848.0,89.0,1.0,all containers
511,1699528442,8.333333333333334,73728.0,87.0,1.0,all containers
512,1699528445,5.0,4096.0,91.0,1.0,all containers
513,1699528448,0.0,143360.0,89.0,1.0,all containers
514,1699528451,0.0,129706.66666666667,91.0,1.0,all containers
515,1699528454,0.6666666666666666,6826.666666666667,88.0,1.0,all containers
516,1699528457,0.3333333333333333,4095.9999999999995,91.0,1.0,all containers
517,1699528460,0.0,1365.3333333333333,92.0,1.0,all containers
518,1699528463,0.0,172032.0,5.0,1.0,all containers
519,1699528466,0.0,0.0,4.0,1.0,all containers
520,1699528469,0.0,0.0,4.0,1.0,all containers
521,1699528472,0.3333333333333333,10922.666666666666,0.0,1.0,all containers
522,1699528475,11.666666666666666,11183445.333333334,141.0,1.0,all containers
523,1699528478,15.0,11176618.666666668,151.0,1.0,all containers
524,1699528481,15.0,11175253.333333334,150.0,1.0,all containers
525,1699528484,15.0,11517952.0,149.0,1.0,all containers
526,1699528487,7.0,5461.333333333333,151.0,1.0,all containers
527,1699528490,0.3333333333333333,580266.6666666666,152.0,1.0,all containers
528,1699528493,0.3333333333333333,2730.6666666666665,152.0,1.0,all containers
529,1699528496,0.0,0.0,151.0,1.0,all containers
530,1699528499,0.0,60074.666666666664,151.0,1.0,all containers
531,1699528502,70.0,66901.33333333333,153.0,1.0,all containers
532,1699528505,0.3333333333333333,0.0,41.0,1.0,all containers
533,1699528508,0.0,1365.3333333333333,10.0,1.0,all containers
534,1699528511,0.3333333333333333,329045.3333333333,4.0,1.0,all containers
535,1699528514,0.0,1365.3333333333333,3.0,1.0,all containers
536,1699528517,0.0,5461.333333333333,4.0,1.0,all containers
537,1699528520,24.0,17701546.666666668,134.0,1.0,all containers
538,1699528523,24.666666666666668,17716565.333333332,153.0,1.0,all containers
539,1699528526,24.0,17195008.0,153.0,1.0,all containers
540,1699528529,24.0,17263274.666666668,154.0,1.0,all containers
541,1699528532,24.0,10922.666666666666,155.0,1.0,all containers
542,1699528535,2.6666666666666665,0.0,150.0,1.0,all containers
543,1699528538,0.3333333333333333,43690.666666666664,157.0,1.0,all containers
544,1699528541,0.0,916138.6666666667,156.0,1.0,all containers
545,1699528544,0.0,2730.6666666666665,157.0,1.0,all containers
546,1699528547,0.0,0.0,158.0,1.0,all containers
547,1699528550,0.0,30037.333333333336,18.0,1.0,all containers
548,1699528553,0.3333333333333333,383658.6666666666,8.0,1.0,all containers
549,1699528556,0.6666666666666666,793258.6666666667,4.0,1.0,all containers
550,1699528559,0.3333333333333333,0.0,4.0,1.0,all containers
551,1699528562,0.0,4096.0,9.0,1.0,all containers
552,1699528565,29.333333333333332,22497962.666666664,122.0,1.0,all containers
553,1699528568,31.333333333333332,22712320.0,152.0,1.0,all containers
554,1699528571,30.666666666666668,23396352.0,152.0,1.0,all containers
555,1699528574,31.666666666666664,0.0,154.0,1.0,all containers
556,1699528577,30.0,0.0,152.0,1.0,all containers
557,1699528580,31.666666666666664,562517.3333333334,154.0,1.0,all containers
558,1699528583,5.333333333333333,80554.66666666666,155.0,1.0,all containers
559,1699528586,0.0,45056.0,154.0,1.0,all containers
560,1699528589,0.0,223914.6666666667,155.0,1.0,all containers
561,1699528592,0.0,0.0,155.0,1.0,all containers
562,1699528595,0.0,45056.00000000001,33.0,1.0,all containers
563,1699528598,0.0,0.0,7.0,1.0,all containers
564,1699528601,0.0,46421.333333333336,5.0,1.0,all containers
565,1699528604,0.0,0.0,1.0,1.0,all containers
566,1699528607,0.0,46421.333333333336,3.0,1.0,all containers
567,1699528610,29.666666666666668,22727338.666666664,145.0,1.0,all containers
568,1699528613,31.0,22451541.333333332,149.0,1.0,all containers
569,1699528616,30.666666666666664,312661.3333333334,151.0,1.0,all containers
570,1699528619,31.333333333333332,333141.3333333334,150.0,1.0,all containers
571,1699528622,31.0,45056.0,153.0,1.0,all containers
572,1699528625,22.0,0.0,154.0,1.0,all containers
573,1699528628,0.3333333333333333,161109.3333333333,155.0,1.0,all containers
574,1699528631,0.0,2730.6666666666665,155.0,1.0,all containers
575,1699528634,0.0,0.0,154.0,1.0,all containers
576,1699528637,0.0,152917.33333333334,157.0,1.0,all containers
577,1699528640,0.0,39594.666666666664,51.0,1.0,all containers
578,1699528643,0.3333333333333333,58709.333333333336,10.0,1.0,all containers
579,1699528646,0.0,233472.0,5.0,1.0,all containers
580,1699528649,0.0,0.0,3.0,1.0,all containers
581,1699528652,0.3333333333333333,114688.0,1.0,1.0,all containers
582,1699528655,3.6666666666666665,3559424.0,31.0,1.0,all containers
583,1699528658,4.333333333333333,3675477.333333333,33.0,1.0,all containers
584,1699528661,4.0,0.0,25.0,1.0,all containers
585,1699528664,4.0,102400.0,31.0,1.0,all containers
586,1699528667,4.333333333333334,0.0,26.0,1.0,all containers
587,1699528670,3.3333333333333335,45056.0,28.0,1.0,all containers
588,1699528673,0.0,46421.333333333336,26.0,1.0,all containers
589,1699528676,0.3333333333333333,1365.3333333333333,23.0,1.0,all containers
590,1699528679,0.0,2730.6666666666665,26.0,1.0,all containers
591,1699528682,0.3333333333333333,6826.666666666667,27.0,1.0,all containers
592,1699528685,0.3333333333333333,43690.66666666667,0.0,1.0,all containers
593,1699528688,0.3333333333333333,144725.3333333333,1.0,1.0,all containers
594,1699528691,0.0,0.0,3.0,1.0,all containers
595,1699528694,0.0,126976.00000000001,3.0,1.0,all containers
596,1699528697,0.0,91477.33333333334,8.0,1.0,all containers
597,1699528700,8.333333333333334,774144.0,41.0,1.0,all containers
598,1699528703,8.0,1365.3333333333333,35.0,1.0,all containers
599,1699528706,8.0,978944.0,40.0,1.0,all containers
600,1699528709,4.333333333333333,0.0,29.0,1.0,all containers
601,1699528712,0.0,9557.333333333334,31.0,1.0,all containers
602,1699528715,0.0,43690.66666666667,34.0,1.0,all containers
603,1699528718,0.6666666666666666,273066.6666666666,34.0,1.0,all containers
604,1699528721,0.3333333333333333,1365.3333333333333,32.0,1.0,all containers
605,1699528724,38.666666666666664,161109.33333333334,33.0,1.0,all containers
606,1699528727,0.3333333333333333,0.0,37.0,1.0,all containers
607,1699528730,0.0,42325.333333333336,3.0,1.0,all containers
608,1699528733,0.0,0.0,2.0,1.0,all containers
609,1699528736,0.6666666666666666,125610.66666666667,2.0,1.0,all containers
610,1699528739,0.0,286720.0,0.0,1.0,all containers
611,1699528742,0.3333333333333333,87381.33333333334,12.0,1.0,all containers
612,1699528745,15.0,0.0,43.0,1.0,all containers
613,1699528748,15.0,46421.333333333336,45.0,1.0,all containers
614,1699528751,15.0,75093.33333333333,44.0,1.0,all containers
615,1699528754,7.666666666666667,0.0,45.0,1.0,all containers
616,1699528757,0.0,35498.666666666664,43.0,1.0,all containers
617,1699528760,0.0,0.0,45.0,1.0,all containers
618,1699528763,0.3333333333333333,90112.0,45.0,1.0,all containers
619,1699528766,0.0,38229.333333333336,43.0,1.0,all containers
620,1699528769,0.3333333333333333,146090.6666666667,46.0,1.0,all containers
621,1699528772,0.3333333333333333,4096.0,26.0,1.0,all containers
622,1699528775,0.0,132437.33333333334,1.0,1.0,all containers
623,1699528778,0.0,0.0,1.0,1.0,all containers
624,1699528781,0.3333333333333333,8192.0,2.0,1.0,all containers
625,1699528784,0.0,12288.0,3.0,1.0,all containers
626,1699528787,0.0,1239722.6666666667,9.0,1.0,all containers
627,1699528790,24.0,0.0,53.0,1.0,all containers
628,1699528793,24.0,0.0,49.0,1.0,all containers
629,1699528796,19.333333333333332,10922.666666666666,52.0,1.0,all containers
630,1699528799,0.0,0.0,52.0,1.0,all containers
631,1699528802,0.0,102400.0,54.0,1.0,all containers
632,1699528805,0.3333333333333333,262144.0,54.0,1.0,all containers
633,1699528808,0.0,0.0,54.0,1.0,all containers
634,1699528811,0.0,81920.0,53.0,1.0,all containers
635,1699528814,0.0,4095.9999999999995,52.0,1.0,all containers
636,1699528817,0.3333333333333333,193877.33333333334,62.0,1.0,all containers
637,1699528820,0.3333333333333333,4095.9999999999995,3.0,1.0,all containers
638,1699528823,0.0,0.0,5.0,1.0,all containers
639,1699528826,0.3333333333333333,464213.3333333334,3.0,1.0,all containers
640,1699528829,0.0,101034.66666666667,2.0,1.0,all containers
641,1699528832,0.3333333333333333,282624.0,27.0,1.0,all containers
642,1699528835,30.666666666666668,2730.6666666666665,37.0,1.0,all containers
643,1699528838,30.333333333333332,0.0,42.0,1.0,all containers
644,1699528841,31.333333333333332,890197.3333333334,38.0,1.0,all containers
645,1699528844,30.666666666666668,30037.333333333336,39.0,1.0,all containers
646,1699528847,30.333333333333332,0.0,39.0,1.0,all containers
647,1699528850,31.333333333333332,98304.0,39.0,1.0,all containers
648,1699528853,0.3333333333333333,20480.0,37.0,1.0,all containers
649,1699528856,0.3333333333333333,245760.0,39.0,1.0,all containers
650,1699528859,0.3333333333333333,282624.0,41.0,1.0,all containers
651,1699528862,0.3333333333333333,0.0,40.0,1.0,all containers
652,1699528865,0.0,55978.666666666664,2.0,1.0,all containers
653,1699528868,0.3333333333333333,42325.333333333336,0.0,1.0,all containers
654,1699528871,0.0,0.0,2.0,1.0,all containers
655,1699528874,0.6666666666666666,5461.333333333333,0.0,1.0,all containers
656,1699528877,0.9999999999999999,312661.3333333333,12.0,1.0,all containers
657,1699528880,30.666666666666668,0.0,44.0,1.0,all containers
658,1699528883,31.0,0.0,40.0,1.0,all containers
659,1699528886,30.333333333333332,0.0,40.0,1.0,all containers
660,1699528889,31.0,234837.3333333333,39.0,1.0,all containers
661,1699528892,1.3333333333333333,255317.3333333333,40.0,1.0,all containers
662,1699528895,0.0,2730.6666666666665,39.0,1.0,all containers
663,1699528898,0.0,0.0,40.0,1.0,all containers
664,1699528901,0.0,0.0,37.0,1.0,all containers
665,1699528904,0.6666666666666666,475136.0,39.0,1.0,all containers
666,1699528907,0.0,46421.33333333333,41.0,1.0,all containers
667,1699528910,0.3333333333333333,35498.666666666664,0.0,1.0,all containers
668,1699528913,0.0,49152.0,0.0,1.0,all containers
669,1699528916,0.3333333333333333,95573.33333333334,0.0,1.0,all containers
670,1699528919,0.0,309930.6666666667,2.0,1.0,all containers
671,1699528922,0.0,15018.666666666668,6.0,1.0,all containers
672,1699528925,4.0,361813.3333333333,35.0,1.0,all containers
673,1699528928,4.0,0.0,41.0,1.0,all containers
674,1699528931,4.666666666666667,712704.0000000001,34.0,1.0,all containers
675,1699528934,4.333333333333333,0.0,37.0,1.0,all containers
676,1699528937,3.0,155648.0,37.0,1.0,all containers
677,1699528940,0.0,79189.33333333334,41.0,1.0,all containers
678,1699528943,0.0,131072.0,39.0,1.0,all containers
679,1699528946,0.0,353621.3333333333,33.0,1.0,all containers
680,1699528949,0.0,0.0,35.0,1.0,all containers
681,1699528952,0.3333333333333333,144725.33333333334,40.0,1.0,all containers
682,1699528955,0.0,121514.66666666666,5.0,1.0,all containers
683,1699528958,0.0,4096.0,3.0,1.0,all containers
684,1699528961,0.0,43690.666666666664,1.0,1.0,all containers
685,1699528964,0.3333333333333333,131072.0,2.0,1.0,all containers
686,1699528967,5.0,6318762.666666667,27.0,1.0,all containers
687,1699528970,8.333333333333334,6826.666666666667,54.0,1.0,all containers
688,1699528973,8.0,214357.33333333334,53.0,1.0,all containers
689,1699528976,8.0,376832.0,51.0,1.0,all containers
690,1699528979,8.0,99669.33333333333,54.0,1.0,all containers
691,1699528982,1.3333333333333333,43690.666666666664,54.0,1.0,all containers
692,1699528985,0.6666666666666666,187050.6666666667,55.0,1.0,all containers
693,1699528988,0.0,9557.333333333332,52.0,1.0,all containers
694,1699528991,0.0,49152.0,53.0,1.0,all containers
695,1699528994,0.3333333333333333,189781.33333333334,53.0,1.0,all containers
696,1699528997,0.3333333333333333,536576.0,45.0,1.0,all containers
697,1699529000,0.0,8191.999999999999,4.0,1.0,all containers
698,1699529003,0.0,0.0,0.0,1.0,all containers
699,1699529006,0.0,2730.6666666666665,2.0,1.0,all containers
700,1699529009,0.3333333333333333,165205.33333333334,1.0,1.0,all containers
701,1699529012,14.0,11218944.0,81.0,1.0,all containers
702,1699529015,15.0,11179349.333333334,80.0,1.0,all containers
703,1699529018,14.666666666666666,11179349.333333334,83.0,1.0,all containers
704,1699529021,15.0,95573.33333333333,80.0,1.0,all containers
705,1699529024,13.0,0.0,81.0,1.0,all containers
706,1699529027,0.6666666666666666,464213.3333333333,76.0,1.0,all containers
707,1699529030,0.3333333333333333,32768.0,82.0,1.0,all containers
708,1699529033,0.0,0.0,81.0,1.0,all containers
709,1699529036,0.3333333333333333,30037.333333333336,80.0,1.0,all containers
710,1699529039,0.0,165205.33333333334,82.0,1.0,all containers
711,1699529042,0.6666666666666666,90112.0,1.0,1.0,all containers
712,1699529045,0.0,192512.0,3.0,1.0,all containers
713,1699529048,0.0,8192.0,3.0,1.0,all containers
714,1699529051,0.0,288085.3333333334,2.0,1.0,all containers
715,1699529054,0.3333333333333333,72362.66666666667,5.0,1.0,all containers
716,1699529057,23.666666666666668,0.0,91.0,1.0,all containers
717,1699529060,24.0,6826.666666666666,92.0,1.0,all containers
718,1699529063,24.0,1365.3333333333333,89.0,1.0,all containers
719,1699529066,12.333333333333334,270336.0,91.0,1.0,all containers
720,1699529069,0.0,432810.6666666666,86.0,1.0,all containers
721,1699529072,0.0,0.0,86.0,1.0,all containers
722,1699529075,0.3333333333333333,94208.0,87.0,1.0,all containers
723,1699529078,87.33333333333333,1365.3333333333333,95.0,1.0,all containers
724,1699529081,0.0,1365.3333333333333,86.0,1.0,all containers
725,1699529084,0.0,10922.666666666666,90.0,1.0,all containers
726,1699529087,0.0,38229.333333333336,3.0,1.0,all containers
727,1699529090,0.0,214357.3333333333,2.0,1.0,all containers
728,1699529093,0.3333333333333333,247125.33333333334,2.0,1.0,all containers
729,1699529096,0.6666666666666666,274432.0,2.0,1.0,all containers
730,1699529099,0.0,17749.333333333332,7.0,1.0,all containers
731,1699529102,31.0,408234.6666666667,83.0,1.0,all containers
732,1699529105,31.0,282624.0,86.0,1.0,all containers
733,1699529108,31.333333333333332,68266.66666666666,86.0,1.0,all containers
734,1699529111,30.666666666666668,57344.0,87.0,1.0,all containers
735,1699529114,7.333333333333333,0.0,86.0,1.0,all containers
736,1699529117,0.0,0.0,85.0,1.0,all containers
737,1699529120,0.3333333333333333,262144.0,86.0,1.0,all containers
738,1699529123,0.0,0.0,88.0,1.0,all containers
739,1699529126,119.0,45056.0,85.0,1.0,all containers
740,1699529129,0.0,2730.6666666666665,85.0,1.0,all containers
741,1699529132,0.0,46421.33333333333,3.0,1.0,all containers
742,1699529135,0.3333333333333333,0.0,4.0,1.0,all containers
743,1699529138,0.0,38229.333333333336,4.0,1.0,all containers
744,1699529141,0.0,55978.66666666667,3.0,1.0,all containers
745,1699529144,0.3333333333333333,5461.333333333333,0.0,1.0,all containers
746,1699529147,31.333333333333332,22708223.999999996,87.0,1.0,all containers
747,1699529150,31.666666666666668,22945792.0,85.0,1.0,all containers
748,1699529153,30.666666666666664,128341.33333333333,85.0,1.0,all containers
749,1699529156,30.666666666666668,49152.0,84.0,1.0,all containers
750,1699529159,1.3333333333333333,222549.33333333334,84.0,1.0,all containers
751,1699529162,0.0,6826.666666666666,86.0,1.0,all containers
752,1699529165,0.3333333333333333,1327104.0000000002,86.0,1.0,all containers
753,1699529168,0.6666666666666666,312661.3333333333,85.0,1.0,all containers
754,1699529171,0.3333333333333333,0.0,88.0,1.0,all containers
755,1699529174,169.0,0.0,86.0,1.0,all containers
756,1699529177,0.0,266240.0,0.0,1.0,all containers
757,1699529180,0.0,176128.0,3.0,1.0,all containers
758,1699529183,0.3333333333333333,506538.6666666667,3.0,1.0,all containers
759,1699529186,0.0,1365.3333333333333,2.0,1.0,all containers
760,1699529189,0.0,87381.33333333333,1.0,1.0,all containers
761,1699529192,4.0,3507541.3333333335,57.0,1.0,all containers
762,1699529195,4.333333333333333,38229.333333333336,56.0,1.0,all containers
763,1699529198,4.0,53248.0,55.0,1.0,all containers
764,1699529201,4.0,0.0,57.0,1.0,all containers
765,1699529204,0.6666666666666666,233472.0,54.0,1.0,all containers
766,1699529207,0.0,1365.3333333333333,55.0,1.0,all containers
767,1699529210,0.6666666666666666,723626.6666666666,56.0,1.0,all containers
768,1699529213,0.3333333333333333,6826.666666666667,56.0,1.0,all containers
769,1699529216,0.3333333333333333,51882.666666666664,54.0,1.0,all containers
770,1699529219,0.0,0.0,57.0,1.0,all containers
771,1699529222,0.0,88746.66666666666,1.0,1.0,all containers
772,1699529225,0.6666666666666666,106496.0,2.0,1.0,all containers
773,1699529228,0.0,10922.666666666666,0.0,1.0,all containers
774,1699529231,0.3333333333333333,88746.66666666667,3.0,1.0,all containers
775,1699529234,0.0,0.0,9.0,1.0,all containers
776,1699529237,8.0,9557.333333333334,85.0,1.0,all containers
777,1699529240,8.666666666666668,0.0,84.0,1.0,all containers
778,1699529243,8.0,53248.0,86.0,1.0,all containers
779,1699529246,8.0,10922.666666666666,87.0,1.0,all containers
780,1699529249,1.6666666666666665,226645.33333333334,83.0,1.0,all containers
781,1699529252,0.0,2730.6666666666665,83.0,1.0,all containers
782,1699529255,0.0,279893.3333333334,90.0,1.0,all containers
783,1699529258,0.3333333333333333,488789.3333333333,85.0,1.0,all containers
784,1699529261,36.0,83285.33333333333,85.0,1.0,all containers
785,1699529264,0.3333333333333333,177493.33333333334,88.0,1.0,all containers
786,1699529267,0.3333333333333333,1365.3333333333333,4.0,1.0,all containers
787,1699529270,0.0,13653.333333333334,3.0,1.0,all containers
788,1699529273,0.3333333333333333,681301.3333333334,4.0,1.0,all containers
789,1699529276,0.3333333333333333,12288.0,2.0,1.0,all containers
790,1699529279,9.0,11209386.666666666,73.0,1.0,all containers
791,1699529282,15.0,11262634.666666666,137.0,1.0,all containers
792,1699529285,15.666666666666668,11294037.333333332,144.0,1.0,all containers
793,1699529288,15.0,11209386.666666666,144.0,1.0,all containers
794,1699529291,15.0,80554.66666666667,143.0,1.0,all containers
795,1699529294,0.0,0.0,142.0,1.0,all containers
796,1699529297,0.0,133802.6666666667,143.0,1.0,all containers
797,1699529300,0.0,2730.6666666666665,143.0,1.0,all containers
798,1699529303,0.3333333333333333,38229.333333333336,145.0,1.0,all containers
799,1699529306,0.0,4096.0,146.0,1.0,all containers
800,1699529309,0.0,20480.0,101.0,1.0,all containers
801,1699529312,0.0,5461.333333333333,6.0,1.0,all containers
802,1699529315,0.0,4096.0,5.0,1.0,all containers
803,1699529318,0.3333333333333333,102400.0,5.0,1.0,all containers
804,1699529321,0.0,55978.666666666664,3.0,1.0,all containers
805,1699529324,21.0,17212757.333333332,145.0,1.0,all containers
806,1699529327,24.333333333333336,17220949.333333332,150.0,1.0,all containers
807,1699529330,24.333333333333332,17212757.333333332,150.0,1.0,all containers
808,1699529333,24.0,0.0,149.0,1.0,all containers
809,1699529336,3.666666666666667,113322.66666666666,152.0,1.0,all containers
810,1699529339,0.3333333333333333,1365.3333333333333,155.0,1.0,all containers
811,1699529342,0.0,1365.3333333333333,152.0,1.0,all containers
812,1699529345,0.0,32768.0,154.0,1.0,all containers
813,1699529348,0.0,1365.3333333333333,155.0,1.0,all containers
814,1699529351,121.33333333333333,35498.666666666664,150.0,1.0,all containers
815,1699529354,0.0,737280.0,45.0,1.0,all containers
816,1699529357,0.3333333333333333,91477.33333333334,7.0,1.0,all containers
817,1699529360,0.0,0.0,3.0,1.0,all containers
818,1699529363,0.3333333333333333,146090.66666666666,3.0,1.0,all containers
819,1699529366,0.3333333333333333,1365.3333333333333,2.0,1.0,all containers
820,1699529369,25.333333333333332,22854314.666666668,118.0,1.0,all containers
821,1699529372,31.0,22674090.666666668,156.0,1.0,all containers
822,1699529375,31.333333333333332,22698666.666666668,156.0,1.0,all containers
823,1699529378,30.333333333333332,22904832.0,156.0,1.0,all containers
824,1699529381,31.0,58709.33333333333,157.0,1.0,all containers
825,1699529384,26.666666666666664,283989.3333333333,156.0,1.0,all containers
826,1699529387,0.0,0.0,158.0,1.0,all containers
827,1699529390,0.0,6826.666666666666,158.0,1.0,all containers
828,1699529393,0.0,139264.0,157.0,1.0,all containers
829,1699529396,0.0,2730.6666666666665,160.0,1.0,all containers
830,1699529399,0.0,0.0,12.0,1.0,all containers
831,1699529402,0.0,346794.6666666667,11.0,1.0,all containers
832,1699529405,0.0,0.0,7.0,1.0,all containers
833,1699529408,0.3333333333333333,0.0,3.0,1.0,all containers
834,1699529411,0.0,0.0,3.0,1.0,all containers
835,1699529414,25.666666666666664,22754645.333333332,123.0,1.0,all containers
836,1699529417,30.666666666666668,22663168.0,157.0,1.0,all containers
837,1699529420,31.666666666666668,22665898.666666668,155.0,1.0,all containers
838,1699529423,31.333333333333332,157013.3333333333,159.0,1.0,all containers
839,1699529426,2.0,46421.333333333336,156.0,1.0,all containers
840,1699529429,0.0,1365.3333333333333,157.0,1.0,all containers
841,1699529432,0.0,1365.3333333333333,161.0,1.0,all containers
842,1699529435,115.0,204800.0,159.0,1.0,all containers
843,1699529438,0.3333333333333333,0.0,157.0,1.0,all containers
844,1699529441,0.0,36864.0,157.0,1.0,all containers
845,1699529444,0.0,0.0,16.0,1.0,all containers
846,1699529447,0.0,107861.33333333334,5.0,1.0,all containers
847,1699529450,0.0,454656.0,7.0,1.0,all containers
848,1699529453,0.0,36864.0,4.0,1.0,all containers
849,1699529456,0.3333333333333333,264874.6666666667,0.0,1.0,all containers
850,1699529459,3.3333333333333335,3663189.3333333335,24.0,1.0,all containers
851,1699529462,4.333333333333334,3781973.3333333335,29.0,1.0,all containers
852,1699529465,4.0,0.0,28.0,1.0,all containers
853,1699529468,3.0,0.0,25.0,1.0,all containers
854,1699529471,0.3333333333333333,552960.0,27.0,1.0,all containers
855,1699529474,0.0,113322.66666666667,29.0,1.0,all containers
856,1699529477,0.0,322218.6666666667,29.0,1.0,all containers
857,1699529480,0.0,146090.6666666667,26.0,1.0,all containers
858,1699529483,0.3333333333333333,0.0,26.0,1.0,all containers
859,1699529486,21.666666666666668,245760.0,28.0,1.0,all containers
860,1699529489,0.6666666666666666,228010.66666666666,11.0,1.0,all containers
861,1699529492,0.0,0.0,5.0,1.0,all containers
862,1699529495,0.0,241664.0,3.0,1.0,all containers
863,1699529498,0.3333333333333333,42325.333333333336,2.0,1.0,all containers
864,1699529501,0.0,0.0,3.0,1.0,all containers
865,1699529504,6.666666666666666,6578176.0,35.0,1.0,all containers
866,1699529507,9.0,6608213.333333333,34.0,1.0,all containers
867,1699529510,8.0,6602752.0,38.0,1.0,all containers
868,1699529513,6.666666666666667,237568.0,34.0,1.0,all containers
869,1699529516,0.0,0.0,39.0,1.0,all containers
870,1699529519,0.3333333333333333,84650.66666666667,33.0,1.0,all containers
871,1699529522,0.3333333333333333,157013.33333333334,35.0,1.0,all containers
872,1699529525,0.0,0.0,35.0,1.0,all containers
873,1699529528,0.0,38229.333333333336,34.0,1.0,all containers
874,1699529531,44.0,45056.0,36.0,1.0,all containers
875,1699529534,0.0,170666.66666666666,20.0,1.0,all containers
876,1699529537,0.0,5461.333333333333,4.0,1.0,all containers
