,timestamp,bpf_cpu_time_us,bpf_page_cache_hit,platform_power,node_type,id
841,1699529432,29029.0,0.0,161.0,1.0,all containers
842,1699529435,28996.333333333332,0.3333333333333333,159.0,1.0,all containers
843,1699529438,28969.666666666668,2.6666666666666665,157.0,1.0,all containers
844,1699529441,29027.666666666668,4.333333333333333,157.0,1.0,all containers
845,1699529444,1333.0,4.333333333333333,16.0,1.0,all containers
846,1699529447,1411.3333333333333,1.0,5.0,1.0,all containers
847,1699529450,1394.3333333333335,4.666666666666667,7.0,1.0,all containers
848,1699529453,1434.0,0.3333333333333333,4.0,1.0,all containers
849,1699529456,1453.3333333333333,23.0,0.0,1.0,all containers
850,1699529459,4516.666666666667,7.0,24.0,1.0,all containers
851,1699529462,5169.333333333333,0.0,29.0,1.0,all containers
852,1699529465,5180.0,0.3333333333333333,28.0,1.0,all containers
853,1699529468,5139.333333333334,0.0,25.0,1.0,all containers
854,1699529471,5192.666666666667,4.333333333333333,27.0,1.0,all containers
855,1699529474,5191.333333333334,0.3333333333333333,29.0,1.0,all containers
856,1699529477,5372.0,0.0,29.0,1.0,all containers
857,1699529480,5167.666666666667,4.333333333333333,26.0,1.0,all containers
858,1699529483,5200.666666666667,0.3333333333333333,26.0,1.0,all containers
859,1699529486,5173.0,0.0,28.0,1.0,all containers
860,1699529489,1390.6666666666667,2.0,11.0,1.0,all containers
861,1699529492,1442.0,7.333333333333333,5.0,1.0,all containers
862,1699529495,1403.0,0.3333333333333333,3.0,1.0,all containers
863,1699529498,1395.6666666666665,2.6666666666666665,2.0,1.0,all containers
864,1699529501,1462.6666666666667,18.666666666666668,3.0,1.0,all containers
865,1699529504,7426.0,9.666666666666668,35.0,1.0,all containers
866,1699529507,8930.0,0.0,34.0,1.0,all containers
867,1699529510,8890.333333333334,4.333333333333333,38.0,1.0,all containers
868,1699529513,8921.666666666666,0.3333333333333333,34.0,1.0,all containers
869,1699529516,8887.0,0.0,39.0,1.0,all containers
870,1699529519,8894.333333333334,0.0,33.0,1.0,all containers
871,1699529522,8886.666666666666,4.333333333333333,35.0,1.0,all containers
872,1699529525,8944.333333333332,0.3333333333333333,35.0,1.0,all containers
873,1699529528,8905.666666666666,0.0,34.0,1.0,all containers
874,1699529531,8936.333333333334,4.333333333333333,36.0,1.0,all containers
875,1699529534,1440.3333333333333,2.3333333333333335,20.0,1.0,all containers
876,1699529537,1447.3333333333333,3.0,4.0,1.0,all containers
877,1699529540,1379.6666666666667,0.0,2.0,1.0,all containers
878,1699529543,1410.0,4.666666666666667,4.0,1.0,all containers
879,1699529546,1405.6666666666667,5.333333333333333,3.0,1.0,all containers
880,1699529549,11609.0,21.0,50.0,1.0,all containers
881,1699529552,15484.666666666666,4.333333333333333,47.0,1.0,all containers
882,1699529555,15503.0,1.3333333333333333,50.0,1.0,all containers
883,1699529558,15478.0,2.6666666666666665,50.0,1.0,all containers
884,1699529561,15465.333333333334,0.0,49.0,1.0,all containers
885,1699529564,15521.666666666666,4.666666666666667,47.0,1.0,all containers
886,1699529567,15472.333333333334,0.0,50.0,1.0,all containers
887,1699529570,15456.0,0.0,49.0,1.0,all containers
888,1699529573,15531.666666666668,4.666666666666667,49.0,1.0,all containers
889,1699529576,15467.333333333332,0.0,48.0,1.0,all containers
890,1699529579,1389.3333333333333,2.0,42.0,1.0,all containers
891,1699529582,1425.6666666666665,8.0,3.0,1.0,all containers
892,1699529585,1506.0,2.0,2.0,1.0,all containers
893,1699529588,1411.0,2.0,1.0,1.0,all containers
894,1699529591,1391.3333333333335,0.3333333333333333,2.0,1.0,all containers
895,1699529594,15170.666666666666,31.333333333333332,36.0,1.0,all containers
896,1699529597,23802.0,1.0,51.0,1.0,all containers
897,1699529600,23860.333333333332,0.0,51.0,1.0,all containers
898,1699529603,23930.0,5.666666666666667,49.0,1.0,all containers
899,1699529606,23875.666666666668,0.0,54.0,1.0,all containers
900,1699529609,23913.666666666668,2.0,49.0,1.0,all containers
901,1699529612,23895.333333333336,0.0,55.0,1.0,all containers
902,1699529615,23947.666666666664,6.0,54.0,1.0,all containers
903,1699529618,23919.666666666664,2.6666666666666665,54.0,1.0,all containers
904,1699529621,23908.666666666668,1.3333333333333333,55.0,1.0,all containers
905,1699529624,12545.666666666666,23.666666666666668,67.0,1.0,all containers
906,1699529627,1415.6666666666667,5.666666666666667,3.0,1.0,all containers
907,1699529630,1374.3333333333333,0.0,1.0,1.0,all containers
908,1699529633,1417.3333333333335,5.666666666666667,3.0,1.0,all containers
909,1699529636,1390.6666666666665,1.3333333333333333,3.0,1.0,all containers
910,1699529639,16436.333333333332,26.0,32.0,1.0,all containers
911,1699529642,28597.0,2.3333333333333335,36.0,1.0,all containers
912,1699529645,28523.999999999996,4.666666666666667,33.0,1.0,all containers
913,1699529648,28673.666666666664,0.0,35.0,1.0,all containers
914,1699529651,28729.666666666668,1.0,35.0,1.0,all containers
915,1699529654,28515.0,5.666666666666667,37.0,1.0,all containers
916,1699529657,28642.333333333332,0.3333333333333333,37.0,1.0,all containers
917,1699529660,28689.333333333336,0.3333333333333333,36.0,1.0,all containers
918,1699529663,28486.0,1.6666666666666667,38.0,1.0,all containers
919,1699529666,28482.666666666668,4.666666666666667,37.0,1.0,all containers
920,1699529669,17472.666666666668,25.0,72.0,1.0,all containers
921,1699529672,1413.3333333333333,3.0,4.0,1.0,all containers
922,1699529675,1407.0,1.0,0.0,1.0,all containers
923,1699529678,1433.6666666666667,9.0,4.0,1.0,all containers
924,1699529681,1399.6666666666667,0.3333333333333333,4.0,1.0,all containers
925,1699529684,1408.3333333333333,27.333333333333332,14.0,1.0,all containers
926,1699529687,27877.999999999996,10.0,36.0,1.0,all containers
927,1699529690,28692.666666666668,1.0,36.0,1.0,all containers
928,1699529693,28492.666666666664,0.3333333333333333,37.0,1.0,all containers
929,1699529696,28633.333333333332,0.6666666666666666,35.0,1.0,all containers
930,1699529699,28704.333333333336,4.666666666666667,36.0,1.0,all containers
931,1699529702,28402.333333333336,0.3333333333333333,34.0,1.0,all containers
932,1699529705,28533.0,0.6666666666666666,37.0,1.0,all containers
933,1699529708,28612.666666666668,4.666666666666667,34.0,1.0,all containers
934,1699529711,28565.333333333336,0.0,35.0,1.0,all containers
935,1699529714,27643.0,13.666666666666668,35.0,1.0,all containers
936,1699529717,1409.0,9.333333333333334,0.0,1.0,all containers
937,1699529720,1413.0,0.0,4.0,1.0,all containers
938,1699529723,1425.0,0.3333333333333333,2.0,1.0,all containers
939,1699529726,1378.6666666666665,0.3333333333333333,2.0,1.0,all containers
940,1699529729,1447.6666666666667,30.333333333333332,5.0,1.0,all containers
941,1699529732,5212.333333333333,2.3333333333333335,41.0,1.0,all containers
942,1699529735,5195.0,0.6666666666666666,39.0,1.0,all containers
943,1699529738,5245.0,7.333333333333333,41.0,1.0,all containers
944,1699529741,5185.333333333334,1.0,44.0,1.0,all containers
945,1699529744,5223.0,1.3333333333333333,40.0,1.0,all containers
946,1699529747,5177.0,0.0,38.0,1.0,all containers
947,1699529750,5193.666666666667,5.0,38.0,1.0,all containers
948,1699529753,5226.333333333333,1.0,37.0,1.0,all containers
949,1699529756,5174.333333333334,1.0,40.0,1.0,all containers
950,1699529759,4770.333333333333,11.333333333333332,39.0,1.0,all containers
951,1699529762,1359.0,3.0,0.0,1.0,all containers
952,1699529765,1428.0,1.6666666666666667,3.0,1.0,all containers
953,1699529768,1374.3333333333335,1.0,3.0,1.0,all containers
954,1699529771,1409.3333333333333,6.0,2.0,1.0,all containers
955,1699529774,1448.0,24.666666666666668,8.0,1.0,all containers
956,1699529777,9199.666666666666,1.6666666666666667,58.0,1.0,all containers
957,1699529780,8973.0,5.666666666666667,63.0,1.0,all containers
958,1699529783,9019.333333333334,2.0,60.0,1.0,all containers
959,1699529786,8922.333333333334,0.0,56.0,1.0,all containers
960,1699529789,8981.333333333334,4.333333333333333,58.0,1.0,all containers
961,1699529792,8932.666666666666,0.0,57.0,1.0,all containers
962,1699529795,8986.333333333334,0.3333333333333333,58.0,1.0,all containers
963,1699529798,8974.0,2.6666666666666665,60.0,1.0,all containers
964,1699529801,8971.0,5.333333333333333,62.0,1.0,all containers
965,1699529804,8309.0,7.666666666666666,59.0,1.0,all containers
966,1699529807,1390.3333333333333,4.0,2.0,1.0,all containers
967,1699529810,1413.3333333333335,4.666666666666667,3.0,1.0,all containers
968,1699529813,1391.6666666666667,1.3333333333333333,3.0,1.0,all containers
969,1699529816,1395.0,1.3333333333333333,3.0,1.0,all containers
970,1699529819,1397.3333333333333,25.666666666666668,5.0,1.0,all containers
971,1699529822,15577.0,4.666666666666667,94.0,1.0,all containers
972,1699529825,15557.666666666666,1.3333333333333333,87.0,1.0,all containers
973,1699529828,15519.666666666668,0.3333333333333333,88.0,1.0,all containers
974,1699529831,15588.666666666666,5.333333333333333,90.0,1.0,all containers
975,1699529834,15582.0,1.3333333333333333,87.0,1.0,all containers
976,1699529837,15572.333333333332,1.3333333333333333,89.0,1.0,all containers
977,1699529840,15561.333333333334,4.333333333333333,88.0,1.0,all containers
978,1699529843,15589.666666666666,1.0,87.0,1.0,all containers
979,1699529846,15568.0,0.3333333333333333,86.0,1.0,all containers
980,1699529849,15406.0,3.3333333333333335,89.0,1.0,all containers
981,1699529852,1416.0,9.666666666666666,2.0,1.0,all containers
982,1699529855,1446.6666666666667,1.6666666666666667,4.0,1.0,all containers
983,1699529858,1415.0,2.6666666666666665,4.0,1.0,all containers
984,1699529861,1379.6666666666665,5.333333333333333,2.0,1.0,all containers
985,1699529864,1438.6666666666665,24.0,8.0,1.0,all containers
986,1699529867,23739.666666666668,0.0,68.0,1.0,all containers
987,1699529870,23931.666666666664,0.3333333333333333,88.0,1.0,all containers
988,1699529873,23949.333333333332,5.333333333333333,95.0,1.0,all containers
989,1699529876,24008.0,0.0,94.0,1.0,all containers
990,1699529879,23937.000000000004,0.3333333333333333,93.0,1.0,all containers
991,1699529882,23981.333333333332,5.0,94.0,1.0,all containers
992,1699529885,23973.666666666668,0.3333333333333333,94.0,1.0,all containers
993,1699529888,23944.666666666664,0.0,90.0,1.0,all containers
994,1699529891,23978.0,0.6666666666666666,94.0,1.0,all containers
995,1699529894,23904.0,6.333333333333333,94.0,1.0,all containers
996,1699529897,1439.6666666666665,6.333333333333333,6.0,1.0,all containers
997,1699529900,1414.6666666666667,0.6666666666666666,3.0,1.0,all containers
998,1699529903,1413.6666666666667,6.0,4.0,1.0,all containers
999,1699529906,1391.3333333333333,0.0,3.0,1.0,all containers
1000,1699529909,1446.3333333333333,24.0,2.0,1.0,all containers
1001,1699529912,27309.666666666668,5.333333333333333,76.0,1.0,all containers
1002,1699529915,28753.333333333332,1.3333333333333333,78.0,1.0,all containers
1003,1699529918,28799.333333333336,1.0,79.0,1.0,all containers
1004,1699529921,28900.0,3.3333333333333335,79.0,1.0,all containers
1005,1699529924,28739.666666666668,4.666666666666667,73.0,1.0,all containers
1006,1699529927,28821.666666666668,0.3333333333333333,79.0,1.0,all containers
1007,1699529930,28815.666666666668,1.0,78.0,1.0,all containers
1008,1699529933,28787.333333333332,5.0,77.0,1.0,all containers
1009,1699529936,28818.0,1.0,72.0,1.0,all containers
1010,1699529939,28958.333333333332,0.0,78.0,1.0,all containers
1011,1699529942,1427.6666666666667,5.666666666666667,10.0,1.0,all containers
1012,1699529945,1447.3333333333335,5.666666666666667,6.0,1.0,all containers
1013,1699529948,1388.0,0.3333333333333333,6.0,1.0,all containers
1014,1699529951,1410.3333333333333,0.0,3.0,1.0,all containers
1015,1699529954,1482.0,28.666666666666668,3.0,1.0,all containers
1016,1699529957,26549.666666666668,6.333333333333333,82.0,1.0,all containers
1017,1699529960,28856.333333333336,0.3333333333333333,76.0,1.0,all containers
1018,1699529963,28933.333333333332,1.3333333333333333,76.0,1.0,all containers
1019,1699529966,28717.0,5.333333333333333,79.0,1.0,all containers
1020,1699529969,28931.0,1.0,77.0,1.0,all containers
1021,1699529972,28986.0,0.3333333333333333,76.0,1.0,all containers
1022,1699529975,28731.666666666668,5.666666666666667,76.0,1.0,all containers
1023,1699529978,28952.333333333332,1.0,78.0,1.0,all containers
1024,1699529981,28911.333333333332,3.3333333333333335,78.0,1.0,all containers
1025,1699529984,28911.666666666664,0.6666666666666666,77.0,1.0,all containers
1026,1699529987,6209.0,28.666666666666664,45.0,1.0,all containers
1027,1699529990,1441.3333333333333,4.0,4.0,1.0,all containers
1028,1699529993,1539.3333333333333,0.6666666666666666,3.0,1.0,all containers
1029,1699529996,1414.3333333333333,5.666666666666667,4.0,1.0,all containers
1030,1699529999,1408.3333333333333,0.0,2.0,1.0,all containers
1031,1699530002,3600.666666666667,26.333333333333336,28.0,1.0,all containers
1032,1699530005,5238.0,4.666666666666667,59.0,1.0,all containers
1033,1699530008,5219.0,1.0,61.0,1.0,all containers
1034,1699530011,5202.333333333333,0.3333333333333333,60.0,1.0,all containers
1035,1699530014,5213.333333333334,1.3333333333333333,61.0,1.0,all containers
1036,1699530017,5234.666666666667,5.333333333333333,58.0,1.0,all containers
1037,1699530020,5200.666666666667,0.6666666666666666,65.0,1.0,all containers
1038,1699530023,5222.0,2.0,60.0,1.0,all containers
1039,1699530026,5203.666666666666,5.333333333333333,59.0,1.0,all containers
1040,1699530029,5202.333333333333,1.6666666666666667,62.0,1.0,all containers
1041,1699530032,3340.6666666666665,5.666666666666666,59.0,1.0,all containers
1042,1699530035,1452.3333333333335,3.6666666666666665,7.0,1.0,all containers
1043,1699530038,1399.6666666666667,4.666666666666667,4.0,1.0,all containers
1044,1699530041,1394.0,0.0,4.0,1.0,all containers
1045,1699530044,1407.6666666666665,0.6666666666666666,0.0,1.0,all containers
1046,1699530047,5818.0,30.333333333333332,36.0,1.0,all containers
1047,1699530050,8989.0,0.3333333333333333,89.0,1.0,all containers
1048,1699530053,8995.333333333334,1.0,91.0,1.0,all containers
1049,1699530056,8999.0,0.6666666666666666,90.0,1.0,all containers
1050,1699530059,8994.0,4.666666666666667,90.0,1.0,all containers
1051,1699530062,8982.666666666668,1.0,91.0,1.0,all containers
1052,1699530065,9000.333333333334,1.0,94.0,1.0,all containers
1053,1699530068,9001.333333333334,5.333333333333333,92.0,1.0,all containers
1054,1699530071,9007.0,0.6666666666666666,89.0,1.0,all containers
1055,1699530074,9018.666666666668,0.6666666666666666,92.0,1.0,all containers
1056,1699530077,5416.666666666666,15.333333333333334,92.0,1.0,all containers
1057,1699530080,1418.3333333333333,4.666666666666667,5.0,1.0,all containers
1058,1699530083,1418.0,1.0,3.0,1.0,all containers
1059,1699530086,1413.3333333333333,1.6666666666666667,4.0,1.0,all containers
1060,1699530089,1420.6666666666667,5.333333333333333,5.0,1.0,all containers
1061,1699530092,1419.3333333333335,25.333333333333332,36.0,1.0,all containers
1062,1699530095,15638.666666666668,1.3333333333333333,151.0,1.0,all containers
1063,1699530098,15629.0,5.333333333333333,156.0,1.0,all containers
1064,1699530101,15600.666666666666,0.6666666666666666,158.0,1.0,all containers
1065,1699530104,15637.333333333332,0.6666666666666666,155.0,1.0,all containers
1066,1699530107,15617.333333333334,1.3333333333333333,160.0,1.0,all containers
1067,1699530110,15617.333333333334,5.666666666666667,160.0,1.0,all containers
1068,1699530113,15649.666666666666,0.6666666666666666,160.0,1.0,all containers
1069,1699530116,15581.0,0.3333333333333333,159.0,1.0,all containers
1070,1699530119,15605.333333333334,4.333333333333333,158.0,1.0,all containers
1071,1699530122,9232.0,12.333333333333334,161.0,1.0,all containers
1072,1699530125,1436.3333333333333,3.3333333333333335,5.0,1.0,all containers
1073,1699530128,1400.6666666666665,5.0,6.0,1.0,all containers
1074,1699530131,1403.0,0.6666666666666666,6.0,1.0,all containers
1075,1699530134,1394.6666666666665,1.3333333333333333,1.0,1.0,all containers
1076,1699530137,1493.6666666666667,24.0,8.0,1.0,all containers
1077,1699530140,24048.333333333332,5.333333333333333,150.0,1.0,all containers
1078,1699530143,24092.0,0.6666666666666666,148.0,1.0,all containers
1079,1699530146,24033.0,1.3333333333333333,150.0,1.0,all containers
1080,1699530149,24064.0,4.333333333333333,153.0,1.0,all containers
1081,1699530152,24048.0,0.0,149.0,1.0,all containers
1082,1699530155,24087.0,0.6666666666666666,156.0,1.0,all containers
1083,1699530158,24066.666666666668,0.6666666666666666,154.0,1.0,all containers
1084,1699530161,24053.333333333332,4.666666666666667,154.0,1.0,all containers
1085,1699530164,24071.333333333332,1.0,155.0,1.0,all containers
1086,1699530167,17084.666666666668,18.666666666666668,156.0,1.0,all containers
1087,1699530170,1411.6666666666665,8.666666666666666,10.0,1.0,all containers
1088,1699530173,1413.3333333333333,1.3333333333333333,5.0,1.0,all containers
1089,1699530176,1519.3333333333333,0.0,5.0,1.0,all containers
1090,1699530179,1384.0,0.0,3.0,1.0,all containers
1091,1699530182,1250.0,28.666666666666668,83.0,1.0,all containers
1092,1699530185,29121.333333333332,3.0,144.0,1.0,all containers
1093,1699530188,29030.0,0.3333333333333333,144.0,1.0,all containers
1094,1699530191,28957.666666666668,5.333333333333333,142.0,1.0,all containers
1095,1699530194,29003.333333333336,2.3333333333333335,143.0,1.0,all containers
1096,1699530197,29034.333333333336,1.0,144.0,1.0,all containers
1097,1699530200,29032.0,1.6666666666666667,140.0,1.0,all containers
1098,1699530203,29063.333333333332,5.666666666666667,146.0,1.0,all containers
1099,1699530206,28992.333333333332,1.6666666666666667,146.0,1.0,all containers
1100,1699530209,29153.333333333336,2.6666666666666665,147.0,1.0,all containers
1101,1699530212,21491.0,28.0,141.0,1.0,all containers
1102,1699530215,1412.3333333333333,4.333333333333333,7.0,1.0,all containers
1103,1699530218,1382.6666666666667,1.6666666666666667,6.0,1.0,all containers
1104,1699530221,1394.3333333333333,4.666666666666667,0.0,1.0,all containers
1105,1699530224,1425.3333333333335,1.6666666666666667,4.0,1.0,all containers
1106,1699530227,1289.3333333333333,24.666666666666668,24.0,1.0,all containers
1107,1699530230,29117.0,2.0,148.0,1.0,all containers
1108,1699530233,28919.333333333332,6.333333333333333,144.0,1.0,all containers
1109,1699530236,29001.0,0.3333333333333333,148.0,1.0,all containers
1110,1699530239,29103.0,1.3333333333333333,146.0,1.0,all containers
1111,1699530242,29084.333333333336,5.333333333333333,144.0,1.0,all containers
1112,1699530245,28973.333333333336,1.6666666666666667,141.0,1.0,all containers
1113,1699530248,29061.333333333332,1.3333333333333333,146.0,1.0,all containers
1114,1699530251,29159.0,0.6666666666666666,151.0,1.0,all containers
1115,1699530254,28938.0,6.333333333333333,147.0,1.0,all containers
1116,1699530257,22882.333333333336,24.333333333333332,147.0,1.0,all containers
1117,1699530260,1442.0,4.666666666666667,6.0,1.0,all containers
1118,1699530263,1444.6666666666667,5.0,2.0,1.0,all containers
1119,1699530266,1396.3333333333335,0.6666666666666666,5.0,1.0,all containers
1120,1699530269,1417.0,1.6666666666666667,2.0,1.0,all containers
1121,1699530272,1470.3333333333335,25.0,10.0,1.0,all containers
1122,1699530275,5190.0,6.333333333333333,50.0,1.0,all containers
1123,1699530278,5143.0,1.0,50.0,1.0,all containers
1124,1699530281,5092.333333333334,0.0,46.0,1.0,all containers
1125,1699530284,5135.333333333334,5.0,51.0,1.0,all containers
1126,1699530287,5184.333333333334,3.3333333333333335,49.0,1.0,all containers
1127,1699530290,5093.0,0.0,48.0,1.0,all containers
1128,1699530293,5152.666666666667,0.3333333333333333,47.0,1.0,all containers
1129,1699530296,5272.333333333334,5.0,47.0,1.0,all containers
1130,1699530299,5066.0,1.0,47.0,1.0,all containers
1131,1699530302,3877.3333333333335,18.333333333333332,47.0,1.0,all containers
1132,1699530305,1457.6666666666667,9.333333333333334,4.0,1.0,all containers
1133,1699530308,1413.0,0.3333333333333333,2.0,1.0,all containers
1134,1699530311,1408.0,2.0,3.0,1.0,all containers
1135,1699530314,1413.3333333333333,5.666666666666667,4.0,1.0,all containers
1136,1699530317,6090.0,26.666666666666664,33.0,1.0,all containers
1137,1699530320,8773.666666666666,0.0,69.0,1.0,all containers
1138,1699530323,8804.666666666666,0.6666666666666666,73.0,1.0,all containers
1139,1699530326,8799.333333333332,5.333333333333333,70.0,1.0,all containers
1140,1699530329,8785.0,1.3333333333333333,69.0,1.0,all containers
1141,1699530332,8771.0,1.6666666666666667,68.0,1.0,all containers
1142,1699530335,8783.0,4.666666666666667,74.0,1.0,all containers
1143,1699530338,8774.0,0.3333333333333333,69.0,1.0,all containers
1144,1699530341,8773.333333333334,0.0,69.0,1.0,all containers
1145,1699530344,8790.666666666666,0.3333333333333333,67.0,1.0,all containers
1146,1699530347,1448.0,9.333333333333334,69.0,1.0,all containers
1147,1699530350,1407.3333333333333,0.6666666666666666,4.0,1.0,all containers
1148,1699530353,1406.0,1.6666666666666667,2.0,1.0,all containers
1149,1699530356,1412.0,6.333333333333333,6.0,1.0,all containers
1150,1699530359,1450.6666666666665,23.666666666666668,0.0,1.0,all containers
1151,1699530362,13860.333333333334,1.0,104.0,1.0,all containers
1152,1699530365,15336.333333333334,0.6666666666666666,111.0,1.0,all containers
1153,1699530368,15356.333333333332,5.333333333333333,110.0,1.0,all containers
1154,1699530371,15334.666666666666,0.3333333333333333,110.0,1.0,all containers
1155,1699530374,15331.333333333334,0.6666666666666666,110.0,1.0,all containers
1156,1699530377,15595.0,4.666666666666667,107.0,1.0,all containers
1157,1699530380,15310.999999999998,0.0,109.0,1.0,all containers
1158,1699530383,15350.666666666668,2.3333333333333335,110.0,1.0,all containers
1159,1699530386,15350.666666666668,4.333333333333333,107.0,1.0,all containers
1160,1699530389,15287.666666666666,0.0,108.0,1.0,all containers
1161,1699530392,1410.0,6.0,7.0,1.0,all containers
1162,1699530395,1453.6666666666667,1.6666666666666667,5.0,1.0,all containers
1163,1699530398,1399.3333333333333,5.333333333333333,4.0,1.0,all containers
1164,1699530401,1423.6666666666667,1.6666666666666667,4.0,1.0,all containers
1165,1699530404,1460.0,25.333333333333332,4.0,1.0,all containers
1166,1699530407,19580.333333333332,4.666666666666667,80.0,1.0,all containers
1167,1699530410,23371.0,0.3333333333333333,114.0,1.0,all containers
1168,1699530413,23142.333333333332,1.3333333333333333,113.0,1.0,all containers
1169,1699530416,23433.333333333332,0.0,118.0,1.0,all containers
1170,1699530419,23484.0,4.333333333333333,111.0,1.0,all containers
1171,1699530422,23456.666666666668,0.0,113.0,1.0,all containers
1172,1699530425,23482.333333333336,0.3333333333333333,115.0,1.0,all containers
1173,1699530428,23475.666666666664,4.333333333333333,114.0,1.0,all containers
1174,1699530431,23439.333333333336,0.0,114.0,1.0,all containers
1175,1699530434,23488.666666666668,0.3333333333333333,112.0,1.0,all containers
1176,1699530437,1425.0,9.333333333333334,9.0,1.0,all containers
1177,1699530440,1422.3333333333333,0.0,7.0,1.0,all containers
1178,1699530443,1423.3333333333333,0.3333333333333333,3.0,1.0,all containers
1179,1699530446,1372.6666666666665,0.0,2.0,1.0,all containers
1180,1699530449,1491.0,27.333333333333332,4.0,1.0,all containers
1181,1699530452,20253.333333333332,2.0,66.0,1.0,all containers
1182,1699530455,27778.333333333332,0.3333333333333333,109.0,1.0,all containers
1183,1699530458,27839.666666666668,4.0,113.0,1.0,all containers
1184,1699530461,27971.333333333336,0.0,111.0,1.0,all containers
1185,1699530464,28048.333333333332,0.3333333333333333,109.0,1.0,all containers
1186,1699530467,27910.333333333332,0.3333333333333333,110.0,1.0,all containers
1187,1699530470,27891.333333333336,4.333333333333333,111.0,1.0,all containers
1188,1699530473,27867.0,0.3333333333333333,110.0,1.0,all containers
1189,1699530476,27930.0,0.0,110.0,1.0,all containers
1190,1699530479,28044.666666666664,0.0,109.0,1.0,all containers
1191,1699530482,1352.6666666666667,4.666666666666667,86.0,1.0,all containers
1192,1699530485,1595.0,3.3333333333333335,7.0,1.0,all containers
1193,1699530488,1396.6666666666667,0.0,3.0,1.0,all containers
1194,1699530491,1383.0,4.666666666666667,4.0,1.0,all containers
1195,1699530494,1433.0,3.6666666666666665,4.0,1.0,all containers
1196,1699530497,17747.333333333332,25.333333333333336,88.0,1.0,all containers
1197,1699530500,27829.333333333332,0.0,110.0,1.0,all containers
1198,1699530503,27854.0,3.3333333333333335,111.0,1.0,all containers
1199,1699530506,27648.333333333332,0.0,110.0,1.0,all containers
1200,1699530509,27861.333333333332,0.0,108.0,1.0,all containers
1201,1699530512,27998.666666666664,4.333333333333333,109.0,1.0,all containers
1202,1699530515,28543.0,0.3333333333333333,110.0,1.0,all containers
1203,1699530518,27563.333333333332,0.0,111.0,1.0,all containers
1204,1699530521,27928.666666666668,0.0,114.0,1.0,all containers
1205,1699530524,28039.666666666668,4.666666666666667,112.0,1.0,all containers
1206,1699530527,12762.333333333334,130.0,114.0,1.0,all containers
1207,1699530530,1434.3333333333333,3.666666666666667,8.0,1.0,all containers
1208,1699530533,1429.0,4.666666666666667,3.0,1.0,all containers
1209,1699530536,1392.0,0.0,2.0,1.0,all containers
1210,1699530539,1408.3333333333335,0.0,2.0,1.0,all containers
1211,1699530542,1453.3333333333333,28.666666666666668,7.0,1.0,all containers
1212,1699530545,5183.0,0.3333333333333333,58.0,1.0,all containers
1213,1699530548,5137.0,0.0,60.0,1.0,all containers
1214,1699530551,5158.0,0.0,59.0,1.0,all containers
1215,1699530554,5199.333333333334,4.666666666666667,61.0,1.0,all containers
1216,1699530557,5171.0,0.3333333333333333,60.0,1.0,all containers
1217,1699530560,5174.0,0.0,56.0,1.0,all containers
1218,1699530563,5219.0,4.666666666666667,59.0,1.0,all containers
1219,1699530566,5219.0,0.0,60.0,1.0,all containers
1220,1699530569,5164.0,0.0,59.0,1.0,all containers
1221,1699530572,4240.333333333334,18.0,59.0,1.0,all containers
1222,1699530575,1433.6666666666667,8.0,4.0,1.0,all containers
1223,1699530578,1409.3333333333333,0.0,2.0,1.0,all containers
1224,1699530581,1391.3333333333335,0.0,6.0,1.0,all containers
1225,1699530584,1420.6666666666667,4.666666666666667,3.0,1.0,all containers
1226,1699530587,5726.333333333334,24.666666666666664,35.0,1.0,all containers
1227,1699530590,8805.666666666666,0.6666666666666666,84.0,1.0,all containers
1228,1699530593,8835.666666666666,0.6666666666666666,84.0,1.0,all containers
1229,1699530596,8810.0,4.333333333333333,82.0,1.0,all containers
1230,1699530599,8830.0,0.0,81.0,1.0,all containers
1231,1699530602,8793.333333333334,0.0,84.0,1.0,all containers
1232,1699530605,8971.333333333332,4.666666666666667,85.0,1.0,all containers
1233,1699530608,8797.0,1.0,79.0,1.0,all containers
1234,1699530611,8813.666666666666,1.3333333333333333,84.0,1.0,all containers
1235,1699530614,8872.666666666668,4.666666666666667,85.0,1.0,all containers
1236,1699530617,1383.6666666666667,5.0,77.0,1.0,all containers
1237,1699530620,1467.6666666666665,0.0,3.0,1.0,all containers
1238,1699530623,1416.6666666666665,0.3333333333333333,3.0,1.0,all containers
1239,1699530626,1396.3333333333333,4.333333333333333,4.0,1.0,all containers
1240,1699530629,1461.6666666666667,24.0,2.0,1.0,all containers
1241,1699530632,13433.333333333332,0.0,121.0,1.0,all containers
1242,1699530635,15492.0,5.0,139.0,1.0,all containers
1243,1699530638,15399.0,1.3333333333333333,139.0,1.0,all containers
1244,1699530641,15378.333333333332,0.0,137.0,1.0,all containers
1245,1699530644,15386.666666666666,0.3333333333333333,139.0,1.0,all containers
1246,1699530647,15406.333333333334,4.666666666666667,140.0,1.0,all containers
1247,1699530650,15370.333333333334,0.3333333333333333,137.0,1.0,all containers
1248,1699530653,15395.666666666666,0.3333333333333333,138.0,1.0,all containers
1249,1699530656,15416.0,5.333333333333333,137.0,1.0,all containers
1250,1699530659,15406.0,0.0,137.0,1.0,all containers
1251,1699530662,1425.6666666666667,6.333333333333333,8.0,1.0,all containers
1252,1699530665,1421.6666666666667,5.0,4.0,1.0,all containers
