,timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,platform_power,node_type,id
742,1699529135,15706.666666666666,0.0,3572.0,12141.0,4.0,1.0,all containers
743,1699529138,0.0,0.0,0.0,0.0,4.0,1.0,all containers
744,1699529141,0.0,0.0,0.0,0.0,3.0,1.0,all containers
745,1699529144,367194.0,700416.0,96665.66666666667,270528.3333333334,0.0,1.0,all containers
746,1699529147,0.0,0.0,0.0,0.0,87.0,1.0,all containers
747,1699529150,0.0,0.0,0.0,0.0,85.0,1.0,all containers
748,1699529153,0.0,0.0,0.0,0.0,85.0,1.0,all containers
749,1699529156,0.0,0.0,0.0,0.0,84.0,1.0,all containers
750,1699529159,0.0,0.0,0.0,0.0,84.0,1.0,all containers
751,1699529162,0.0,0.0,0.0,0.0,86.0,1.0,all containers
752,1699529165,0.0,0.0,0.0,0.0,86.0,1.0,all containers
753,1699529168,0.0,0.0,0.0,0.0,85.0,1.0,all containers
754,1699529171,0.0,0.0,0.0,0.0,88.0,1.0,all containers
755,1699529174,0.0,0.0,0.0,0.0,86.0,1.0,all containers
756,1699529177,228146.6666666667,0.0,63240.0,164906.6666666667,0.0,1.0,all containers
757,1699529180,12173.333333333332,0.0,0.0,12166.666666666668,3.0,1.0,all containers
758,1699529183,13580.0,0.0,0.0,13586.666666666668,3.0,1.0,all containers
759,1699529186,0.0,0.0,0.0,0.0,2.0,1.0,all containers
760,1699529189,398533.3333333334,709973.3333333333,85026.66666666666,313500.0,1.0,1.0,all containers
761,1699529192,0.0,0.0,0.0,0.0,57.0,1.0,all containers
762,1699529195,0.0,0.0,0.0,0.0,56.0,1.0,all containers
763,1699529198,0.0,0.0,0.0,0.0,55.0,1.0,all containers
764,1699529201,1338.0,0.0,306.0,1038.0,57.0,1.0,all containers
765,1699529204,0.0,0.0,0.0,0.0,54.0,1.0,all containers
766,1699529207,0.0,0.0,0.0,0.0,55.0,1.0,all containers
767,1699529210,0.0,0.0,0.0,0.0,56.0,1.0,all containers
768,1699529213,0.0,0.0,0.0,0.0,56.0,1.0,all containers
769,1699529216,0.0,0.0,0.0,0.0,54.0,1.0,all containers
770,1699529219,0.0,0.0,0.0,0.0,57.0,1.0,all containers
771,1699529222,199432.6666666667,0.0,13016.333333333332,186416.3333333333,1.0,1.0,all containers
772,1699529225,0.0,0.0,0.0,0.0,2.0,1.0,all containers
773,1699529228,0.0,0.0,0.0,0.0,0.0,1.0,all containers
774,1699529231,0.0,0.0,0.0,0.0,3.0,1.0,all containers
775,1699529234,376302.0,614400.0,131118.0,245184.0,9.0,1.0,all containers
776,1699529237,0.0,0.0,0.0,0.0,85.0,1.0,all containers
777,1699529240,0.0,0.0,0.0,0.0,84.0,1.0,all containers
778,1699529243,19286.666666666668,0.0,19286.666666666668,0.0,86.0,1.0,all containers
779,1699529246,0.0,0.0,0.0,0.0,87.0,1.0,all containers
780,1699529249,0.0,0.0,0.0,0.0,83.0,1.0,all containers
781,1699529252,0.0,0.0,0.0,0.0,83.0,1.0,all containers
782,1699529255,0.0,0.0,0.0,0.0,90.0,1.0,all containers
783,1699529258,0.0,0.0,0.0,0.0,85.0,1.0,all containers
784,1699529261,0.0,0.0,0.0,0.0,85.0,1.0,all containers
785,1699529264,67153.33333333333,0.0,37093.333333333336,30060.0,88.0,1.0,all containers
786,1699529267,161544.33333333334,0.0,47544.333333333336,114000.0,4.0,1.0,all containers
787,1699529270,0.0,0.0,0.0,0.0,3.0,1.0,all containers
788,1699529273,0.0,0.0,0.0,0.0,4.0,1.0,all containers
789,1699529276,44181.333333333336,674474.6666666666,30495.0,13680.0,2.0,1.0,all containers
790,1699529279,15478147.666666668,4852394.666666666,3556887.6666666665,11921266.333333334,73.0,1.0,all containers
791,1699529282,0.0,0.0,0.0,0.0,137.0,1.0,all containers
792,1699529285,0.0,0.0,0.0,0.0,144.0,1.0,all containers
793,1699529288,0.0,0.0,0.0,0.0,144.0,1.0,all containers
794,1699529291,0.0,0.0,0.0,0.0,143.0,1.0,all containers
795,1699529294,0.0,0.0,0.0,0.0,142.0,1.0,all containers
796,1699529297,0.0,0.0,0.0,0.0,143.0,1.0,all containers
797,1699529300,0.0,0.0,0.0,0.0,143.0,1.0,all containers
798,1699529303,9570.0,0.0,0.0,9570.0,145.0,1.0,all containers
799,1699529306,0.0,0.0,0.0,0.0,146.0,1.0,all containers
800,1699529309,200673.6666666667,0.0,59488.66666666667,141179.3333333333,101.0,1.0,all containers
801,1699529312,18813.333333333336,0.0,18813.333333333336,0.0,6.0,1.0,all containers
802,1699529315,0.0,0.0,0.0,0.0,5.0,1.0,all containers
803,1699529318,0.0,0.0,0.0,0.0,5.0,1.0,all containers
804,1699529321,334673.3333333334,557056.0,104584.0,230095.0,3.0,1.0,all containers
805,1699529324,0.0,0.0,0.0,0.0,145.0,1.0,all containers
806,1699529327,0.0,0.0,0.0,0.0,150.0,1.0,all containers
807,1699529330,0.0,0.0,0.0,0.0,150.0,1.0,all containers
808,1699529333,0.0,0.0,0.0,0.0,149.0,1.0,all containers
809,1699529336,0.0,0.0,0.0,0.0,152.0,1.0,all containers
810,1699529339,0.0,0.0,0.0,0.0,155.0,1.0,all containers
811,1699529342,0.0,0.0,0.0,0.0,152.0,1.0,all containers
812,1699529345,0.0,0.0,0.0,0.0,154.0,1.0,all containers
813,1699529348,0.0,0.0,0.0,0.0,155.0,1.0,all containers
814,1699529351,0.0,0.0,0.0,0.0,150.0,1.0,all containers
815,1699529354,203394.0,270336.0,62202.0,141186.0,45.0,1.0,all containers
816,1699529357,16734.0,270336.0,3810.0,12924.0,7.0,1.0,all containers
817,1699529360,0.0,0.0,0.0,0.0,3.0,1.0,all containers
818,1699529363,12072.0,0.0,2754.0,9324.0,3.0,1.0,all containers
819,1699529366,376764.0,638976.0,111876.0,264888.0,2.0,1.0,all containers
820,1699529369,0.0,0.0,0.0,0.0,118.0,1.0,all containers
821,1699529372,0.0,0.0,0.0,0.0,156.0,1.0,all containers
822,1699529375,0.0,0.0,0.0,0.0,156.0,1.0,all containers
823,1699529378,0.0,0.0,0.0,0.0,156.0,1.0,all containers
824,1699529381,920.0,0.0,206.66666666666669,713.3333333333333,157.0,1.0,all containers
825,1699529384,0.0,0.0,0.0,0.0,156.0,1.0,all containers
826,1699529387,0.0,0.0,0.0,0.0,158.0,1.0,all containers
827,1699529390,0.0,0.0,0.0,0.0,158.0,1.0,all containers
828,1699529393,0.0,0.0,0.0,0.0,157.0,1.0,all containers
829,1699529396,0.0,0.0,0.0,0.0,160.0,1.0,all containers
830,1699529399,175344.66666666666,0.0,18170.333333333336,157174.33333333334,12.0,1.0,all containers
831,1699529402,42914.666666666664,0.0,0.0,42914.666666666664,11.0,1.0,all containers
832,1699529405,0.0,0.0,0.0,0.0,7.0,1.0,all containers
833,1699529408,0.0,0.0,0.0,0.0,3.0,1.0,all containers
834,1699529411,393065.6666666667,596650.6666666667,108718.0,284341.3333333334,3.0,1.0,all containers
835,1699529414,0.0,0.0,0.0,0.0,123.0,1.0,all containers
836,1699529417,0.0,0.0,0.0,0.0,157.0,1.0,all containers
837,1699529420,0.0,0.0,0.0,0.0,155.0,1.0,all containers
838,1699529423,9877.0,860160.0,2254.0,7630.0,159.0,1.0,all containers
839,1699529426,0.0,860160.0,0.0,0.0,156.0,1.0,all containers
840,1699529429,0.0,0.0,0.0,0.0,157.0,1.0,all containers
841,1699529432,0.0,0.0,0.0,0.0,161.0,1.0,all containers
842,1699529435,0.0,0.0,0.0,0.0,159.0,1.0,all containers
843,1699529438,0.0,0.0,0.0,0.0,157.0,1.0,all containers
844,1699529441,0.0,0.0,0.0,0.0,157.0,1.0,all containers
845,1699529444,163064.0,0.0,35955.0,127103.33333333334,16.0,1.0,all containers
846,1699529447,67110.33333333333,0.0,28180.333333333336,38930.0,5.0,1.0,all containers
847,1699529450,0.0,0.0,0.0,0.0,7.0,1.0,all containers
848,1699529453,0.0,0.0,0.0,0.0,4.0,1.0,all containers
849,1699529456,348528.3333333334,1206954.6666666665,69518.66666666667,279009.6666666666,0.0,1.0,all containers
850,1699529459,9177.0,1206954.6666666665,0.0,9183.333333333332,24.0,1.0,all containers
851,1699529462,0.0,0.0,0.0,0.0,29.0,1.0,all containers
852,1699529465,0.0,0.0,0.0,0.0,28.0,1.0,all containers
853,1699529468,0.0,0.0,0.0,0.0,25.0,1.0,all containers
854,1699529471,0.0,0.0,0.0,0.0,27.0,1.0,all containers
855,1699529474,0.0,0.0,0.0,0.0,29.0,1.0,all containers
856,1699529477,0.0,0.0,0.0,0.0,29.0,1.0,all containers
857,1699529480,0.0,0.0,0.0,0.0,26.0,1.0,all containers
858,1699529483,19234.333333333336,25941.333333333332,19234.333333333336,0.0,26.0,1.0,all containers
859,1699529486,1368.0,25941.333333333332,1368.0,0.0,28.0,1.0,all containers
860,1699529489,65958.0,24576.0,4164.0,61794.0,11.0,1.0,all containers
861,1699529492,160920.0,24576.0,21744.0,139170.0,5.0,1.0,all containers
862,1699529495,0.0,0.0,0.0,0.0,3.0,1.0,all containers
863,1699529498,0.0,0.0,0.0,0.0,2.0,1.0,all containers
864,1699529501,366858.0,576170.6666666666,73116.0,293748.0,3.0,1.0,all containers
865,1699529504,15311986.0,4251648.0,3481372.0,11830614.0,35.0,1.0,all containers
866,1699529507,0.0,0.0,0.0,0.0,34.0,1.0,all containers
867,1699529510,0.0,0.0,0.0,0.0,38.0,1.0,all containers
868,1699529513,0.0,0.0,0.0,0.0,34.0,1.0,all containers
869,1699529516,0.0,0.0,0.0,0.0,39.0,1.0,all containers
870,1699529519,0.0,0.0,0.0,0.0,33.0,1.0,all containers
871,1699529522,0.0,0.0,0.0,0.0,35.0,1.0,all containers
872,1699529525,0.0,0.0,0.0,0.0,35.0,1.0,all containers
873,1699529528,0.0,0.0,0.0,0.0,34.0,1.0,all containers
874,1699529531,0.0,0.0,0.0,0.0,36.0,1.0,all containers
875,1699529534,62757.0,0.0,15820.666666666666,46930.0,20.0,1.0,all containers
876,1699529537,163710.33333333334,0.0,27588.0,136122.3333333333,4.0,1.0,all containers
877,1699529540,0.0,0.0,0.0,0.0,2.0,1.0,all containers
878,1699529543,14680.666666666666,0.0,14680.666666666666,0.0,4.0,1.0,all containers
879,1699529546,244472.0,1426773.3333333333,89928.33333333333,154550.0,3.0,1.0,all containers
880,1699529549,15476136.0,5492736.0,3535198.6666666665,11940930.333333334,50.0,1.0,all containers
881,1699529552,0.0,0.0,0.0,0.0,47.0,1.0,all containers
882,1699529555,0.0,0.0,0.0,0.0,50.0,1.0,all containers
883,1699529558,0.0,0.0,0.0,0.0,50.0,1.0,all containers
884,1699529561,1122.0,0.0,258.0,870.0,49.0,1.0,all containers
885,1699529564,0.0,0.0,0.0,0.0,47.0,1.0,all containers
886,1699529567,0.0,0.0,0.0,0.0,50.0,1.0,all containers
887,1699529570,0.0,0.0,0.0,0.0,49.0,1.0,all containers
888,1699529573,0.0,0.0,0.0,0.0,49.0,1.0,all containers
889,1699529576,0.0,0.0,0.0,0.0,48.0,1.0,all containers
890,1699529579,55017.66666666667,0.0,20026.0,34986.0,42.0,1.0,all containers
891,1699529582,145746.6666666667,0.0,29914.333333333336,115838.0,3.0,1.0,all containers
892,1699529585,0.0,0.0,0.0,0.0,2.0,1.0,all containers
893,1699529588,0.0,0.0,0.0,0.0,1.0,1.0,all containers
894,1699529591,62344.66666666667,882005.3333333333,3411.333333333333,58927.66666666667,2.0,1.0,all containers
895,1699529594,15641513.333333334,4949333.333333333,3639863.333333333,12001649.666666668,36.0,1.0,all containers
896,1699529597,0.0,0.0,0.0,0.0,51.0,1.0,all containers
897,1699529600,0.0,0.0,0.0,0.0,51.0,1.0,all containers
898,1699529603,15941.0,0.0,15941.0,0.0,49.0,1.0,all containers
899,1699529606,0.0,0.0,0.0,0.0,54.0,1.0,all containers
900,1699529609,0.0,0.0,0.0,0.0,49.0,1.0,all containers
901,1699529612,0.0,0.0,0.0,0.0,55.0,1.0,all containers
902,1699529615,0.0,0.0,0.0,0.0,54.0,1.0,all containers
903,1699529618,0.0,0.0,0.0,0.0,54.0,1.0,all containers
904,1699529621,0.0,0.0,0.0,0.0,55.0,1.0,all containers
905,1699529624,63472.666666666664,0.0,4490.333333333334,58988.666666666664,67.0,1.0,all containers
906,1699529627,144534.0,0.0,54522.0,90006.0,3.0,1.0,all containers
907,1699529630,0.0,0.0,0.0,0.0,1.0,1.0,all containers
908,1699529633,0.0,0.0,0.0,0.0,3.0,1.0,all containers
909,1699529636,38184.0,211626.6666666667,2994.0,35196.0,3.0,1.0,all containers
910,1699529639,15733620.0,4470101.333333333,3550041.0,12183579.0,32.0,1.0,all containers
911,1699529642,0.0,0.0,0.0,0.0,36.0,1.0,all containers
912,1699529645,0.0,0.0,0.0,0.0,33.0,1.0,all containers
913,1699529648,0.0,0.0,0.0,0.0,35.0,1.0,all containers
914,1699529651,0.0,0.0,0.0,0.0,35.0,1.0,all containers
915,1699529654,0.0,0.0,0.0,0.0,37.0,1.0,all containers
916,1699529657,0.0,0.0,0.0,0.0,37.0,1.0,all containers
917,1699529660,1653.3333333333335,873813.3333333333,373.33333333333337,1273.3333333333333,36.0,1.0,all containers
918,1699529663,19233.333333333332,873813.3333333333,19233.333333333332,0.0,38.0,1.0,all containers
919,1699529666,0.0,873813.3333333333,0.0,0.0,37.0,1.0,all containers
920,1699529669,71653.33333333333,518826.6666666666,25453.333333333336,46206.66666666667,72.0,1.0,all containers
921,1699529672,169461.0,492885.3333333333,128750.33333333333,40704.333333333336,4.0,1.0,all containers
922,1699529675,0.0,0.0,0.0,0.0,0.0,1.0,all containers
923,1699529678,0.0,0.0,0.0,0.0,4.0,1.0,all containers
924,1699529681,0.0,0.0,0.0,0.0,4.0,1.0,all containers
925,1699529684,412819.3333333333,622592.0,168485.66666666666,244333.66666666666,14.0,1.0,all containers
926,1699529687,0.0,0.0,0.0,0.0,36.0,1.0,all containers
927,1699529690,0.0,0.0,0.0,0.0,36.0,1.0,all containers
928,1699529693,0.0,0.0,0.0,0.0,37.0,1.0,all containers
929,1699529696,0.0,0.0,0.0,0.0,35.0,1.0,all containers
930,1699529699,0.0,0.0,0.0,0.0,36.0,1.0,all containers
931,1699529702,0.0,0.0,0.0,0.0,34.0,1.0,all containers
932,1699529705,0.0,0.0,0.0,0.0,37.0,1.0,all containers
933,1699529708,0.0,0.0,0.0,0.0,34.0,1.0,all containers
934,1699529711,0.0,0.0,0.0,0.0,35.0,1.0,all containers
935,1699529714,0.0,0.0,0.0,0.0,35.0,1.0,all containers
936,1699529717,288920.0,0.0,0.0,288920.0,0.0,1.0,all containers
937,1699529720,0.0,0.0,0.0,0.0,4.0,1.0,all containers
938,1699529723,16840.0,0.0,0.0,16846.666666666668,2.0,1.0,all containers
939,1699529726,0.0,0.0,0.0,0.0,2.0,1.0,all containers
940,1699529729,443613.3333333334,682666.6666666667,151386.66666666666,292226.6666666667,5.0,1.0,all containers
941,1699529732,0.0,0.0,0.0,0.0,41.0,1.0,all containers
942,1699529735,0.0,0.0,0.0,0.0,39.0,1.0,all containers
943,1699529738,0.0,0.0,0.0,0.0,41.0,1.0,all containers
944,1699529741,1344.0,0.0,306.0,1032.0,44.0,1.0,all containers
945,1699529744,0.0,0.0,0.0,0.0,40.0,1.0,all containers
946,1699529747,0.0,0.0,0.0,0.0,38.0,1.0,all containers
947,1699529750,0.0,0.0,0.0,0.0,38.0,1.0,all containers
948,1699529753,0.0,0.0,0.0,0.0,37.0,1.0,all containers
949,1699529756,0.0,0.0,0.0,0.0,40.0,1.0,all containers
950,1699529759,62790.0,0.0,47322.0,15474.0,39.0,1.0,all containers
951,1699529762,144607.6666666667,0.0,37105.33333333333,107496.66666666666,0.0,1.0,all containers
952,1699529765,0.0,0.0,0.0,0.0,3.0,1.0,all containers
953,1699529768,0.0,0.0,0.0,0.0,3.0,1.0,all containers
954,1699529771,0.0,0.0,0.0,0.0,2.0,1.0,all containers
955,1699529774,342261.0,557056.0,66062.0,276204.6666666667,8.0,1.0,all containers
956,1699529777,0.0,0.0,0.0,0.0,58.0,1.0,all containers
957,1699529780,0.0,0.0,0.0,0.0,63.0,1.0,all containers
958,1699529783,18664.333333333336,25941.333333333332,18664.333333333336,0.0,60.0,1.0,all containers
959,1699529786,0.0,0.0,0.0,0.0,56.0,1.0,all containers
960,1699529789,0.0,0.0,0.0,0.0,58.0,1.0,all containers
961,1699529792,0.0,0.0,0.0,0.0,57.0,1.0,all containers
962,1699529795,0.0,0.0,0.0,0.0,58.0,1.0,all containers
963,1699529798,0.0,0.0,0.0,0.0,60.0,1.0,all containers
964,1699529801,0.0,0.0,0.0,0.0,62.0,1.0,all containers
965,1699529804,64194.666666666664,0.0,49444.333333333336,14750.333333333334,59.0,1.0,all containers
966,1699529807,161046.0,245760.0,21756.0,139290.0,2.0,1.0,all containers
967,1699529810,0.0,245760.0,0.0,0.0,3.0,1.0,all containers
968,1699529813,0.0,0.0,0.0,0.0,3.0,1.0,all containers
969,1699529816,0.0,0.0,0.0,0.0,3.0,1.0,all containers
970,1699529819,369282.0,614400.0,110220.0,259056.0,5.0,1.0,all containers
971,1699529822,0.0,0.0,0.0,0.0,94.0,1.0,all containers
972,1699529825,0.0,0.0,0.0,0.0,87.0,1.0,all containers
973,1699529828,0.0,0.0,0.0,0.0,88.0,1.0,all containers
974,1699529831,0.0,0.0,0.0,0.0,90.0,1.0,all containers
975,1699529834,0.0,0.0,0.0,0.0,87.0,1.0,all containers
976,1699529837,0.0,0.0,0.0,0.0,89.0,1.0,all containers
977,1699529840,0.0,0.0,0.0,0.0,88.0,1.0,all containers
978,1699529843,13673.333333333332,0.0,13673.333333333332,0.0,87.0,1.0,all containers
979,1699529846,1006.6666666666667,0.0,1006.6666666666667,0.0,86.0,1.0,all containers
980,1699529849,0.0,0.0,0.0,0.0,89.0,1.0,all containers
981,1699529852,212375.66666666666,0.0,36271.0,176111.0,2.0,1.0,all containers
982,1699529855,20716.333333333332,0.0,20716.333333333332,0.0,4.0,1.0,all containers
983,1699529858,0.0,0.0,0.0,0.0,4.0,1.0,all containers
984,1699529861,0.0,0.0,0.0,0.0,2.0,1.0,all containers
985,1699529864,394725.0,622592.0,115862.0,278856.6666666666,8.0,1.0,all containers
986,1699529867,0.0,0.0,0.0,0.0,68.0,1.0,all containers
987,1699529870,0.0,0.0,0.0,0.0,88.0,1.0,all containers
988,1699529873,0.0,0.0,0.0,0.0,95.0,1.0,all containers
989,1699529876,0.0,0.0,0.0,0.0,94.0,1.0,all containers
990,1699529879,0.0,0.0,0.0,0.0,93.0,1.0,all containers
991,1699529882,0.0,0.0,0.0,0.0,94.0,1.0,all containers
992,1699529885,0.0,0.0,0.0,0.0,94.0,1.0,all containers
993,1699529888,0.0,0.0,0.0,0.0,90.0,1.0,all containers
994,1699529891,0.0,0.0,0.0,0.0,94.0,1.0,all containers
995,1699529894,0.0,0.0,0.0,0.0,94.0,1.0,all containers
996,1699529897,235813.3333333333,0.0,45913.33333333333,189900.0,6.0,1.0,all containers
997,1699529900,7653.333333333334,0.0,1753.3333333333335,5900.0,3.0,1.0,all containers
998,1699529903,13353.333333333332,0.0,3060.0,10300.0,4.0,1.0,all containers
999,1699529906,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1000,1699529909,421506.6666666666,737280.0,69286.66666666667,352220.0,2.0,1.0,all containers
1001,1699529912,0.0,0.0,0.0,0.0,76.0,1.0,all containers
1002,1699529915,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1003,1699529918,0.0,0.0,0.0,0.0,79.0,1.0,all containers
1004,1699529921,1128.0,0.0,258.0,870.0,79.0,1.0,all containers
1005,1699529924,0.0,0.0,0.0,0.0,73.0,1.0,all containers
1006,1699529927,0.0,0.0,0.0,0.0,79.0,1.0,all containers
1007,1699529930,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1008,1699529933,0.0,0.0,0.0,0.0,77.0,1.0,all containers
1009,1699529936,0.0,0.0,0.0,0.0,72.0,1.0,all containers
1010,1699529939,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1011,1699529942,198169.0,0.0,31087.333333333336,167076.0,10.0,1.0,all containers
1012,1699529945,18756.666666666664,0.0,18756.666666666664,0.0,6.0,1.0,all containers
1013,1699529948,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1014,1699529951,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1015,1699529954,377332.0,603477.3333333333,50784.66666666667,326553.0,3.0,1.0,all containers
1016,1699529957,0.0,0.0,0.0,0.0,82.0,1.0,all containers
1017,1699529960,0.0,0.0,0.0,0.0,76.0,1.0,all containers
1018,1699529963,13870.0,778240.0,0.0,13870.0,76.0,1.0,all containers
1019,1699529966,0.0,778240.0,0.0,0.0,79.0,1.0,all containers
1020,1699529969,0.0,0.0,0.0,0.0,77.0,1.0,all containers
1021,1699529972,0.0,0.0,0.0,0.0,76.0,1.0,all containers
1022,1699529975,0.0,0.0,0.0,0.0,76.0,1.0,all containers
1023,1699529978,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1024,1699529981,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1025,1699529984,0.0,0.0,0.0,0.0,77.0,1.0,all containers
1026,1699529987,85132.66666666667,0.0,18835.333333333336,66291.0,45.0,1.0,all containers
1027,1699529990,180198.0,0.0,39744.0,140454.0,4.0,1.0,all containers
1028,1699529993,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1029,1699529996,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1030,1699529999,38556.0,245760.0,22434.0,16128.0,2.0,1.0,all containers
1031,1699530002,16020009.0,4537002.666666667,3660356.6666666665,12359646.0,28.0,1.0,all containers
1032,1699530005,0.0,0.0,0.0,0.0,59.0,1.0,all containers
1033,1699530008,0.0,0.0,0.0,0.0,61.0,1.0,all containers
1034,1699530011,0.0,0.0,0.0,0.0,60.0,1.0,all containers
1035,1699530014,0.0,0.0,0.0,0.0,61.0,1.0,all containers
1036,1699530017,0.0,0.0,0.0,0.0,58.0,1.0,all containers
1037,1699530020,0.0,0.0,0.0,0.0,65.0,1.0,all containers
1038,1699530023,19613.333333333332,27306.666666666664,19620.0,0.0,60.0,1.0,all containers
1039,1699530026,0.0,0.0,0.0,0.0,59.0,1.0,all containers
1040,1699530029,0.0,0.0,0.0,0.0,62.0,1.0,all containers
1041,1699530032,66040.0,573440.0,30213.333333333336,35820.0,59.0,1.0,all containers
1042,1699530035,167605.33333333334,544768.0,48899.666666666664,118712.0,7.0,1.0,all containers
1043,1699530038,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1044,1699530041,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1045,1699530044,5044.0,593920.0,1151.3333333333333,3886.666666666667,0.0,1.0,all containers
1046,1699530047,16078085.666666668,4803242.666666667,3681537.3333333335,12396554.333333332,36.0,1.0,all containers
1047,1699530050,0.0,0.0,0.0,0.0,89.0,1.0,all containers
1048,1699530053,0.0,0.0,0.0,0.0,91.0,1.0,all containers
1049,1699530056,0.0,0.0,0.0,0.0,90.0,1.0,all containers
1050,1699530059,0.0,0.0,0.0,0.0,90.0,1.0,all containers
1051,1699530062,0.0,0.0,0.0,0.0,91.0,1.0,all containers
1052,1699530065,0.0,0.0,0.0,0.0,94.0,1.0,all containers
1053,1699530068,0.0,0.0,0.0,0.0,92.0,1.0,all containers
1054,1699530071,0.0,0.0,0.0,0.0,89.0,1.0,all containers
1055,1699530074,0.0,0.0,0.0,0.0,92.0,1.0,all containers
1056,1699530077,69573.0,0.0,2520.0,67046.0,92.0,1.0,all containers
1057,1699530080,175980.0,0.0,38613.333333333336,137373.33333333334,5.0,1.0,all containers
1058,1699530083,15440.0,0.0,3533.333333333333,11906.666666666668,3.0,1.0,all containers
1059,1699530086,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1060,1699530089,0.0,0.0,0.0,0.0,5.0,1.0,all containers
1061,1699530092,365906.6666666666,709973.3333333333,152940.0,212960.0,36.0,1.0,all containers
1062,1699530095,0.0,0.0,0.0,0.0,151.0,1.0,all containers
1063,1699530098,0.0,0.0,0.0,0.0,156.0,1.0,all containers
1064,1699530101,0.0,0.0,0.0,0.0,158.0,1.0,all containers
1065,1699530104,0.0,0.0,0.0,0.0,155.0,1.0,all containers
1066,1699530107,0.0,0.0,0.0,0.0,160.0,1.0,all containers
1067,1699530110,0.0,0.0,0.0,0.0,160.0,1.0,all containers
1068,1699530113,0.0,0.0,0.0,0.0,160.0,1.0,all containers
1069,1699530116,0.0,0.0,0.0,0.0,159.0,1.0,all containers
1070,1699530119,0.0,0.0,0.0,0.0,158.0,1.0,all containers
1071,1699530122,68094.0,0.0,4110.0,63990.0,161.0,1.0,all containers
1072,1699530125,155164.6666666667,0.0,2975.0,152189.6666666667,5.0,1.0,all containers
1073,1699530128,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1074,1699530131,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1075,1699530134,0.0,0.0,0.0,0.0,1.0,1.0,all containers
1076,1699530137,349049.6666666666,580266.6666666667,27653.333333333336,321396.3333333334,8.0,1.0,all containers
1077,1699530140,0.0,0.0,0.0,0.0,150.0,1.0,all containers
1078,1699530143,10551.333333333334,25941.333333333332,0.0,10551.333333333334,148.0,1.0,all containers
1079,1699530146,0.0,0.0,0.0,0.0,150.0,1.0,all containers
1080,1699530149,0.0,0.0,0.0,0.0,153.0,1.0,all containers
1081,1699530152,0.0,0.0,0.0,0.0,149.0,1.0,all containers
1082,1699530155,0.0,0.0,0.0,0.0,156.0,1.0,all containers
1083,1699530158,0.0,0.0,0.0,0.0,154.0,1.0,all containers
1084,1699530161,0.0,0.0,0.0,0.0,154.0,1.0,all containers
1085,1699530164,0.0,0.0,0.0,0.0,155.0,1.0,all containers
1086,1699530167,62016.0,0.0,0.0,62016.0,156.0,1.0,all containers
1087,1699530170,153576.0,0.0,43638.0,109932.0,10.0,1.0,all containers
1088,1699530173,0.0,0.0,0.0,0.0,5.0,1.0,all containers
1089,1699530176,0.0,0.0,0.0,0.0,5.0,1.0,all containers
1090,1699530179,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1091,1699530182,359682.0,589824.0,119514.0,240174.0,83.0,1.0,all containers
1092,1699530185,0.0,0.0,0.0,0.0,144.0,1.0,all containers
1093,1699530188,0.0,0.0,0.0,0.0,144.0,1.0,all containers
1094,1699530191,0.0,0.0,0.0,0.0,142.0,1.0,all containers
1095,1699530194,0.0,0.0,0.0,0.0,143.0,1.0,all containers
1096,1699530197,0.0,0.0,0.0,0.0,144.0,1.0,all containers
1097,1699530200,0.0,0.0,0.0,0.0,140.0,1.0,all containers
1098,1699530203,11466.666666666668,0.0,2626.666666666667,8840.0,146.0,1.0,all containers
1099,1699530206,873.3333333333333,0.0,200.0,673.3333333333333,146.0,1.0,all containers
1100,1699530209,0.0,0.0,0.0,0.0,147.0,1.0,all containers
1101,1699530212,67413.33333333333,0.0,24166.666666666664,43246.66666666667,141.0,1.0,all containers
1102,1699530215,166066.33333333334,0.0,48551.333333333336,117515.0,7.0,1.0,all containers
1103,1699530218,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1104,1699530221,0.0,0.0,0.0,0.0,0.0,1.0,all containers
1105,1699530224,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1106,1699530227,415460.3333333333,700416.0,142664.6666666667,272795.6666666666,24.0,1.0,all containers
1107,1699530230,0.0,0.0,0.0,0.0,148.0,1.0,all containers
1108,1699530233,0.0,0.0,0.0,0.0,144.0,1.0,all containers
1109,1699530236,0.0,0.0,0.0,0.0,148.0,1.0,all containers
