,Unnamed: 0,model_name,model_class,model_file,features,fe_files,output_type,mae,mape,package_mae,core_mae,uncore_mae,dram_mae,package_mape,core_mape,uncore_mape,dram_mape,feature_group,power_range,mae_threshold
24,6,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,6.978268603250266,2.295801592881137,6.978268603250266,0.0,0.0,1.343406595189535,7.127131971849626,0,0,2.295801592881137,CounterIRQCombined,149.64933333332493,29.929866666664985
25,1,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,8.530025306753153,2.3526819859987613,8.530025306753153,0.0,0.0,1.4224313964176127,7.310004270264459,0,0,2.3526819859987613,CounterIRQCombined,149.64933333332493,29.929866666664985
26,4,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.884716069858689,4.314469870080754,11.884716069858689,0.0,0.0,2.582220667002144,13.267448479501056,0,0,4.314469870080754,CounterIRQCombined,149.64933333332493,29.929866666664985
27,0,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.048649035180985,3.5122620654967087,12.048649035180985,0.0,0.0,1.9233277977655927,13.47437929778563,0,0,3.5122620654967087,CounterIRQCombined,149.64933333332493,29.929866666664985
28,3,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,3.957707951068991,1.6766588912177838,3.957707951068991,0.0,0.0,0.9646495922534604,4.707248962346655,0,0,1.6766588912177838,CounterOnly,149.64933333332493,29.929866666664985
29,5,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.0463824557559525,2.088459400116053,4.0463824557559525,0.0,0.0,1.2118721180220706,4.545348625180436,0,0,2.088459400116053,CounterOnly,149.64933333332493,29.929866666664985
30,2,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,4.068664756238685,1.9672522803720565,4.068664756238685,1.3356274394027425e-05,1.3356274394027425e-05,1.1197200204926605,4.4663234993542185,0,0,1.9672522803720565,CounterOnly,149.64933333332493,29.929866666664985
31,6,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",['poly_scaler.pkl'],AbsPower,6.761730823226082,2.203105971372136,6.761730823226082,0.0,0.0,1.3021614977488407,7.376899780019957,0,0,2.203105971372136,CounterOnly,149.64933333332493,29.929866666664985
32,1,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,7.1489178539273,2.0948848641489035,7.1489178539273,0.0,0.0,1.2612816291607312,6.603840170122531,0,0,2.0948848641489035,CounterOnly,149.64933333332493,29.929866666664985
33,4,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,11.486646302402969,3.636243132037446,11.486646302402969,0.0,0.0,2.1558538325661734,12.76979970765453,0,0,3.636243132037446,CounterOnly,149.64933333332493,29.929866666664985
34,0,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['cache_miss', 'cpu_cycles', 'cpu_instructions']",[],AbsPower,12.1779709552478,4.019769038767284,12.1779709552478,0.0,0.0,2.294780649595732,13.307484162203409,0,0,4.019769038767284,CounterOnly,149.64933333332493,29.929866666664985
35,1,SVRRegressorTrainer_1,scikit,SVRRegressorTrainer_1.json,"['kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,26.43560995911503,4.049239603813367,26.43560995911503,0.0,0.0,2.533371213431745,26.002284590444724,0,0,4.049239603813367,KubeletOnly,149.64933333332493,29.929866666664985
36,5,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,28.42663903634825,8.90917079230779,28.42663903634825,0.0,0.0,5.16399250401124,32.950703068645595,0,0,8.90917079230779,KubeletOnly,149.64933333332493,29.929866666664985
37,6,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['kubelet_cpu_usage', 'kubelet_memory_bytes']",['poly_scaler.pkl'],AbsPower,29.42817114486482,9.498412690997233,29.42817114486482,0.0,0.0,5.2976670588848345,32.99550933134268,0,0,9.498412690997233,KubeletOnly,149.64933333332493,29.929866666664985
38,2,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['kubelet_cpu_usage', 'kubelet_memory_bytes']",[],AbsPower,29.775424936884654,8.58413349794466,29.775424936884654,1.3356274394027425e-05,1.3356274394027425e-05,4.790955633180616,31.572060701492017,0,0,8.58413349794466,KubeletOnly,149.64933333332493,29.929866666664985
